linkid,Average_Daily_SeniorPopulation_Travelling,distance_to_city_center,new_loc,avg_elevation,range_elevation
543097531,1329.300448,5318.0,"[(41.1763, -8.66361), (41.176359999999995, -8.6638), (41.176399999999994, -8.66398), (41.17643999999999, -8.664200000000001), (41.17645999999999, -8.664560000000002)]",72.8,3.0
543097532,9642.230344,5394.0,"[(41.17628, -8.66579), (41.17637, -8.66548), (41.17642, -8.6652), (41.17644, -8.665040000000001), (41.17646, -8.664750000000002), (41.17646, -8.664560000000002)]",68.14285714285714,5.0
543097533,8474.290359,2991.0,"[(41.1765, -8.61316), (41.17669, -8.611920000000001)]",118.0,2.0
543097535,886.200299,5026.0,"[(41.17621, -8.65945), (41.1763, -8.66032), (41.17639, -8.660910000000001), (41.17658, -8.661950000000001)]",71.5,5.0
543097541,14240.757475,4851.0,"[(41.17615, -8.6569), (41.17733, -8.65769)]",74.0,2.0
543097544,664.650224,4482.0,"[(41.17624, -8.65166), (41.17627, -8.65109)]",82.5,1.0
543097545,1661.6255609999998,4512.0,"[(41.17624, -8.65166), (41.17646, -8.65134)]",83.0,0.0
543097546,996.975336,4516.0,"[(41.17624, -8.65166), (41.17643, -8.65161), (41.176570000000005, -8.65159), (41.17669000000001, -8.65161)]",83.0,0.0
543097549,664.650224,4851.0,"[(41.17615, -8.65736), (41.17615, -8.6569)]",73.0,4.0
543097560,332.325112,3060.0,"[(41.17624, -8.62035), (41.17656, -8.62009)]",103.5,1.0
543097563,166.162556,3058.0,"[(41.17622, -8.62037), (41.17624, -8.62035)]",103.0,0.0
543097566,455.43049299999996,4098.0,"[(41.17608, -8.64501), (41.17628, -8.644979999999999)]",70.0,0.0
543097567,2498.702541,4098.0,"[(41.17608, -8.64501), (41.17627, -8.645219999999998)]",70.0,0.0
543097577,1394.996263,3640.0,"[(41.17621, -8.58564), (41.17688, -8.58526), (41.177719999999994, -8.58482)]",144.66666666666666,3.0
543097578,3655.576233,3640.0,"[(41.17621, -8.58564), (41.176449999999996, -8.58593), (41.176719999999996, -8.58615)]",143.0,5.0
543097582,3378.6386399999997,5300.0,"[(41.17587, -8.66372), (41.176300000000005, -8.66361)]",73.5,1.0
543097583,332.325112,5300.0,"[(41.17587, -8.66372), (41.17596, -8.66417)]",73.0,0.0
543097585,221.550075,4784.0,"[(41.17585, -8.65669), (41.176179999999995, -8.655859999999999)]",76.0,4.0
543097586,9526.653213000001,4816.0,"[(41.17585, -8.65669), (41.17615, -8.656899999999998)]",74.5,1.0
543097587,2486.3721969999997,3063.0,"[(41.17603, -8.62147), (41.176989999999996, -8.62177)]",100.0,2.0
543097588,166.162556,3049.0,"[(41.17602, -8.62092), (41.17616, -8.62045), (41.17622, -8.62037)]",102.33333333333331,2.0
543097595,4154.063901,3052.0,"[(41.17599, -8.62119), (41.17619, -8.621279999999999), (41.1768, -8.621019999999998)]",100.0,2.0
543097604,5867.032886000001,3238.0,"[(41.17585, -8.62783), (41.175999999999995, -8.6279), (41.176539999999996, -8.62822), (41.17684, -8.62838)]",99.0,4.0
543097616,1329.300448,4585.0,"[(41.17562, -8.65342), (41.175790000000006, -8.65333), (41.175920000000005, -8.653300000000002), (41.176030000000004, -8.653280000000002)]",75.0,0.0
543097617,996.975336,5290.0,"[(41.17564, -8.66378), (41.17587, -8.66372)]",71.5,3.0
543097625,1423.701046,3603.0,"[(41.17591, -8.58584), (41.176210000000005, -8.58564)]",145.0,0.0
543097630,115.57713000000001,5456.0,"[(41.17553, -8.66622), (41.17581, -8.666569999999998)]",67.5,1.0
543097634,221.550075,2910.0,"[(41.17578, -8.60908), (41.176230000000004, -8.609020000000001)]",121.5,3.0
543097641,332.325112,3442.0,"[(41.17563, -8.6333), (41.17628, -8.63189), (41.17662, -8.63133)]",90.0,3.0
543097646,5981.852018,5176.0,"[(41.17545, -8.66232), (41.175689999999996, -8.66254), (41.175819999999995, -8.66269), (41.175929999999994, -8.662849999999999), (41.17607999999999, -8.663079999999999), (41.17618999999999, -8.663319999999999), (41.17629999999999, -8.663609999999998)]",70.57142857142857,6.0
543097655,1550.850523,2905.0,"[(41.1756, -8.61492), (41.17575, -8.61388)]",111.0,6.0
543097663,221.550075,4625.0,"[(41.17541, -8.65426), (41.176339999999996, -8.655420000000001), (41.176179999999995, -8.65586)]",77.66666666666667,1.0
543097665,332.325112,3443.0,"[(41.17549, -8.63361), (41.175630000000005, -8.633299999999998)]",88.5,1.0
543097680,1883.175635,5274.0,"[(41.17522, -8.66391), (41.17564, -8.66378)]",69.0,2.0
543097681,110.77503700000001,4426.0,"[(41.1756, -8.571), (41.176370000000006, -8.570409999999999), (41.176570000000005, -8.57039), (41.176750000000006, -8.57042)]",113.75,1.0
543097682,82.555093,4416.0,"[(41.1756, -8.571), (41.17588, -8.57148), (41.17611, -8.57162)]",115.0,2.0
543097686,1661.6255609999998,3181.0,"[(41.17533, -8.62769), (41.175740000000005, -8.62779), (41.175850000000004, -8.62783)]",100.66666666666669,1.0
543097688,1550.850523,2900.0,"[(41.1754, -8.61643), (41.1756, -8.61492)]",108.0,0.0
543097691,221.550075,2868.0,"[(41.1754, -8.60916), (41.17578, -8.609079999999999)]",123.5,1.0
543097702,2824.7634529999996,2899.0,"[(41.1753, -8.61713), (41.1754, -8.61643)]",106.5,3.0
543097704,2326.275785,4535.0,"[(41.17509, -8.65326), (41.17529, -8.65301)]",77.0,0.0
543097705,830.81278,4537.0,"[(41.17509, -8.65326), (41.175219999999996, -8.65332), (41.17537, -8.65342)]",76.8,1.0
543097710,664.650224,2922.0,"[(41.1752, -8.61909), (41.17556999999999, -8.6188)]",104.5,1.0
543097712,664.650224,2934.0,"[(41.17519, -8.61976), (41.175670000000004, -8.61981)]",103.5,1.0
543097713,2713.988415,2899.0,"[(41.1752, -8.61787), (41.1753, -8.61713)]",104.0,2.0
543097729,1163.137892,2900.0,"[(41.1751, -8.61859), (41.175200000000004, -8.61787)]",103.5,1.0
543097731,1163.137892,2901.0,"[(41.17507, -8.61878), (41.1751, -8.61859)]",104.0,0.0
543097737,941.587818,2902.0,"[(41.17501, -8.61924), (41.17507, -8.61878)]",104.0,0.0
543097741,1550.850523,4539.0,"[(41.1748, -8.65358), (41.175349999999995, -8.65419)]",77.5,1.0
543097742,941.587818,2904.0,"[(41.17498, -8.61947), (41.17501, -8.61924)]",104.0,0.0
543097746,664.650224,2906.0,"[(41.17496, -8.61963), (41.17498, -8.619470000000002)]",104.0,0.0
543097747,9469.524757000001,3492.0,"[(41.17497, -8.58639), (41.17579, -8.58591)]",143.5,3.0
543097752,775.425262,2818.0,"[(41.17496, -8.6095), (41.17536, -8.60885)]",124.5,1.0
543097757,886.200299,2812.0,"[(41.17492, -8.61218), (41.17496, -8.61264), (41.17505, -8.61278), (41.1765, -8.61316)]",115.75,2.0
543097758,2043.272048,2908.0,"[(41.17488, -8.62023), (41.17495, -8.619729999999999)]",104.0,0.0
543097759,996.975336,2911.0,"[(41.17488, -8.62023), (41.17622, -8.62037)]",103.5,1.0
543097760,5981.852018,5105.0,"[(41.17469, -8.66201), (41.174929999999996, -8.661760000000001)]",66.5,1.0
543097761,664.650224,5108.0,"[(41.17469, -8.66201), (41.17492, -8.66203), (41.17504, -8.66207)]",67.0,2.0
543097768,2658.600897,2911.0,"[(41.17482, -8.62066), (41.174879999999995, -8.620230000000001)]",103.5,1.0
543097769,3323.2511210000002,2915.0,"[(41.17482, -8.62066), (41.176019999999994, -8.620920000000002)]",102.0,2.0
543097770,4707.939088,2808.0,"[(41.17483, -8.61347), (41.17498, -8.61361)]",115.0,0.0
543097778,498.487668,2806.0,"[(41.1748, -8.61362), (41.17483, -8.61347)]",114.5,1.0
543097779,3843.893796,2806.0,"[(41.1748, -8.61362), (41.17498, -8.61361)]",114.66666666666669,1.0
543097782,455.43049299999996,3482.0,"[(41.17488, -8.58642), (41.17497, -8.58639)]",142.0,0.0
543097785,166.162556,2823.0,"[(41.17476, -8.61588), (41.17478, -8.616290000000001)]",107.0,2.0
543097791,3280.193946,4536.0,"[(41.1745, -8.65385), (41.17466, -8.65371), (41.174800000000005, -8.65358)]",78.0,0.0
543097792,166.162556,2827.0,"[(41.1747, -8.61668), (41.17478, -8.616290000000001)]",107.5,1.0
543097805,166.162556,2810.0,"[(41.1747, -8.61668), (41.17461, -8.61641), (41.1746, -8.6163), (41.17465, -8.61612), (41.17476, -8.61588)]",106.2,1.0
543097808,4984.876682,5106.0,"[(41.17438, -8.66225), (41.17469, -8.66201)]",66.0,0.0
543097810,8542.008221,3482.0,"[(41.17469, -8.58574), (41.17488, -8.586419999999999)]",144.0,4.0
543097813,1091.375934,3671.0,"[(41.17486, -8.58275), (41.175000000000004, -8.582540000000002), (41.17524, -8.58228), (41.175430000000006, -8.58205), (41.175520000000006, -8.58192), (41.175630000000005, -8.581760000000001), (41.17573000000001, -8.58159), (41.17588000000001, -8.58132), (41.17607000000001, -8.58097), (41.17621000000001, -8.5807), (41.17656000000001, -8.580210000000001)]",149.45454545454547,11.0
543097815,4043.288864,5080.0,"[(41.17428, -8.66196), (41.174690000000005, -8.66201)]",64.5,3.0
543097826,2160.113229,5275.0,"[(41.17414, -8.66511), (41.17443, -8.66459)]",65.5,3.0
543097827,3655.576233,5296.0,"[(41.17414, -8.66511), (41.17467, -8.6658), (41.17494, -8.66619)]",65.0,2.0
543097831,132.930045,3926.0,"[(41.17447, -8.57602), (41.17453, -8.57647), (41.174569999999996, -8.577860000000001)]",118.0,16.0
543097838,18234.631092,4964.0,"[(41.17404, -8.66053), (41.1749, -8.660599999999999), (41.17517, -8.66073), (41.17541, -8.6609)]",68.5,1.0
543097842,2658.600897,5106.0,"[(41.174, -8.66257), (41.17438, -8.66225)]",65.0,2.0
543097843,996.975336,5106.0,"[(41.174, -8.66257), (41.17409, -8.66273), (41.17443, -8.66459)]",65.33333333333333,3.0
543097844,2652.534753,2743.0,"[(41.17425, -8.61346), (41.17425, -8.61327)]",115.0,2.0
543097861,132.930045,3721.0,"[(41.17428, -8.58099), (41.1743, -8.5809)]",145.0,0.0
543097869,7567.036352999999,2725.0,"[(41.17409, -8.61328), (41.174249999999994, -8.61327)]",115.66666666666669,1.0
543097870,2126.880717,2725.0,"[(41.17409, -8.61328), (41.17418, -8.613399999999999), (41.17425, -8.613459999999998)]",114.5,1.0
543097876,6480.339685999999,4951.0,"[(41.17384, -8.66052), (41.17404, -8.66053)]",69.0,0.0
543097888,9741.653513,2778.0,"[(41.17435, -8.60604), (41.17465, -8.6064)]",118.0,2.0
543097889,332.325112,4668.0,"[(41.17369, -8.65659), (41.174, -8.6569)]",71.5,1.0
543097893,3655.576233,4918.0,"[(41.17363, -8.66023), (41.173840000000006, -8.66052)]",68.5,1.0
543097896,3987.901345,4937.0,"[(41.17361, -8.66051), (41.17384, -8.66052)]",68.0,2.0
543097899,9327.258147,2725.0,"[(41.17385, -8.60588), (41.174350000000004, -8.60604)]",117.0,0.0
543097904,4375.613976,5243.0,"[(41.17353, -8.66485), (41.17388, -8.664919999999999), (41.174, -8.664979999999998), (41.17414, -8.665109999999999)]",65.0,2.0
543097911,1573.005531,2719.0,"[(41.17374, -8.60548), (41.17385, -8.60588)]",116.5,1.0
543097918,221.550075,5320.0,"[(41.17346, -8.66611), (41.1735, -8.665939999999999)]",60.0,0.0
543097919,1705.935576,2719.0,"[(41.17371, -8.60525), (41.17374, -8.60548)]",116.0,0.0
543097925,221.550075,3780.0,"[(41.1738, -8.57929), (41.17383, -8.57887), (41.17391, -8.57843), (41.17385, -8.57779), (41.17384, -8.577210000000001), (41.173829999999995, -8.57681), (41.17379999999999, -8.57658)]",129.28571428571428,21.0
543097939,221.550075,4395.0,"[(41.17383, -8.56957), (41.174310000000006, -8.5693)]",93.0,2.0
543097941,664.650224,2701.0,"[(41.17362, -8.60581), (41.173730000000006, -8.60567), (41.17374000000001, -8.60548)]",116.4,1.0
543097950,2658.600897,5243.0,"[(41.17333, -8.66558), (41.17347, -8.66525), (41.17353, -8.66485)]",62.66666666666666,4.0
543097953,886.200299,5285.0,"[(41.17329, -8.66584), (41.17335, -8.66563), (41.17333, -8.66558)]",60.66666666666666,1.0
543097957,12357.581835,4552.0,"[(41.17333, -8.65523), (41.17381, -8.655439999999999), (41.174200000000006, -8.655649999999998), (41.175110000000004, -8.656259999999998), (41.175850000000004, -8.656689999999998)]",74.8,2.0
543097960,664.650224,3234.0,"[(41.17357, -8.58909), (41.17379, -8.58901)]",149.5,5.0
543097966,332.325112,4605.0,"[(41.1731, -8.65621), (41.17322, -8.65626), (41.17369, -8.65659)]",72.0,0.0
543097967,664.650224,5285.0,"[(41.17316, -8.66572), (41.17333, -8.66558)]",60.5,1.0
543097969,1329.300448,4723.0,"[(41.17317, -8.65795), (41.17342, -8.65763)]",71.0,0.0
543097974,4874.101644,4523.0,"[(41.17304, -8.65508), (41.17333, -8.65523)]",76.0,0.0
543097976,7144.989909999999,5052.0,"[(41.1731, -8.66254), (41.17388, -8.66205), (41.174099999999996, -8.661980000000002), (41.174279999999996, -8.661960000000002)]",62.75,2.0
543097985,166.162556,4612.0,"[(41.17303, -8.65638), (41.173469999999995, -8.65686)]",71.0,0.0
543097994,664.650224,5284.0,"[(41.17299, -8.66583), (41.173049999999996, -8.66579)]",60.0,0.0
543097995,1993.950673,5284.0,"[(41.17299, -8.66583), (41.173249999999996, -8.66597)]",60.0,0.0
543097996,9194.328102,2653.0,"[(41.17317, -8.6057), (41.173449999999995, -8.60576), (41.17361999999999, -8.60581)]",116.0,2.0
543097999,3446.3565009999998,3994.0,"[(41.17303, -8.64711), (41.17436, -8.64875)]",78.0,2.0
543098003,13071.454412000001,4818.0,"[(41.17292, -8.65941), (41.173629999999996, -8.660229999999999)]",70.0,4.0
543098007,910.8609869999999,3320.0,"[(41.17316, -8.58628), (41.17338, -8.587)]",144.5,3.0
543098011,2880.150972,4889.0,"[(41.17281, -8.66131), (41.17285, -8.66113), (41.17288, -8.66045)]",68.0,0.0
543098016,303.620329,3171.0,"[(41.17309, -8.58948), (41.17325, -8.58946), (41.17336, -8.58937)]",150.0,7.0
543098017,910.8609869999999,3171.0,"[(41.17309, -8.58948), (41.1734, -8.58973)]",148.0,4.0
543098019,3323.2511210000002,5052.0,"[(41.17275, -8.66285), (41.1731, -8.66254)]",62.0,4.0
543098021,1329.300448,5283.0,"[(41.17274, -8.666), (41.17299, -8.66583)]",59.0,2.0
543098022,1329.300448,4612.0,"[(41.17278, -8.65672), (41.173030000000004, -8.65638)]",70.0,2.0
543098023,221.550075,4620.0,"[(41.17278, -8.65672), (41.17307, -8.65714)]",69.5,1.0
543098027,9770.841928,4521.0,"[(41.17272, -8.65535), (41.17275, -8.65532), (41.17299, -8.65512)]",75.33333333333333,1.0
543098032,1827.7881170000003,5028.0,"[(41.17266, -8.66256), (41.1731, -8.66254)]",63.5,1.0
543098033,221.550075,5028.0,"[(41.17266, -8.66256), (41.17275, -8.66285)]",61.66666666666666,3.0
543098034,455.43049299999996,3164.0,"[(41.17297, -8.58939), (41.17309, -8.58948)]",145.5,1.0
543098035,664.650224,3164.0,"[(41.17297, -8.58939), (41.17338, -8.59011)]",146.0,2.0
543098039,664.650224,5270.0,"[(41.1726, -8.66592), (41.172740000000005, -8.666)]",58.0,0.0
543098047,664.650224,5270.0,"[(41.17253, -8.66614), (41.1726, -8.66592)]",57.5,1.0
543098060,1993.950673,4620.0,"[(41.17247, -8.65712), (41.172779999999996, -8.65672)]",69.0,0.0
543098062,1550.850523,4744.0,"[(41.17245, -8.65887), (41.1727, -8.65855)]",72.0,2.0
543098063,10634.40359,4752.0,"[(41.17245, -8.65887), (41.17292, -8.659410000000001)]",72.5,1.0
543098064,6978.827354000001,5106.0,"[(41.17242, -8.66448), (41.17322, -8.66339), (41.174, -8.66257)]",61.66666666666666,5.0
543098065,4597.164051,5154.0,"[(41.17242, -8.66448), (41.17296, -8.66475), (41.17353000000001, -8.66485)]",62.0,6.0
543098068,332.325112,3163.0,"[(41.17273, -8.58897), (41.17297, -8.58939)]",145.0,0.0
543098079,996.975336,5281.0,"[(41.17228, -8.66631), (41.17248, -8.666179999999999)]",55.5,1.0
543098080,664.650224,3163.0,"[(41.17267, -8.58887), (41.172729999999994, -8.58897)]",145.0,0.0
543098104,3544.801196,4982.0,"[(41.17209, -8.66236), (41.172369999999994, -8.66255), (41.17265999999999, -8.66256)]",64.0,3.0
543098105,664.650224,5275.0,"[(41.17206, -8.66638), (41.17228, -8.666310000000001)]",54.5,1.0
543098110,664.650224,3237.0,"[(41.17218, -8.63541), (41.172309999999996, -8.63562)]",85.0,0.0
543098112,10412.853511999998,4697.0,"[(41.17206, -8.65843), (41.172450000000005, -8.658869999999999)]",72.0,2.0
543098114,1495.463004,2555.0,"[(41.17211, -8.6046), (41.17215, -8.60483), (41.172180000000004, -8.604899999999999), (41.17231, -8.605139999999999), (41.17242, -8.605269999999997), (41.17249, -8.605339999999996)]",118.25,2.0
543098118,221.550075,3512.0,"[(41.17233, -8.58188), (41.17259, -8.58174)]",142.5,1.0
543098123,2880.150972,4931.0,"[(41.17195, -8.66222), (41.17208, -8.66184), (41.17226, -8.66157), (41.17239, -8.66143), (41.1725, -8.66137), (41.17281, -8.66131)]",67.83333333333333,1.0
543098131,1043.7910319999999,2675.0,"[(41.17216, -8.59976), (41.17241, -8.59992)]",124.0,0.0
543098136,1329.300448,2668.0,"[(41.17214, -8.59995), (41.17234, -8.60015), (41.17241, -8.59992)]",124.0,0.0
543098138,2658.600897,5094.0,"[(41.17184, -8.66408), (41.17202, -8.664250000000001), (41.17242, -8.664480000000001)]",59.66666666666666,2.0
543098145,10357.465994000002,4651.0,"[(41.17177, -8.65802), (41.17206, -8.658430000000001)]",70.5,1.0
543098150,910.8609869999999,3163.0,"[(41.17205, -8.58778), (41.17228, -8.58765), (41.1723, -8.58764)]",144.33333333333334,1.0
543098151,1144.064062,3163.0,"[(41.17205, -8.58778), (41.17267, -8.58887)]",145.0,0.0
543098153,664.650224,4590.0,"[(41.17176, -8.65717), (41.17208, -8.65761)]",70.5,1.0
543098154,2326.275785,2523.0,"[(41.17176, -8.60427), (41.17189, -8.60418), (41.172059999999995, -8.60416), (41.172239999999995, -8.6042), (41.172399999999996, -8.604280000000001), (41.172509999999996, -8.60435)]",116.2,1.0
543098162,221.550075,2657.0,"[(41.17195, -8.59964), (41.172160000000005, -8.599760000000002)]",124.5,1.0
543098171,4797.660419,2471.0,"[(41.17183, -8.61331), (41.17183, -8.61272)]",123.0,10.0
543098173,775.425262,2505.0,"[(41.17181, -8.61646), (41.17181, -8.61628)]",117.0,0.0
543098175,1009.3056799999999,2502.0,"[(41.17181, -8.61628), (41.17181, -8.61607)]",117.0,0.0
543098182,1218.525411,2542.0,"[(41.1718, -8.60296), (41.17178, -8.60329), (41.1718, -8.603489999999999), (41.17183, -8.603689999999999), (41.17195, -8.603919999999999), (41.172140000000006, -8.604039999999998), (41.17235000000001, -8.604149999999997), (41.17251000000001, -8.604349999999997)]",117.07692307692308,4.0
543098189,221.550075,2664.0,"[(41.1718, -8.59892), (41.17205, -8.59817)]",128.0,2.0
543098194,10523.62855,5154.0,"[(41.17146, -8.66605), (41.17166, -8.66554), (41.171780000000005, -8.66536), (41.17242, -8.66448)]",55.75,5.0
543098195,1329.300448,5219.0,"[(41.17146, -8.66605), (41.17193, -8.66634), (41.17206, -8.66638)]",54.0,0.0
543098200,3766.351271,5094.0,"[(41.17143, -8.66472), (41.17184, -8.66408)]",59.5,3.0
543098205,664.650224,4445.0,"[(41.1715, -8.65533), (41.17203, -8.65489)]",73.5,1.0
543098215,3655.576233,5385.0,"[(41.17134, -8.66913), (41.17145, -8.668809999999999), (41.17148, -8.66861), (41.17146, -8.66842), (41.17143, -8.668289999999999)]",43.8,3.0
543098218,4029.5500009999996,2629.0,"[(41.17162, -8.59944), (41.171949999999995, -8.599639999999999)]",125.5,1.0
543098222,2326.2757850000003,5647.0,"[(41.17129, -8.67185), (41.17141, -8.672049999999999), (41.17172, -8.672699999999999), (41.17222, -8.673369999999998)]",38.0,3.0
543098234,664.650224,5099.0,"[(41.17129, -8.66455), (41.17143, -8.66472)]",58.5,1.0
543098235,1575.511211,2521.0,"[(41.17145, -8.6192), (41.17162, -8.6189), (41.17174, -8.61796)]",111.66666666666669,7.0
543098236,720.037743,2521.0,"[(41.17145, -8.6192), (41.1715, -8.619639999999999)]",109.5,1.0
543098239,4984.876682,2464.0,"[(41.17145, -8.60578), (41.17177, -8.60553)]",119.0,2.0
543098244,3821.738789,5119.0,"[(41.17114, -8.66514), (41.17143, -8.664719999999999)]",56.5,3.0
543098249,4431.001495,4553.0,"[(41.17115, -8.65716), (41.17133, -8.657409999999999)]",71.5,1.0
543098258,1052.362855,2504.0,"[(41.17124, -8.61945), (41.17145, -8.619200000000001)]",110.5,1.0
543098272,1993.950673,5443.0,"[(41.17096, -8.67004), (41.17098, -8.66981), (41.17104, -8.66954), (41.17125, -8.669179999999999), (41.17134, -8.66913)]",39.2,5.0
543098276,1077.023543,3536.0,"[(41.17104, -8.64215), (41.171569999999996, -8.642230000000001)]",68.5,1.0
543098281,4157.670882,2409.0,"[(41.17115, -8.61441), (41.17183, -8.61331)]",124.5,13.0
543098282,3267.8636020000004,2409.0,"[(41.17115, -8.61441), (41.17181, -8.616069999999999)]",124.0,14.0
543098285,910.8609869999999,3063.0,"[(41.17122, -8.58831), (41.17205, -8.58778)]",146.5,3.0
