IDRoute,linkid
7,1208910787
7,1210118316
7,1210118317
7,1210174607
7,1212235693
7,1212235694
7,1212345842
7,1212366204
7,1212366205
7,1212370155
7,1212370156
7,1212605509
7,1212616565
7,1212616566
7,1212714531
7,1212714532
7,1212720064
7,1212720065
7,1212720307
7,1212720905
7,1212720906
7,1212736990
7,1212944247
7,1212957334
7,1213050332
7,1213050333
7,1213344457
7,1213344458
7,1213344570
7,1213344571
7,1213344572
7,1213344666
7,1213344667
7,1213344977
7,1213533556
7,1213533557
7,1213873548
7,1213873549
7,1213877942
7,1213932152
7,1215651805
7,1221790099
7,1223441897
7,1223618862
7,1231486774
7,1231962858
7,1231962859
7,1241143816
7,1241143817
7,1246604405
8,80216810
8,80218101
8,80218169
8,80218538
8,80218539
8,80218773
8,80263771
8,80263774
8,80263879
8,80264015
8,80264030
8,80264058
8,80264188
8,80264241
8,80264245
8,80264246
8,80264247
8,80264248
8,80264249
8,80264250
8,80264294
8,80264307
8,80264496
8,80264510
8,537265300
8,537265352
8,537265382
8,537265473
8,537265482
8,537265536
8,537265582
8,537265692
8,537265799
8,537265959
8,537265964
8,537265977
8,537266021
8,537266109
8,537266134
8,537266184
8,537266217
8,537266220
8,537266247
8,537266303
8,537266426
8,537266463
8,537266492
8,537266511
8,537266514
8,537266578
8,537266624
8,537266697
8,537266701
8,537266781
8,537267070
8,537267071
8,537267131
8,537267171
8,537267172
8,537267177
8,537267882
8,537267972
8,537268075
8,537268081
8,537268359
8,537268379
8,537268402
8,537268508
8,537268536
8,537268985
8,537269040
8,537269086
8,537269124
8,537269173
8,537269205
8,537269586
8,537269598
8,537269606
8,537269646
8,537269647
8,537269692
8,537269693
8,537269738
8,537269751
8,537269793
8,537269794
8,537269915
8,537269964
8,537270067
8,537270407
8,537270434
8,537270450
8,537270490
8,537270507
8,537270762
8,537272674
8,537272708
8,537273041
8,537273177
8,537273222
8,537273284
8,537273330
8,537273421
8,537273521
8,537273563
8,537273579
8,537275247
8,537275305
8,537275771
8,537275990
8,537276128
8,537276488
8,537276630
8,537277070
8,537277506
8,537277673
8,537277777
8,537278408
8,537278623
8,537278860
8,537279154
8,537279193
8,537279247
8,537279892
8,537282543
8,537282606
8,537282607
8,537283399
8,537283641
8,537283657
8,537283669
8,537283683
8,537283711
8,537283712
8,537284196
8,537284197
8,537285060
8,537285062
8,537285070
8,537285082
8,537285281
8,537285282
8,537285283
8,537285393
8,537285470
8,537285471
8,537285556
8,537286754
8,537286758
8,537286773
8,537286810
8,537286821
8,537286839
8,537286843
8,537286849
8,537286889
8,537287253
8,537287818
8,537288027
8,537288028
8,537288029
8,537288030
8,537288033
8,537288071
8,537288086
8,537288088
8,537288090
8,537288114
8,537288117
8,537288120
8,537318558
8,537318561
8,537318562
8,537318563
8,537318566
8,537318620
8,542383285
8,542383292
8,542419861
8,542419862
8,542419896
8,543107116
8,545343344
8,545343345
8,545343347
8,545343348
8,545343354
8,545356740
8,545356741
8,545357008
8,545363388
8,545363478
8,545363484
8,545363689
8,545363690
8,545363691
8,545363692
8,545363697
8,545363698
8,545363699
8,545363700
8,545363701
8,545363707
8,545363708
8,545363710
8,545363716
8,545363721
8,545363722
8,545366658
8,545366659
8,545366660
8,545366661
8,546985490
8,575070533
8,575070534
8,588929102
8,590401667
8,590401673
8,590401675
8,590401678
8,590401680
8,591348097
8,591348098
8,591351058
8,591396058
8,593892399
8,593892401
8,593894063
8,593894404
8,593894405
8,593896442
8,709752293
8,709752297
8,709752300
8,709752306
8,709752307
8,709752309
8,710204565
8,710204566
8,710204571
8,710308228
8,711339818
8,717597213
8,722734218
8,727732646
8,727732648
8,727732649
8,727732650
8,743555096
8,743590957
8,743692196
8,743946696
8,743946697
8,746820749
8,746820750
8,746820751
8,746820752
8,746823974
8,746823975
8,746847260
8,746847261
8,746847269
8,746847270
8,746952786
8,746952787
8,746966935
8,749190626
8,749190627
8,753438782
8,753438860
8,758507302
8,771584123
8,771584124
8,771584127
8,771584128
8,771584133
8,771584134
8,771584138
8,771584139
8,771584639
8,771584640
8,771584663
8,771584664
8,772356546
8,772388845
8,772402250
8,772402251
8,772402254
8,772775158
8,778211403
8,778671761
8,781885438
8,799348401
8,799349365
8,799349366
8,799349368
8,799349369
8,801541802
8,806646422
8,806648141
8,806648142
8,811227930
8,811227933
8,811227938
8,811233386
8,811233589
8,811233590
8,811241968
8,811241969
8,811242978
8,811242979
8,811243087
8,811243088
8,811311593
8,811311594
8,811387854
8,811394223
8,811398039
8,811401004
8,811401336
8,811401337
8,811401512
8,811485758
8,811485759
8,811485760
8,811485763
8,811485764
8,811485765
8,811485767
8,811485768
8,811691399
8,811691487
8,811691488
8,811691523
8,811691524
8,811820153
8,811820154
8,811825825
8,811825826
8,811825945
8,811885779
8,811889937
8,811889942
8,811902422
8,811959960
8,811959961
8,811959963
8,811959965
8,812133152
8,812133153
8,812137741
8,812137742
8,812137743
8,812389331
8,812418367
8,832884225
8,832884226
8,832884228
8,832884229
8,842326862
8,849110184
8,849110187
8,851398500
8,851511248
8,851519858
8,851519859
8,851526642
8,851526645
8,851526647
8,851527832
8,851527833
8,851527838
8,851547803
8,851677602
8,851677603
8,851677605
8,851677606
8,851678705
8,851679984
8,851679985
8,851679986
8,851679991
8,851679998
8,863618251
8,863618252
8,863847220
8,864012699
8,864012700
8,867661966
8,867661988
8,867754085
8,901127840
8,901127841
8,901127842
8,901127844
8,901127845
8,901127846
8,901127847
8,901281799
8,901311723
8,901311725
8,901325336
8,901325337
8,901328666
8,901331061
8,901331065
8,901331066
8,901331067
8,901331068
8,901335093
8,901335367
8,901335368
8,901456133
8,901473508
8,901473911
8,901473912
8,901479037
8,901479039
8,901479040
8,901479042
8,901479043
8,901877952
8,901893725
8,901893726
8,901893727
8,901896812
8,901896813
8,901896814
8,901912443
8,901914033
8,901914034
8,901918260
8,901918261
8,902016534
8,902016535
8,902029191
8,902120356
8,902120357
8,905189426
8,905194681
8,906080200
8,906080201
8,906709807
8,906709808
8,906709815
8,906709816
8,913055587
8,913055589
8,913055590
8,913055595
8,913055596
8,913055597
8,913057363
8,913057364
8,913057365
8,913057366
8,913061331
8,913061332
8,938235129
8,938235130
8,958209520
8,960768338
8,970090859
8,1012365857
8,1104676955
8,1104676956
8,1122485697
8,1122485698
8,1123736136
8,1124545130
8,1124545131
8,1126686576
8,1126686577
8,1130997101
8,1130997104
8,1143927475
8,1147482858
8,1147482875
8,1158719286
8,1158719291
8,1158723529
8,1160265760
8,1160265764
8,1160265766
8,1160273910
8,1162314490
8,1162314491
8,1178374803
8,1178374804
8,1187989560
8,1192744319
8,1192744321
8,1192744322
8,1192748209
8,1192748210
8,1192748218
8,1195595595
8,1195595596
8,1196125977
8,1199256637
8,1199256638
8,1199271516
8,1199271517
8,1199388728
8,1199546877
8,1199546878
8,1199546879
8,1201258115
8,1201258116
8,1201259067
8,1201345507
8,1201347123
8,1201348259
8,1201398395
8,1201398396
8,1201412811
8,1201766043
8,1201766044
8,1202044815
8,1202192903
8,1202195796
8,1202195797
8,1202388156
8,1202388157
8,1202388159
8,1202388203
8,1202533208
8,1202678436
8,1202682269
8,1202683188
8,1202687505
8,1202884714
8,1202884715
8,1202884717
8,1202887359
8,1206623719
8,1208910784
8,1208910785
8,1208910787
8,1212237368
8,1212238956
8,1212282903
8,1212282997
8,1212282998
8,1212282999
8,1212290994
8,1212290995
8,1212291124
8,1212291125
8,1212292817
8,1212292818
8,1212293144
8,1212293145
8,1212331087
8,1212331088
8,1212333373
8,1212333374
8,1212338684
8,1212341233
8,1212341234
8,1212383870
8,1212605893
8,1212605894
8,1212607325
8,1212716332
8,1212716372
8,1212716415
8,1212718171
8,1212728471
8,1212801240
8,1212801241
8,1212802957
8,1212802958
8,1212811444
8,1212811445
8,1212811446
8,1212940448
8,1212940449
8,1212946081
8,1212946082
8,1212946287
8,1212946288
8,1213252514
8,1213252575
8,1213252610
8,1213252611
8,1213253648
8,1213253649
8,1213271961
8,1213271987
8,1213271988
8,1213273068
8,1213275607
8,1213278014
8,1213278015
8,1213846676
8,1213856960
8,1213856961
8,1213868723
8,1213868724
8,1213868770
8,1231904969
8,1231904970
8,1231962859
8,1232026281
8,1232075174
8,1246604405
8,1246604543
9,80216824
9,80264532
9,80264534
9,80264562
9,80264563
9,80264581
9,80271666
9,80271689
9,80271712
9,80271715
9,80271725
9,80271728
9,80271732
9,80271733
9,80273034
9,80273036
9,80273044
9,80273089
9,80273095
9,80273101
9,80273111
9,80273118
9,80273130
9,80273140
9,80273147
9,80273200
9,80273202
9,80273519
9,537267342
9,537267356
9,537267358
9,537267376
9,537267380
9,537268953
9,537269040
9,537269077
9,537269086
9,537269103
9,537269178
9,537269191
9,537269219
9,537269225
9,537271133
9,537271579
9,537271589
9,537271769
9,537273366
9,537273529
9,537273587
9,537273940
9,537274006
9,537274132
9,537274596
9,537274747
9,537276899
9,537278013
9,537278288
9,537278461
9,537279444
9,537279892
9,537283641
9,537283657
9,537283669
9,537283683
9,537283711
9,537283712
9,537283942
9,537283986
9,537284046
9,537284083
9,537284084
9,537284085
9,537284087
9,537284137
9,537284140
9,537284141
9,537284506
9,537284510
9,537284564
9,537284573
9,537285952
9,537285956
9,537285969
9,537286754
9,537286758
9,537286773
9,537286881
9,537287151
9,537287158
9,537287418
9,537287454
9,542389670
9,542389671
9,542419678
9,542419693
9,542419694
9,542419963
9,542420313
9,542420317
9,542420448
9,543107116
9,545357008
9,545357030
9,545357031
9,545357699
9,545357701
9,545357702
9,545363389
9,545363390
9,546978035
9,546985428
9,546985432
9,546985523
9,575175445
9,575175446
9,591347605
9,593888603
9,593892349
9,593892350
9,593892401
9,593893600
9,593894277
9,593894282
9,593894283
9,593894863
9,593894988
9,593894989
9,593895173
9,593895200
9,709911071
9,709968250
9,710157464
9,710204564
9,710204565
9,710204566
9,710749619
9,710749625
9,710749627
9,710749628
9,710749629
9,711601548
9,711670088
9,722734218
9,727349575
9,743591128
9,743692196
9,743770350
9,743946699
9,743946706
9,746223571
9,746952786
9,746952787
9,746952788
9,746952789
9,753438782
9,753438860
9,758649269
9,769282762
9,769282763
9,769319331
9,771584138
9,771584139
9,772388845
9,772775165
9,773377986
9,778211403
9,778879630
9,779526275
9,798699944
9,798699945
9,799327569
9,806648140
9,806665482
9,809643321
9,809643322
9,809643323
9,811233386
9,811242810
9,811309194
9,811309195
9,811309196
9,811309197
9,811387854
9,811482965
9,811482966
9,811549486
9,811549488
9,811550859
9,811550860
9,811620717
9,811620718
9,811804728
9,811804729
9,811804731
9,811825825
9,811825826
9,811900981
9,811954338
9,811954679
9,811957663
9,812034120
9,812038162
9,812038165
9,812038166
9,812135608
9,812135609
9,812389330
9,812389331
9,814815310
9,815539506
9,815539508
9,815544195
9,815544196
9,815544210
9,829293764
9,829298120
9,829298123
9,829298124
9,849110183
9,849110186
9,849110187
9,851431217
9,851431218
9,851493543
9,851493548
9,851519858
9,863603879
9,863830304
9,863860057
9,863860064
9,863860067
9,863860068
9,867298725
9,867298729
9,867298730
9,876599590
9,876599591
9,878371919
9,878371920
9,901281241
9,901281242
9,901289900
9,901331069
9,901331070
9,901473911
9,901473912
9,901481150
9,901481151
9,901481152
9,901481153
9,901882221
9,901882223
9,901882226
9,901882227
9,901882228
9,901882229
9,901882235
9,901892705
9,901892710
9,901892712
9,901892714
9,901894254
9,901905219
9,901905220
9,902007066
9,902007068
9,902007069
9,902008927
9,902008928
9,902008930
9,902013306
9,902016534
9,902016535
9,902023331
9,902023334
9,902023335
9,902023338
9,902023339
9,902117724
9,902117725
9,902121516
9,902121517
9,902121518
9,902121519
9,902121520
9,902121522
9,902121523
9,902136236
9,902136237
9,902136242
9,902136244
9,902136245
9,902136247
9,906065980
9,906080200
9,907413863
9,907413864
9,912804168
9,912804169
9,913058849
9,913058850
9,913058851
9,913058853
9,913058854
9,913058855
9,913065457
9,913166153
9,913166154
9,913189851
9,1007588250
9,1007588251
9,1007588257
9,1007588258
9,1056120544
9,1085672460
9,1085672461
9,1102449413
9,1122583878
9,1122893054
9,1125264766
9,1147482848
9,1147482849
9,1147482885
9,1147482886
9,1160265381
9,1160265384
9,1160772638
9,1160772639
9,1160772808
9,1162314493
9,1185667463
9,1195664246
9,1195664247
9,1195959117
9,1199546877
9,1199546878
9,1199546879
9,1200369812
9,1201186010
9,1201258547
9,1201341127
9,1201342049
9,1201342050
9,1201421450
9,1201421451
9,1201422162
9,1201422273
9,1201488179
9,1201488180
9,1201790625
9,1202044815
9,1202254909
9,1202254910
9,1202375678
9,1202388162
9,1202388238
9,1202531678
9,1202531679
9,1202883043
9,1202883044
9,1202884714
9,1202884717
9,1202886337
9,1202886338
9,1206623719
9,1208910784
9,1208910785
9,1208910787
9,1209004489
9,1209004492
9,1209004494
9,1209004495
9,1212290994
9,1212290995
9,1212291421
9,1212291422
9,1212329882
9,1212329884
9,1212331087
9,1212334039
9,1212334040
9,1212335025
9,1212335026
9,1212335027
9,1212342270
9,1212393091
9,1212680372
9,1212680373
9,1212683041
9,1212685818
9,1212698786
9,1212715256
9,1212716179
9,1212716413
9,1212717577
9,1212718318
9,1212730859
9,1212730860
9,1212732188
9,1212734217
9,1212734250
9,1212788002
9,1212948544
9,1212948545
9,1212950375
9,1213050147
9,1213050190
9,1213050304
9,1213050346
9,1213050390
9,1213181479
9,1213182977
9,1213182978
9,1213183491
9,1213183899
9,1213248473
9,1213691898
9,1213942966
9,1214459297
9,1214566324
9,1216348874
9,1216348875
9,1217295272
9,1217295273
9,1217295274
9,1219682728
9,1219682729
9,1219726124
9,1219726125
9,1219841634
9,1219841635
9,1219924536
9,1220129628
9,1220129629
9,1231899856
9,1231962397
9,1231962858
9,1231962859
9,1231983613
9,1231983614
10,537275825
10,537275989
10,537276158
10,537276484
10,537276581
10,537276605
10,537276991
10,537277746
10,537277794
10,537278508
10,537278761
10,537278904
10,537283012
10,537283013
10,537283370
10,537283371
10,537283376
10,537283534
10,537283541
10,537283852
10,537288245
10,593892308
10,711226298
10,711226300
10,711226301
10,711226302
10,711226304
10,743791042
10,743791044
10,746343980
10,746343981
10,746819303
10,746819304
10,747106848
10,799484283
10,799484284
10,799484742
10,799484743
10,799484744
10,799484989
10,799484990
10,799484991
10,801772489
10,811242781
10,811295402
10,811295403
10,811311709
10,811378705
10,811378706
10,811381632
10,811381634
10,811381635
10,811381636
10,811381637
10,811381639
10,811381640
10,811381641
