"Categoria criminologa","Sottocategoria Criminologica","Circoscrizione","Localita","Area Verde","Data","Ora"
"Qualit� Urbana","Decoro e degrado urbano",2,"MONTANARI/CARLO (PIAZZA)                                              ",,"09/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"PAVONE/(VIA)                                                          ",,"09/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"SESIA/(VIA)                                                           ",,"09/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"MACHIAVELLI/NICOLO' (LUNGO PO)                                        ",,"09/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"FREJUS/(VIA)                                                          ",,"10/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"BALBO/CESARE (VIA)                                                    ",,"10/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"NAPIONE/GIOVANNI FRANCESCO (VIA)                                      ",,"10/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"GORRESIO/GASPARE (VIA)                                                ",,"13/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"NOVARA/(CORSO)                                                        ",,"13/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MATTEOTTI/GIACOMO (CORSO)                                             ",,"15/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"TASSONI/ALESSANDRO (CORSO)                                            ",,"15/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"ARTISTI/(VIA)                                                         ",,"15/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,"Area Verde","16/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"MARIA AUSILIATRICE/(PIAZZA)                                           ",,"16/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"VITTORIO EMANUELE II/(CORSO)                                          ",,"17/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"BOLOGNA/(VIA)                                                         ",,"17/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"NAPOLI/(LUNGO DORA)                                                   ",,"19/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"CAMPANELLA/TOMMASO (PIAZZA)                                           ",,"20/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"PESCHIERA/(CORSO)                                                     ",,"22/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"BOCCHERINI/LUIGI (VIA)                                                ","Area Verde","24/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"CARDINALE ALIMONDA/GAETANO (VIA)                                      ",,"24/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"MONCALIERI/(CORSO)                                                    ",,"24/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"SACCHI/PAOLO (VIA)                                                    ",,"28/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"TRAIANO/(CORSO)                                                       ",,"28/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"SERRANO/(VIA)                                                         ",,"29/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"VIBO'/(VIA)                                                           ",,"29/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"RIVAROSSA/(VIA)                                                       ",,"29/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"PASSO BUOLE/(VIA)                                                     ",,"29/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",10,"AMARI/MICHELE (VIA)                                                   ",,"30/11/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"GIULIO CESARE/(CORSO)                                                 ",,"01/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"MONTEVECCHIO/RODOLFO (CORSO)                                          ",,"02/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",8,"SEGURANA/CATERINA (VIA)                                               ",,"02/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",6,"S. MAURO/(STRADA)                                                     ",,"05/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"BOLOGNA/(VIA)                                                         ",,"06/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"ELBA/(VIA)                                                            ",,"06/12/2016","11.29"
"Qualit� Urbana","Decoro e degrado urbano",7,"PEDROTTI/CARLO (VIA)                                                  ",,"06/12/2016","10.58"
"Qualit� Urbana","Decoro e degrado urbano",3,"LA THUILE/(VIA)                                                       ",,"07/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"PESCHIERA/(CORSO)                                                     ",,"07/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"PEYRON/AMEDEO (VIA)                                                   ",,"07/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"GIULIO CESARE/(CORSO)                                                 ",,"07/12/2016","12.28"
"Qualit� Urbana","Decoro e degrado urbano",7,"NAPOLI/(LUNGO DORA)                                                   ",,"07/12/2016","12.44"
"Qualit� Urbana","Decoro e degrado urbano",,,,"09/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"09/12/2016","13.16"
"Qualit� Urbana","Decoro e degrado urbano",6,"CERIGNOLA/(PIAZZETTA)                                                 ",,"12/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"NITTI/FRANCESCO SAVERIO (VIA)                                         ",,"13/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"TRIPOLI/(VIA)                                                         ",,"14/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",4,"EXILLES/(VIA)                                                         ",,"14/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"MOLISE/(CORSO)                                                        ",,"14/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"REGINA MARGHERITA/(CORSO)                                             ",,"14/12/2016","13.32"
"Qualit� Urbana","Decoro e degrado urbano",6,"VERCELLI/(CORSO)                                                      ",,"15/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"MODENA/(VIA)                                                          ","Area Verde","19/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"MADONNA DELLE ROSE/(VIA)                                              ",,"19/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"DALL'ONGARO/FRANCESCO (VIA)                                           ",,"19/12/2016","12.28"
"Qualit� Urbana","Decoro e degrado urbano",2,"S. MARINO/(VIA)                                                       ",,"20/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"PADOVA/(VIA)                                                          ",,"20/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"QUARTIERI/(VIA DEI)                                                   ",,"20/12/2016","10.48"
"Qualit� Urbana","Decoro e degrado urbano",4,"LECCE/(CORSO)                                                         ",,"20/12/2016","12.28"
"Qualit� Urbana","Decoro e degrado urbano",1,"VITTORIO EMANUELE II/(CORSO)                                          ",,"21/12/2016","08.42"
"Qualit� Urbana","Decoro e degrado urbano",5,"SCHIAPPARELLI GIOVANNI (VIA)                                          ",,"22/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"MEISINO/(STRADA DEL)                                                  ",,"22/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",,,"Area Verde","23/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",3,"BORGONE/(VIA)                                                         ",,"23/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"STRADELLA/(VIA)                                                       ",,"23/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",9,"VILLA/TOMMASO (VIA)                                                   ",,"23/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"RAVENNA/(VIA)                                                         ",,"24/12/2016","14.58"
"Qualit� Urbana","Decoro e degrado urbano",5,"STRADELLA/(VIA)                                                       ",,"26/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",7,"BRESCIA/(CORSO)                                                       ",,"27/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",2,"FILADELFIA/(VIA)                                                      ","Area Verde","28/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"29/12/2016",
"Qualit� Urbana","Decoro e degrado urbano",1,"PIGAFETTA/ANTONIO (VIA)                                               ",,"30/12/2016",
