Date;Hour;C1;C2
16-06-2016;05:00;0,06;16,3
16-06-2016;05:30;0,04;16,4
16-06-2016;06:00;0,05;16,7
16-06-2016;06:30;0,05;16,7
16-06-2016;07:00;0,06;17,1
16-06-2016;07:30;0,08;17,7
16-06-2016;08:00;0,09;17,8
16-06-2016;08:30;0,06;17,8
16-06-2016;09:00;-0,04;18,0
16-06-2016;09:30;0,05;18,0
16-06-2016;10:00;0,01;18,7
16-06-2016;10:30;0,03;19,5
16-06-2016;11:00;0,05;19,6
16-06-2016;11:30;-0,08;20,5
16-06-2016;12:00;-0,03;19,9
16-06-2016;12:30;-0,06;19,8
16-06-2016;13:00;-0,05;19,7
16-06-2016;13:30;-0,02;20,5
16-06-2016;14:00;0,01;20,4
16-06-2016;14:30;0,07;19,7
16-06-2016;15:00;0,03;19,1
16-06-2016;15:30;0,01;18,7
16-06-2016;16:00;0,07;19,1
16-06-2016;16:30;0,07;19,5
16-06-2016;17:00;0,08;18,8
16-06-2016;17:30;-0,03;18,8
16-06-2016;18:00;0,13;18,7
16-06-2016;18:30;0,08;18,1
16-06-2016;19:00;0,06;17,5
16-06-2016;19:30;0,09;17,2
16-06-2016;20:00;0,04;17,3
16-06-2016;20:30;0,04;17,2
16-06-2016;21:00;0,04;17,3
16-06-2016;21:30;0,04;17,0
16-06-2016;22:00;-0,04;17,0
16-06-2016;22:30;-0,02;16,7
16-06-2016;23:00;0,07;16,9
16-06-2016;23:30;-0,05;17,0
17-06-2016;00:00;;
17-06-2016;00:30;-0,03;16,8
17-06-2016;01:00;-0,06;16,8
17-06-2016;01:30;-0,06;16,5
17-06-2016;02:00;-0,03;16,4
17-06-2016;02:30;-0,08;15,9
17-06-2016;03:00;-0,04;15,5
17-06-2016;03:30;-0,06;14,9
17-06-2016;04:00;-0,03;14,7
17-06-2016;04:30;0,03;14,8
17-06-2016;05:00;0,00;14,7
17-06-2016;05:30;0,01;14,0
17-06-2016;06:00;0,03;15,2
17-06-2016;06:30;0,08;14,7
17-06-2016;07:00;0,09;15,1
17-06-2016;07:30;0,10;15,0
17-06-2016;08:00;0,08;16,3
17-06-2016;08:30;0,06;17,5
17-06-2016;09:00;-0,05;19,0
17-06-2016;09:30;-0,02;20,7
17-06-2016;10:00;0,03;20,6
17-06-2016;10:30;0,02;21,1
17-06-2016;11:00;0,08;21,9
17-06-2016;11:30;0,01;23,0
17-06-2016;12:00;0,03;22,8
17-06-2016;12:30;-0,01;24,4
17-06-2016;13:00;0,02;23,6
17-06-2016;13:30;0,10;24,3
17-06-2016;14:00;0,05;23,1
17-06-2016;14:30;0,10;23,4
17-06-2016;15:00;0,09;24,3
17-06-2016;15:30;0,05;22,8
17-06-2016;16:00;0,01;23,5
17-06-2016;16:30;0,02;25,5
17-06-2016;17:00;0,05;22,2
17-06-2016;17:30;0,09;24,3
17-06-2016;18:00;0,05;24,6
17-06-2016;18:30;0,03;24,8
17-06-2016;19:00;0,10;24,2
17-06-2016;19:30;0,03;21,3
17-06-2016;20:00;0,01;20,6
17-06-2016;20:30;0,03;20,2
17-06-2016;21:00;0,00;19,3
17-06-2016;21:30;0,02;17,9
17-06-2016;22:00;-0,04;17,1
17-06-2016;22:30;-0,01;17,3
17-06-2016;23:00;0,05;16,9
17-06-2016;23:30;0,02;16,6
18-06-2016;00:00;;
18-06-2016;00:30;0,02;16,1
18-06-2016;01:00;-0,06;15,7
18-06-2016;01:30;-0,05;14,9
18-06-2016;02:00;-0,04;14,2
18-06-2016;02:30;0,05;14,6
18-06-2016;03:00;-0,08;14,3
18-06-2016;03:30;-0,04;14,0
18-06-2016;04:00;-0,07;13,9
18-06-2016;04:30;-0,01;13,6
18-06-2016;05:00;-0,01;13,8
18-06-2016;05:30;0,00;13,7
18-06-2016;06:00;0,11;13,5
18-06-2016;06:30;0,12;13,6
18-06-2016;07:00;0,07;14,3
18-06-2016;07:30;0,09;14,7
18-06-2016;08:00;0,07;17,4
18-06-2016;08:30;0,06;19,4
18-06-2016;09:00;0,06;18,7
18-06-2016;09:30;0,03;19,0
18-06-2016;10:00;0,05;20,2
18-06-2016;10:30;-0,02;19,5
18-06-2016;11:00;0,09;20,7
18-06-2016;11:30;0,07;20,9
18-06-2016;12:00;0,08;22,8
18-06-2016;12:30;-0,01;23,8
18-06-2016;13:00;0,06;21,6
18-06-2016;13:30;0,09;23,2
18-06-2016;14:00;0,03;20,3
18-06-2016;14:30;0,10;19,6
18-06-2016;15:00;0,05;20,6
18-06-2016;15:30;0,02;23,5
18-06-2016;16:00;0,08;21,8
18-06-2016;16:30;0,07;21,9
18-06-2016;17:00;-0,02;20,8
18-06-2016;17:30;0,02;19,9
18-06-2016;18:00;0,08;19,4
18-06-2016;18:30;0,08;19,1
18-06-2016;19:00;0,11;17,9
18-06-2016;19:30;0,06;17,1
18-06-2016;20:00;0,06;16,9
18-06-2016;20:30;0,03;16,5
18-06-2016;21:00;0,06;16,2
18-06-2016;21:30;0,06;17,0
18-06-2016;22:00;0,04;17,0
18-06-2016;22:30;0,04;16,8
18-06-2016;23:00;0,03;16,9
18-06-2016;23:30;0,01;16,9
19-06-2016;00:00;;
19-06-2016;00:30;0,00;16,3
19-06-2016;01:00;0,02;16,1
19-06-2016;01:30;0,06;15,8
19-06-2016;02:00;0,05;15,8
19-06-2016;02:30;0,07;15,5
19-06-2016;03:00;0,04;14,4
19-06-2016;03:30;0,05;13,5
19-06-2016;04:00;0,06;13,2
19-06-2016;04:30;0,06;13,3
19-06-2016;05:00;0,06;13,7
19-06-2016;05:30;0,04;13,8
19-06-2016;06:00;0,06;13,8
19-06-2016;06:30;0,05;14,0
19-06-2016;07:00;0,05;14,6
19-06-2016;07:30;0,04;15,0
19-06-2016;08:00;0,04;16,1
19-06-2016;08:30;0,02;17,3
19-06-2016;09:00;0,05;18,4
19-06-2016;09:30;0,03;19,1
19-06-2016;10:00;0,09;20,9
19-06-2016;10:30;0,05;21,4
19-06-2016;11:00;0,08;21,6
19-06-2016;11:30;0,06;23,5
19-06-2016;12:00;0,06;24,5
19-06-2016;12:30;-0,01;25,5
19-06-2016;13:00;-0,04;26,3
19-06-2016;13:30;0,02;25,6
19-06-2016;14:00;0,05;25,2
19-06-2016;14:30;0,02;26,5
19-06-2016;15:00;0,00;25,4
19-06-2016;15:30;0,04;25,9
19-06-2016;16:00;0,07;24,6
19-06-2016;16:30;0,04;26,0
19-06-2016;17:00;-0,01;26,7
19-06-2016;17:30;0,00;27,0
19-06-2016;18:00;0,07;26,1
19-06-2016;18:30;0,06;25,3
19-06-2016;19:00;0,06;25,6
19-06-2016;19:30;0,09;24,2
19-06-2016;20:00;0,00;23,2
19-06-2016;20:30;-0,01;21,1
19-06-2016;21:00;-0,03;20,8
19-06-2016;21:30;-0,02;20,8
19-06-2016;22:00;0,03;19,8
19-06-2016;22:30;-0,02;19,3
19-06-2016;23:00;-0,04;19,0
19-06-2016;23:30;-0,02;17,6
20-06-2016;00:00;;
20-06-2016;00:30;0,01;16,1
20-06-2016;01:00;0,02;15,3
20-06-2016;01:30;0,01;14,7
20-06-2016;02:00;0,09;14,5
20-06-2016;02:30;0,09;14,1
20-06-2016;03:00;0,07;13,8
20-06-2016;03:30;0,07;13,7
20-06-2016;04:00;0,07;14,1
20-06-2016;04:30;0,06;13,6
20-06-2016;05:00;-0,02;13,3
20-06-2016;05:30;-0,03;12,6
20-06-2016;06:00;-0,02;12,3
20-06-2016;06:30;-0,02;12,7
20-06-2016;07:00;0,09;13,1
20-06-2016;07:30;0,10;14,7
20-06-2016;08:00;0,11;18,9
20-06-2016;08:30;0,03;21,2
20-06-2016;09:00;0,01;23,0
20-06-2016;09:30;0,00;23,9
20-06-2016;10:00;0,02;24,1
20-06-2016;10:30;0,02;24,2
20-06-2016;11:00;0,07;24,9
20-06-2016;11:30;0,04;26,0
20-06-2016;12:00;0,01;26,1
20-06-2016;12:30;0,03;26,4
20-06-2016;13:00;0,01;26,8
20-06-2016;13:30;0,03;28,0
20-06-2016;14:00;0,03;28,1
20-06-2016;14:30;0,01;28,0
20-06-2016;15:00;-0,02;28,6
20-06-2016;15:30;-0,01;28,4
20-06-2016;16:00;0,02;29,0
20-06-2016;16:30;0,00;29,3
20-06-2016;17:00;0,03;28,9
20-06-2016;17:30;-0,02;28,9
20-06-2016;18:00;0,01;29,7
20-06-2016;18:30;0,02;29,0
20-06-2016;19:00;0,01;27,9
20-06-2016;19:30;0,02;26,6
20-06-2016;20:00;0,03;26,0
20-06-2016;20:30;0,04;23,5
20-06-2016;21:00;0,01;21,6
20-06-2016;21:30;0,00;23,1
20-06-2016;22:00;0,03;22,0
20-06-2016;22:30;0,03;21,3
20-06-2016;23:00;0,05;21,1
20-06-2016;23:30;0,04;20,6
21-06-2016;00:00;;
21-06-2016;00:30;0,04;20,0
21-06-2016;01:00;0,05;19,5
21-06-2016;01:30;0,05;19,3
21-06-2016;02:00;0,05;19,1
21-06-2016;02:30;0,05;18,1
21-06-2016;03:00;0,03;18,2
21-06-2016;03:30;0,06;18,1
21-06-2016;04:00;0,02;18,1
21-06-2016;04:30;0,03;18,3
21-06-2016;05:00;0,03;17,8
21-06-2016;05:30;0,04;17,9
21-06-2016;06:00;0,04;17,9
21-06-2016;06:30;0,06;18,0
21-06-2016;07:00;0,04;18,4
21-06-2016;07:30;0,07;19,2
21-06-2016;08:00;0,06;19,6
21-06-2016;08:30;0,05;21,3
21-06-2016;09:00;0,00;22,7
21-06-2016;09:30;0,03;23,7
21-06-2016;10:00;0,03;23,8
21-06-2016;10:30;0,01;25,0
21-06-2016;11:00;0,04;25,0
21-06-2016;11:30;0,01;27,0
21-06-2016;12:00;0,04;25,3
21-06-2016;12:30;-0,01;26,1
21-06-2016;13:00;-0,07;27,0
21-06-2016;13:30;0,04;27,1
21-06-2016;14:00;0,05;27,0
21-06-2016;14:30;0,03;28,3
21-06-2016;15:00;0,04;29,2
21-06-2016;15:30;0,04;27,8
21-06-2016;16:00;0,04;28,5
21-06-2016;16:30;0,03;29,6
21-06-2016;17:00;0,01;28,4
21-06-2016;17:30;0,01;27,9
21-06-2016;18:00;0,04;27,7
21-06-2016;18:30;0,04;28,0
21-06-2016;19:00;-0,01;28,3
21-06-2016;19:30;0,01;27,8
21-06-2016;20:00;0,03;26,2
21-06-2016;20:30;0,06;24,7
21-06-2016;21:00;0,02;24,0
21-06-2016;21:30;-0,01;23,8
21-06-2016;22:00;0,07;22,0
21-06-2016;22:30;0,05;21,0
21-06-2016;23:00;0,08;20,2
21-06-2016;23:30;-0,09;19,9
22-06-2016;00:00;;
22-06-2016;00:30;;19,2
22-06-2016;01:00;0,03;18,8
22-06-2016;01:30;0,05;18,4
22-06-2016;02:00;0,00;18,0
22-06-2016;02:30;0,05;17,7
22-06-2016;03:00;0,05;17,5
22-06-2016;03:30;0,06;17,2
22-06-2016;04:00;0,06;17,1
22-06-2016;04:30;0,06;17,0
22-06-2016;05:00;0,01;16,6
22-06-2016;05:30;0,05;16,5
22-06-2016;06:00;0,06;16,4
22-06-2016;06:30;0,07;16,7
22-06-2016;07:00;0,04;17,8
22-06-2016;07:30;0,06;18,9
22-06-2016;08:00;0,04;22,2
22-06-2016;08:30;0,03;24,7
22-06-2016;09:00;0,03;25,4
22-06-2016;09:30;0,01;26,0
22-06-2016;10:00;0,02;27,1
22-06-2016;10:30;0,04;27,6
22-06-2016;11:00;0,02;28,0
22-06-2016;11:30;0,03;29,3
22-06-2016;12:00;0,02;30,1
22-06-2016;12:30;-0,01;30,2
22-06-2016;13:00;-0,02;30,8
22-06-2016;13:30;-0,04;31,1
22-06-2016;14:00;0,02;31,4
22-06-2016;14:30;0,01;32,3
22-06-2016;15:00;0,02;31,8
22-06-2016;15:30;0,03;32,8
22-06-2016;16:00;-0,02;32,3
22-06-2016;16:30;-0,02;32,3
22-06-2016;17:00;0,00;32,9
22-06-2016;17:30;0,02;32,9
22-06-2016;18:00;0,00;32,9
22-06-2016;18:30;-0,04;32,8
22-06-2016;19:00;-0,03;32,3
22-06-2016;19:30;-0,03;31,8
22-06-2016;20:00;0,01;29,6
22-06-2016;20:30;0,06;27,8
22-06-2016;21:00;0,04;27,1
22-06-2016;21:30;-0,02;25,2
22-06-2016;22:00;-0,04;24,0
22-06-2016;22:30;0,01;23,5
22-06-2016;23:00;-0,04;23,1
22-06-2016;23:30;-0,06;22,4
23-06-2016;00:00;;
23-06-2016;00:30;0,03;21,3
23-06-2016;01:00;-0,02;20,9
23-06-2016;01:30;-0,07;20,7
23-06-2016;02:00;-0,08;20,3
23-06-2016;02:30;-0,08;19,8
23-06-2016;03:00;-0,04;19,4
23-06-2016;03:30;-0,03;19,1
23-06-2016;04:00;0,01;19,0
23-06-2016;04:30;0,02;18,8
23-06-2016;05:00;0,03;18,7
23-06-2016;05:30;0,06;18,4
23-06-2016;06:00;0,06;18,4
23-06-2016;06:30;;18,9
23-06-2016;07:00;-0,01;19,5
23-06-2016;07:30;0,04;20,7
23-06-2016;08:00;0,02;24,1
23-06-2016;08:30;-0,06;26,7
23-06-2016;09:00;0,03;26,9
23-06-2016;09:30;-0,07;27,9
23-06-2016;10:00;0,02;29,7
23-06-2016;10:30;-0,02;29,1
23-06-2016;11:00;0,02;30,7
23-06-2016;11:30;0,02;30,6
23-06-2016;12:00;-0,06;31,2
23-06-2016;12:30;-0,01;31,8
23-06-2016;13:00;-0,03;32,4
23-06-2016;13:30;0,03;32,8
23-06-2016;14:00;0,03;33,6
23-06-2016;14:30;0,00;33,3
23-06-2016;15:00;0,00;34,4
23-06-2016;15:30;0,01;34,3
23-06-2016;16:00;0,03;34,5
23-06-2016;16:30;0,01;34,7
23-06-2016;17:00;-0,01;34,7
23-06-2016;17:30;-0,01;35,1
23-06-2016;18:00;0,01;34,6
23-06-2016;18:30;0,02;35,1
23-06-2016;19:00;0,02;35,1
23-06-2016;19:30;0,04;33,5
23-06-2016;20:00;0,05;31,5
23-06-2016;20:30;0,09;29,6
23-06-2016;21:00;0,08;28,2
23-06-2016;21:30;0,07;27,3
23-06-2016;22:00;0,06;26,3
23-06-2016;22:30;0,06;26,5
23-06-2016;23:00;0,06;26,6
23-06-2016;23:30;0,08;24,7
24-06-2016;00:00;;
24-06-2016;00:30;0,07;23,7
24-06-2016;01:00;0,08;23,3
24-06-2016;01:30;0,08;22,4
24-06-2016;02:00;0,08;21,9
24-06-2016;02:30;0,08;21,9
24-06-2016;03:00;0,08;21,6
24-06-2016;03:30;0,08;21,3
24-06-2016;04:00;0,09;21,0
24-06-2016;04:30;0,06;20,8
24-06-2016;05:00;0,04;20,6
24-06-2016;05:30;0,06;20,4
24-06-2016;06:00;0,07;20,4
24-06-2016;06:30;0,04;20,6
24-06-2016;07:00;0,05;21,5
24-06-2016;07:30;0,03;22,4
24-06-2016;08:00;0,05;25,5
24-06-2016;08:30;0,02;27,3
24-06-2016;09:00;0,02;28,8
24-06-2016;09:30;0,05;29,4
24-06-2016;10:00;0,03;30,8
24-06-2016;10:30;0,02;30,4
24-06-2016;11:00;0,01;31,5
24-06-2016;11:30;0,02;32,0
24-06-2016;12:00;0,02;31,9
24-06-2016;12:30;0,00;32,0
24-06-2016;13:00;0,04;33,2
24-06-2016;13:30;0,05;33,6
24-06-2016;14:00;0,03;33,6
24-06-2016;14:30;0,04;33,7
24-06-2016;15:00;0,02;34,4
24-06-2016;15:30;0,04;34,4
24-06-2016;16:00;0,05;34,5
24-06-2016;16:30;0,03;34,6
24-06-2016;17:00;0,03;34,5
24-06-2016;17:30;-0,03;34,7
24-06-2016;18:00;0,04;34,7
24-06-2016;18:30;0,04;34,9
24-06-2016;19:00;0,04;34,1
24-06-2016;19:30;0,06;33,1
24-06-2016;20:00;0,05;31,8
24-06-2016;20:30;-0,01;31,2
24-06-2016;21:00;0,05;30,2
24-06-2016;21:30;0,06;27,8
24-06-2016;22:00;0,01;26,9
24-06-2016;22:30;0,02;25,8
24-06-2016;23:00;0,04;26,7
24-06-2016;23:30;0,06;27,8
25-06-2016;00:00;;
25-06-2016;00:30;0,03;26,7
25-06-2016;01:00;0,01;25,4
25-06-2016;01:30;0,06;24,5
25-06-2016;02:00;0,04;25,1
25-06-2016;02:30;0,04;24,0
25-06-2016;03:00;0,07;23,5
25-06-2016;03:30;0,04;23,2
25-06-2016;04:00;0,04;23,0
25-06-2016;04:30;0,05;23,0
25-06-2016;05:00;0,03;22,7
25-06-2016;05:30;0,09;23,0
25-06-2016;06:00;0,04;22,4
25-06-2016;06:30;0,03;22,6
25-06-2016;07:00;0,01;22,9
25-06-2016;07:30;0,03;24,1
25-06-2016;08:00;0,00;25,2
25-06-2016;08:30;0,02;25,4
25-06-2016;09:00;0,02;27,3
25-06-2016;09:30;0,01;27,0
25-06-2016;10:00;-0,01;27,9
25-06-2016;10:30;-0,01;28,3
25-06-2016;11:00;0,03;28,6
25-06-2016;11:30;0,02;28,9
25-06-2016;12:00;0,06;30,2
25-06-2016;12:30;0,01;29,6
25-06-2016;13:00;0,05;29,4
25-06-2016;13:30;0,08;29,2
25-06-2016;14:00;0,03;28,0
25-06-2016;14:30;0,01;25,3
25-06-2016;15:00;0,02;24,8
25-06-2016;15:30;0,01;24,7
25-06-2016;16:00;-0,01;25,4
25-06-2016;16:30;-0,02;28,5
25-06-2016;17:00;0,03;29,0
25-06-2016;17:30;-0,07;29,3
25-06-2016;18:00;-0,04;30,0
25-06-2016;18:30;-0,02;31,1
25-06-2016;19:00;-0,06;27,3
25-06-2016;19:30;-0,02;29,2
25-06-2016;20:00;0,00;27,7
25-06-2016;20:30;0,02;26,5
25-06-2016;21:00;0,02;24,8
25-06-2016;21:30;0,02;24,0
25-06-2016;22:00;0,08;23,6
25-06-2016;22:30;0,05;23,1
25-06-2016;23:00;0,03;24,1
25-06-2016;23:30;0,01;24,2
26-06-2016;00:00;;
26-06-2016;00:30;0,02;23,1
26-06-2016;01:00;0,07;23,0
26-06-2016;01:30;0,04;22,6
26-06-2016;02:00;0,06;21,8
26-06-2016;02:30;0,04;20,8
26-06-2016;03:00;0,00;19,8
26-06-2016;03:30;0,06;19,6
26-06-2016;04:00;0,05;19,2
26-06-2016;04:30;0,07;19,2
26-06-2016;05:00;0,03;18,9
26-06-2016;05:30;0,05;18,6
26-06-2016;06:00;0,08;19,1
26-06-2016;06:30;0,05;19,2
26-06-2016;07:00;0,01;19,8
26-06-2016;07:30;0,06;20,5
26-06-2016;08:00;0,08;22,6
26-06-2016;08:30;0,05;25,6
26-06-2016;09:00;0,02;26,0
26-06-2016;09:30;0,03;27,3
26-06-2016;10:00;0,06;26,9
26-06-2016;10:30;0,03;27,2
26-06-2016;11:00;0,03;27,3
26-06-2016;11:30;0,04;28,5
26-06-2016;12:00;0,03;29,2
26-06-2016;12:30;0,02;30,1
26-06-2016;13:00;-0,03;30,7
26-06-2016;13:30;0,00;30,7
26-06-2016;14:00;0,06;31,2
26-06-2016;14:30;-0,01;29,5
26-06-2016;15:00;0,05;31,0
26-06-2016;15:30;0,05;29,0
26-06-2016;16:00;0,01;28,9
26-06-2016;16:30;0,04;28,3
26-06-2016;17:00;0,01;30,4
26-06-2016;17:30;0,01;30,9
26-06-2016;18:00;0,03;30,8
26-06-2016;18:30;-0,03;30,6
26-06-2016;19:00;0,08;28,8
26-06-2016;19:30;0,06;27,2
26-06-2016;20:00;0,01;23,0
26-06-2016;20:30;-0,01;18,3
26-06-2016;21:00;0,03;19,0
26-06-2016;21:30;0,01;18,5
26-06-2016;22:00;0,01;19,3
26-06-2016;22:30;0,02;19,6
26-06-2016;23:00;0,03;18,9
26-06-2016;23:30;0,02;19,3
27-06-2016;00:00;;
27-06-2016;00:30;0,04;19,5
27-06-2016;01:00;0,02;19,3
27-06-2016;01:30;0,02;19,3
27-06-2016;02:00;0,00;19,2
27-06-2016;02:30;0,00;18,6
27-06-2016;03:00;0,00;18,6
27-06-2016;03:30;0,00;18,3
27-06-2016;04:00;0,00;17,7
27-06-2016;04:30;0,00;17,7
27-06-2016;05:00;0,00;17,6
27-06-2016;05:30;0,00;17,2
27-06-2016;06:00;0,00;17,0
27-06-2016;06:30;0,01;17,0
27-06-2016;07:00;0,03;17,2
27-06-2016;07:30;0,03;17,5
27-06-2016;08:00;-0,02;20,6
27-06-2016;08:30;0,00;22,4
27-06-2016;09:00;0,00;23,5
27-06-2016;09:30;0,04;24,4
27-06-2016;10:00;0,00;26,0
27-06-2016;10:30;0,00;26,6
27-06-2016;11:00;-0,01;27,8
27-06-2016;11:30;-0,01;27,7
27-06-2016;12:00;0,03;27,6
27-06-2016;12:30;-0,02;28,0
27-06-2016;13:00;0,03;29,1
27-06-2016;13:30;-0,01;29,1
27-06-2016;14:00;-0,07;29,7
27-06-2016;14:30;-0,01;29,5
27-06-2016;15:00;-0,01;29,9
27-06-2016;15:30;0,03;30,0
27-06-2016;16:00;0,00;30,4
27-06-2016;16:30;0,00;30,1
27-06-2016;17:00;0,00;30,5
27-06-2016;17:30;-0,01;30,3
27-06-2016;18:00;0,01;30,4
27-06-2016;18:30;-0,04;30,6
27-06-2016;19:00;0,04;30,8
27-06-2016;19:30;-0,05;29,1
27-06-2016;20:00;0,00;27,4
27-06-2016;20:30;0,00;26,2
27-06-2016;21:00;-0,01;24,3
27-06-2016;21:30;-0,01;22,6
27-06-2016;22:00;0,00;21,8
27-06-2016;22:30;0,01;20,5
27-06-2016;23:00;0,01;20,1
27-06-2016;23:30;0,01;19,4
28-06-2016;00:00;;
28-06-2016;00:30;0,02;18,8
28-06-2016;01:00;0,02;18,3
28-06-2016;01:30;0,02;18,0
28-06-2016;02:00;0,02;17,9
28-06-2016;02:30;0,02;19,2
28-06-2016;03:00;0,01;19,0
28-06-2016;03:30;0,01;18,6
28-06-2016;04:00;0,01;18,6
28-06-2016;04:30;0,01;18,8
28-06-2016;05:00;0,02;18,8
28-06-2016;05:30;0,00;19,0
28-06-2016;06:00;0,00;19,0
28-06-2016;06:30;-0,03;19,2
28-06-2016;07:00;0,01;18,7
28-06-2016;07:30;0,01;19,7
28-06-2016;08:00;0,01;22,2
28-06-2016;08:30;0,01;23,7
28-06-2016;09:00;0,00;23,9
28-06-2016;09:30;0,00;23,7
28-06-2016;10:00;0,01;24,2
28-06-2016;10:30;-0,01;24,7
28-06-2016;11:00;-0,01;26,0
28-06-2016;11:30;-0,01;26,2
28-06-2016;12:00;-0,01;26,6
28-06-2016;12:30;-0,03;26,8
28-06-2016;13:00;-0,02;27,5
28-06-2016;13:30;0,02;27,9
28-06-2016;14:00;-0,01;28,8
28-06-2016;14:30;0,03;29,1
28-06-2016;15:00;0,01;29,5
28-06-2016;15:30;0,00;29,1
28-06-2016;16:00;0,03;29,1
28-06-2016;16:30;0,06;29,8
28-06-2016;17:00;0,08;27,7
28-06-2016;17:30;0,01;27,3
28-06-2016;18:00;-0,03;27,8
28-06-2016;18:30;0,00;27,1
28-06-2016;19:00;0,00;27,1
28-06-2016;19:30;0,00;26,6
28-06-2016;20:00;0,00;26,5
28-06-2016;20:30;0,01;26,1
28-06-2016;21:00;0,06;25,4
28-06-2016;21:30;0,06;24,3
28-06-2016;22:00;0,07;24,1
28-06-2016;22:30;0,06;23,8
28-06-2016;23:00;;23,4
28-06-2016;23:30;0,04;22,1
29-06-2016;00:00;;
29-06-2016;00:30;-0,02;20,9
29-06-2016;01:00;0,01;20,9
29-06-2016;01:30;0,04;20,3
29-06-2016;02:00;;19,9
29-06-2016;02:30;0,03;19,5
29-06-2016;03:00;0,01;19,4
29-06-2016;03:30;0,04;20,0
29-06-2016;04:00;0,04;20,3
29-06-2016;04:30;0,03;20,5
29-06-2016;05:00;0,00;20,7
29-06-2016;05:30;0,02;20,9
29-06-2016;06:00;0,10;20,6
29-06-2016;06:30;0,10;20,9
29-06-2016;07:00;0,07;21,4
29-06-2016;07:30;0,05;21,7
29-06-2016;08:00;0,04;23,1
29-06-2016;08:30;0,05;25,1
29-06-2016;09:00;0,07;23,8
29-06-2016;09:30;0,04;25,0
29-06-2016;10:00;0,05;25,5
29-06-2016;10:30;0,04;26,2
29-06-2016;11:00;0,06;27,1
29-06-2016;11:30;0,02;27,4
29-06-2016;12:00;0,01;28,1
29-06-2016;12:30;0,03;28,8
29-06-2016;13:00;0,02;29,0
29-06-2016;13:30;-0,05;30,0
29-06-2016;14:00;0,00;30,3
29-06-2016;14:30;0,07;30,4
29-06-2016;15:00;0,06;30,4
29-06-2016;15:30;0,06;30,3
29-06-2016;16:00;0,04;30,3
29-06-2016;16:30;0,06;30,7
29-06-2016;17:00;0,07;30,5
29-06-2016;17:30;0,01;30,1
29-06-2016;18:00;-0,04;30,6
29-06-2016;18:30;0,06;28,4
29-06-2016;19:00;0,08;27,8
29-06-2016;19:30;0,04;27,5
29-06-2016;20:00;0,05;27,6
29-06-2016;20:30;0,05;26,6
29-06-2016;21:00;0,05;26,0
29-06-2016;21:30;0,06;25,6
29-06-2016;22:00;0,03;25,4
29-06-2016;22:30;0,08;24,7
29-06-2016;23:00;0,09;24,9
29-06-2016;23:30;0,02;21,2
30-06-2016;00:00;;
30-06-2016;00:30;0,01;20,4
30-06-2016;01:00;0,01;19,7
30-06-2016;01:30;0,01;19,3
30-06-2016;02:00;0,01;19,5
30-06-2016;02:30;0,00;19,7
30-06-2016;03:00;0,00;19,2
30-06-2016;03:30;-0,02;19,0
30-06-2016;04:00;0,00;19,1
30-06-2016;04:30;0,01;18,6
30-06-2016;05:00;0,02;18,5
30-06-2016;05:30;0,03;18,4
30-06-2016;06:00;0,02;18,7
30-06-2016;06:30;0,04;19,1
30-06-2016;07:00;0,07;19,6
30-06-2016;07:30;0,07;20,6
30-06-2016;08:00;0,11;22,3
30-06-2016;08:30;0,07;23,1
30-06-2016;09:00;0,04;24,8
30-06-2016;09:30;0,02;25,5
30-06-2016;10:00;0,02;25,8
30-06-2016;10:30;0,01;25,6
30-06-2016;11:00;0,03;25,1
30-06-2016;11:30;0,03;25,9
30-06-2016;12:00;0,09;27,3
30-06-2016;12:30;0,00;26,9
30-06-2016;13:00;0,03;24,5
30-06-2016;13:30;-0,04;23,7
30-06-2016;14:00;0,05;26,6
30-06-2016;14:30;0,06;26,8
30-06-2016;15:00;0,02;27,4
30-06-2016;15:30;-0,03;27,6
30-06-2016;16:00;0,11;26,5
30-06-2016;16:30;0,02;26,7
30-06-2016;17:00;0,02;27,6
30-06-2016;17:30;0,03;26,1
30-06-2016;18:00;-0,02;25,7
30-06-2016;18:30;-0,01;25,6
30-06-2016;19:00;0,02;25,8
30-06-2016;19:30;0,02;25,3
30-06-2016;20:00;-0,01;24,6
30-06-2016;20:30;0,05;24,7
30-06-2016;21:00;0,05;24,2
30-06-2016;21:30;0,05;23,0
30-06-2016;22:00;0,05;22,0
30-06-2016;22:30;0,05;21,9
30-06-2016;23:00;0,05;21,1
30-06-2016;23:30;0,05;20,6
01-07-2016;00:00;;
01-07-2016;00:30;0,05;20,4
01-07-2016;01:00;0,03;19,9
01-07-2016;01:30;0,01;19,3
01-07-2016;02:00;0,00;19,1
01-07-2016;02:30;0,00;18,8
01-07-2016;03:00;0,00;18,7
01-07-2016;03:30;-0,01;18,5
01-07-2016;04:00;0,00;18,3
01-07-2016;04:30;0,01;18,2
01-07-2016;05:00;0,00;17,8
01-07-2016;05:30;0,01;17,5
01-07-2016;06:00;-0,01;17,5
01-07-2016;06:30;0,04;17,7
01-07-2016;07:00;0,06;18,4
01-07-2016;07:30;0,03;19,5
01-07-2016;08:00;0,05;22,3
01-07-2016;08:30;0,05;24,1
01-07-2016;09:00;0,05;24,8
01-07-2016;09:30;0,02;25,6
01-07-2016;10:00;0,01;25,5
01-07-2016;10:30;0,00;26,7
01-07-2016;11:00;-0,01;27,5
01-07-2016;11:30;0,01;28,4
