id,origin_latitude,origin_longitude,destination_latitude,destination_longitude,demand_weight,Origin,Destination
1293,,,38.7452,-9.1604,0.0037070000000000002,OLIVEIRA DE AZEMéIS,LISBOA
1294,,,38.7452,-9.1604,0.0035,OLIVEIRA DE AZEMéIS,LISBOA
1295,,,41.1495,-8.6108,0.002919,OLIVEIRA DE AZEMéIS,PORTO
1296,,,38.7452,-9.1604,0.002373,OLIVEIRA DE AZEMéIS,LISBOA
1297,,,38.7452,-9.1604,0.002107,OLIVEIRA DE AZEMéIS,LISBOA
1298,,,41.2077,-8.6674,0.001953,OLIVEIRA DE AZEMéIS,MATOSINHOS
1299,,,38.7452,-9.1604,0.001831,OLIVEIRA DE AZEMéIS,LISBOA
1300,,,38.7452,-9.1604,0.00144,OLIVEIRA DE AZEMéIS,LISBOA
1301,,,38.7452,-9.1604,0.001193,OLIVEIRA DE AZEMéIS,LISBOA
1302,,,41.13363,-8.61742,0.001166,OLIVEIRA DE AZEMéIS,VILA NOVA DE GAIA
1303,,,38.7452,-9.1604,0.001027,OLIVEIRA DE AZEMéIS,LISBOA
1304,,,41.1495,-8.6108,0.000924,OLIVEIRA DE AZEMéIS,PORTO
1305,,,38.7452,-9.1604,0.000921,OLIVEIRA DE AZEMéIS,LISBOA
1306,,,38.83091,-9.16845,0.000742,OLIVEIRA DE AZEMéIS,LOURES
1307,,,38.7452,-9.1604,0.000719,OLIVEIRA DE AZEMéIS,LISBOA
1308,,,38.7452,-9.1604,0.000614,OLIVEIRA DE AZEMéIS,LISBOA
1309,,,38.7452,-9.1604,0.000588,OLIVEIRA DE AZEMéIS,LISBOA
1310,,,41.2077,-8.6674,0.000236,OLIVEIRA DE AZEMéIS,MATOSINHOS
1311,,,38.83091,-9.16845,0.000144,OLIVEIRA DE AZEMéIS,LOURES
1312,,,41.2077,-8.6674,0.000122,OLIVEIRA DE AZEMéIS,MATOSINHOS
1313,,,38.83091,-9.16845,7e-05,OLIVEIRA DE AZEMéIS,LOURES
1314,,,38.79269,-9.1838,7e-05,OLIVEIRA DE AZEMéIS,ODIVELAS
1315,,,38.83091,-9.16845,7e-05,OLIVEIRA DE AZEMéIS,LOURES
1316,,,38.79269,-9.1838,7e-05,OLIVEIRA DE AZEMéIS,ODIVELAS
1317,,,38.79269,-9.1838,7e-05,OLIVEIRA DE AZEMéIS,ODIVELAS
1318,,,38.6803,-9.1583,5.6000000000000006e-05,OLIVEIRA DE AZEMéIS,ALMADA
1319,,,41.2333,-8.6167,5.1e-05,OLIVEIRA DE AZEMéIS,MAIA
1320,,,41.1495,-8.6108,4.4e-05,OLIVEIRA DE AZEMéIS,PORTO
1321,,,38.7452,-9.1604,3.6e-05,OLIVEIRA DE AZEMéIS,LISBOA
1322,,,41.1495,-8.6108,2.7000000000000002e-05,OLIVEIRA DE AZEMéIS,PORTO
1323,,,38.83091,-9.16845,2.5e-05,OLIVEIRA DE AZEMéIS,LOURES
1324,,,38.7452,-9.1604,2.2e-05,OLIVEIRA DE AZEMéIS,LISBOA
1325,,,41.35,-8.75,2.1e-05,OLIVEIRA DE AZEMéIS,VILA DO CONDE
1326,,,41.2333,-8.6167,2.1e-05,OLIVEIRA DE AZEMéIS,MAIA
1327,,,38.79269,-9.1838,1.1e-05,OLIVEIRA DE AZEMéIS,ODIVELAS
1328,,,41.1495,-8.6108,6e-06,OLIVEIRA DE AZEMéIS,PORTO
1329,,,41.13363,-8.61742,6e-06,OLIVEIRA DE AZEMéIS,VILA NOVA DE GAIA
1330,,,38.71371,-9.26832,5e-06,OLIVEIRA DE AZEMéIS,OEIRAS
1331,,,41.1495,-8.6108,2e-06,OLIVEIRA DE AZEMéIS,PORTO
1332,40.93,-8.552,41.1495,-8.6108,0.488625,SANTA MARIA DA FEIRA,PORTO
1333,40.93,-8.552,41.1495,-8.6108,0.151187,SANTA MARIA DA FEIRA,PORTO
1334,40.93,-8.552,41.1495,-8.6108,0.131608,SANTA MARIA DA FEIRA,PORTO
1335,40.93,-8.552,41.13363,-8.61742,0.070989,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1336,40.93,-8.552,41.13363,-8.61742,0.036971,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1337,40.93,-8.552,41.2077,-8.6674,0.030481,SANTA MARIA DA FEIRA,MATOSINHOS
1338,40.93,-8.552,41.1495,-8.6108,0.023321,SANTA MARIA DA FEIRA,PORTO
1339,40.93,-8.552,38.7452,-9.1604,0.012134,SANTA MARIA DA FEIRA,LISBOA
1340,40.93,-8.552,38.7452,-9.1604,0.00605,SANTA MARIA DA FEIRA,LISBOA
1341,40.93,-8.552,38.7452,-9.1604,0.004607,SANTA MARIA DA FEIRA,LISBOA
1342,40.93,-8.552,41.2077,-8.6674,0.0041719999999999995,SANTA MARIA DA FEIRA,MATOSINHOS
1343,40.93,-8.552,38.7452,-9.1604,0.003819,SANTA MARIA DA FEIRA,LISBOA
1344,40.93,-8.552,38.7452,-9.1604,0.003113,SANTA MARIA DA FEIRA,LISBOA
1345,40.93,-8.552,41.1495,-8.6108,0.002972,SANTA MARIA DA FEIRA,PORTO
1346,40.93,-8.552,38.7452,-9.1604,0.0024530000000000003,SANTA MARIA DA FEIRA,LISBOA
1347,40.93,-8.552,41.1495,-8.6108,0.002447,SANTA MARIA DA FEIRA,PORTO
1348,40.93,-8.552,38.7452,-9.1604,0.002424,SANTA MARIA DA FEIRA,LISBOA
1349,40.93,-8.552,38.7452,-9.1604,0.002248,SANTA MARIA DA FEIRA,LISBOA
1350,40.93,-8.552,38.7452,-9.1604,0.002223,SANTA MARIA DA FEIRA,LISBOA
1351,40.93,-8.552,38.7452,-9.1604,0.002153,SANTA MARIA DA FEIRA,LISBOA
1352,40.93,-8.552,38.7452,-9.1604,0.001816,SANTA MARIA DA FEIRA,LISBOA
1353,40.93,-8.552,41.2077,-8.6674,0.0017059999999999998,SANTA MARIA DA FEIRA,MATOSINHOS
1354,40.93,-8.552,38.7452,-9.1604,0.001645,SANTA MARIA DA FEIRA,LISBOA
1355,40.93,-8.552,41.13363,-8.61742,0.001625,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1356,40.93,-8.552,41.1495,-8.6108,0.001135,SANTA MARIA DA FEIRA,PORTO
1357,40.93,-8.552,38.7452,-9.1604,0.000834,SANTA MARIA DA FEIRA,LISBOA
1358,40.93,-8.552,38.75,-9.2333,0.000805,SANTA MARIA DA FEIRA,AMADORA
1359,40.93,-8.552,41.2077,-8.6674,0.000789,SANTA MARIA DA FEIRA,MATOSINHOS
1360,40.93,-8.552,38.7452,-9.1604,0.000733,SANTA MARIA DA FEIRA,LISBOA
1361,40.93,-8.552,41.2333,-8.6167,0.000718,SANTA MARIA DA FEIRA,MAIA
1362,40.93,-8.552,38.7452,-9.1604,0.000611,SANTA MARIA DA FEIRA,LISBOA
1363,40.93,-8.552,38.7452,-9.1604,0.00038700000000000003,SANTA MARIA DA FEIRA,LISBOA
1364,40.93,-8.552,41.2333,-8.6167,0.00037,SANTA MARIA DA FEIRA,MAIA
1365,40.93,-8.552,38.7452,-9.1604,0.00035099999999999997,SANTA MARIA DA FEIRA,LISBOA
1366,40.93,-8.552,38.7452,-9.1604,0.000293,SANTA MARIA DA FEIRA,LISBOA
1367,40.93,-8.552,41.13363,-8.61742,0.00028199999999999997,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1368,40.93,-8.552,38.75,-9.2333,0.000259,SANTA MARIA DA FEIRA,AMADORA
1369,40.93,-8.552,38.7452,-9.1604,0.000198,SANTA MARIA DA FEIRA,LISBOA
1370,40.93,-8.552,38.7452,-9.1604,0.000175,SANTA MARIA DA FEIRA,LISBOA
1371,40.93,-8.552,41.13363,-8.61742,0.00015,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1372,40.93,-8.552,38.7452,-9.1604,0.000128,SANTA MARIA DA FEIRA,LISBOA
1373,40.93,-8.552,38.83091,-9.16845,0.000101,SANTA MARIA DA FEIRA,LOURES
1374,40.93,-8.552,41.13363,-8.61742,9.2e-05,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1375,40.93,-8.552,41.2333,-8.6167,6.9e-05,SANTA MARIA DA FEIRA,MAIA
1376,40.93,-8.552,38.71371,-9.26832,6.6e-05,SANTA MARIA DA FEIRA,OEIRAS
1377,40.93,-8.552,38.75,-9.2333,5.7999999999999994e-05,SANTA MARIA DA FEIRA,AMADORA
1378,40.93,-8.552,41.13363,-8.61742,5.6999999999999996e-05,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1379,40.93,-8.552,41.2333,-8.6167,5.4000000000000005e-05,SANTA MARIA DA FEIRA,MAIA
1380,40.93,-8.552,38.75,-9.2333,5.1e-05,SANTA MARIA DA FEIRA,AMADORA
1381,40.93,-8.552,38.79269,-9.1838,4.5e-05,SANTA MARIA DA FEIRA,ODIVELAS
1382,40.93,-8.552,38.7452,-9.1604,3.7e-05,SANTA MARIA DA FEIRA,LISBOA
1383,40.93,-8.552,38.6803,-9.1583,3.5e-05,SANTA MARIA DA FEIRA,ALMADA
1384,40.93,-8.552,41.13363,-8.61742,3.2e-05,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1385,40.93,-8.552,41.13363,-8.61742,3.2e-05,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1386,40.93,-8.552,41.13363,-8.61742,3.2e-05,SANTA MARIA DA FEIRA,VILA NOVA DE GAIA
1387,40.93,-8.552,38.83091,-9.16845,3.2e-05,SANTA MARIA DA FEIRA,LOURES
1388,40.93,-8.552,38.7452,-9.1604,2.8999999999999997e-05,SANTA MARIA DA FEIRA,LISBOA
1389,40.93,-8.552,38.75,-9.2333,2.7000000000000002e-05,SANTA MARIA DA FEIRA,AMADORA
1390,40.93,-8.552,41.15,-8.5333,2.6000000000000002e-05,SANTA MARIA DA FEIRA,GONDOMAR
1391,40.93,-8.552,38.71371,-9.26832,2.3e-05,SANTA MARIA DA FEIRA,OEIRAS
1392,40.93,-8.552,41.2333,-8.6167,1.8e-05,SANTA MARIA DA FEIRA,MAIA
1393,40.93,-8.552,38.6803,-9.1583,1.2e-05,SANTA MARIA DA FEIRA,ALMADA
1394,40.93,-8.552,38.6803,-9.1583,1.2e-05,SANTA MARIA DA FEIRA,ALMADA
1395,40.93,-8.552,41.35,-8.75,1.1e-05,SANTA MARIA DA FEIRA,VILA DO CONDE
1396,40.93,-8.552,41.2333,-8.6167,1e-05,SANTA MARIA DA FEIRA,MAIA
1397,40.93,-8.552,41.2333,-8.6167,1e-05,SANTA MARIA DA FEIRA,MAIA
1398,40.93,-8.552,38.7452,-9.1604,7e-06,SANTA MARIA DA FEIRA,LISBOA
1399,40.93,-8.552,38.6803,-9.1583,5e-06,SANTA MARIA DA FEIRA,ALMADA
1400,40.93,-8.552,41.15,-8.5333,3e-06,SANTA MARIA DA FEIRA,GONDOMAR
1401,40.93,-8.552,41.1833,-8.5,2e-06,SANTA MARIA DA FEIRA,VALONGO
1402,40.93,-8.552,41.15,-8.5333,2e-06,SANTA MARIA DA FEIRA,GONDOMAR
1403,40.93,-8.552,41.15,-8.5333,2e-06,SANTA MARIA DA FEIRA,GONDOMAR
1404,40.93,-8.552,38.61667,-9.11667,1e-06,SANTA MARIA DA FEIRA,SEIXAL
1405,,,38.7452,-9.1604,0.162432,SãO JOãO DA MADEIRA,LISBOA
1406,,,38.7452,-9.1604,0.136055,SãO JOãO DA MADEIRA,LISBOA
1407,,,38.7452,-9.1604,0.129222,SãO JOãO DA MADEIRA,LISBOA
1408,,,38.7452,-9.1604,0.101018,SãO JOãO DA MADEIRA,LISBOA
1409,,,38.7452,-9.1604,0.091014,SãO JOãO DA MADEIRA,LISBOA
1410,,,38.7452,-9.1604,0.071877,SãO JOãO DA MADEIRA,LISBOA
1411,,,38.7452,-9.1604,0.065224,SãO JOãO DA MADEIRA,LISBOA
1412,,,38.7452,-9.1604,0.047146,SãO JOãO DA MADEIRA,LISBOA
1413,,,38.7452,-9.1604,0.040608,SãO JOãO DA MADEIRA,LISBOA
1414,,,38.7452,-9.1604,0.030912000000000002,SãO JOãO DA MADEIRA,LISBOA
1415,,,38.75,-9.2333,0.018047999999999998,SãO JOãO DA MADEIRA,AMADORA
1416,,,38.75,-9.2333,0.013818,SãO JOãO DA MADEIRA,AMADORA
1417,,,38.7452,-9.1604,0.013267,SãO JOãO DA MADEIRA,LISBOA
1418,,,38.75,-9.2333,0.010152,SãO JOãO DA MADEIRA,AMADORA
1419,,,38.7452,-9.1604,0.010152,SãO JOãO DA MADEIRA,LISBOA
1420,,,38.7452,-9.1604,0.010152,SãO JOãO DA MADEIRA,LISBOA
1421,,,38.7452,-9.1604,0.009732,SãO JOãO DA MADEIRA,LISBOA
1422,,,41.1495,-8.6108,0.005095000000000001,SãO JOãO DA MADEIRA,PORTO
1423,,,38.7452,-9.1604,0.0045119999999999995,SãO JOãO DA MADEIRA,LISBOA
1424,,,38.75,-9.2333,0.0045119999999999995,SãO JOãO DA MADEIRA,AMADORA
1425,,,41.13363,-8.61742,0.003542,SãO JOãO DA MADEIRA,VILA NOVA DE GAIA
1426,,,41.13363,-8.61742,0.0032619999999999997,SãO JOãO DA MADEIRA,VILA NOVA DE GAIA
1427,,,38.7452,-9.1604,0.002538,SãO JOãO DA MADEIRA,LISBOA
1428,,,38.7452,-9.1604,0.002538,SãO JOãO DA MADEIRA,LISBOA
1429,,,38.7452,-9.1604,0.001662,SãO JOãO DA MADEIRA,LISBOA
1430,,,38.7452,-9.1604,0.001662,SãO JOãO DA MADEIRA,LISBOA
1431,,,38.75,-9.2333,0.0011279999999999999,SãO JOãO DA MADEIRA,AMADORA
1432,,,38.79269,-9.1838,0.0011279999999999999,SãO JOãO DA MADEIRA,ODIVELAS
1433,,,38.7452,-9.1604,0.0011279999999999999,SãO JOãO DA MADEIRA,LISBOA
1434,,,38.7452,-9.1604,0.0011279999999999999,SãO JOãO DA MADEIRA,LISBOA
1435,,,38.7452,-9.1604,0.0010890000000000001,SãO JOãO DA MADEIRA,LISBOA
1436,,,41.13363,-8.61742,0.0008849999999999999,SãO JOãO DA MADEIRA,VILA NOVA DE GAIA
1437,,,41.1495,-8.6108,0.00078,SãO JOãO DA MADEIRA,PORTO
1438,,,41.1495,-8.6108,0.00078,SãO JOãO DA MADEIRA,PORTO
1439,,,38.80097,-9.37826,0.00028199999999999997,SãO JOãO DA MADEIRA,SINTRA
1440,,,38.7452,-9.1604,0.00028199999999999997,SãO JOãO DA MADEIRA,LISBOA
1441,,,38.71371,-9.26832,0.00028199999999999997,SãO JOãO DA MADEIRA,OEIRAS
1442,,,38.71371,-9.26832,0.00028199999999999997,SãO JOãO DA MADEIRA,OEIRAS
1443,,,38.75,-9.2333,0.00028199999999999997,SãO JOãO DA MADEIRA,AMADORA
1444,,,41.1495,-8.6108,0.000195,SãO JOãO DA MADEIRA,PORTO
1445,,,41.15,-8.5333,0.000195,SãO JOãO DA MADEIRA,GONDOMAR
1446,40.8497,-8.39389,38.7452,-9.1604,0.48046400000000006,VALE DE CAMBRA,LISBOA
1447,40.8497,-8.39389,41.1495,-8.6108,0.278909,VALE DE CAMBRA,PORTO
1448,40.8497,-8.39389,38.7452,-9.1604,0.069727,VALE DE CAMBRA,LISBOA
1449,40.8497,-8.39389,38.7452,-9.1604,0.03559,VALE DE CAMBRA,LISBOA
1450,40.8497,-8.39389,38.7452,-9.1604,0.03559,VALE DE CAMBRA,LISBOA
1451,40.8497,-8.39389,38.7452,-9.1604,0.03559,VALE DE CAMBRA,LISBOA
1452,40.8497,-8.39389,38.7452,-9.1604,0.03559,VALE DE CAMBRA,LISBOA
1453,40.8497,-8.39389,41.15,-8.5333,0.017432,VALE DE CAMBRA,GONDOMAR
1454,40.8497,-8.39389,41.2077,-8.6674,0.009856,VALE DE CAMBRA,MATOSINHOS
1455,40.8497,-8.39389,41.1495,-8.6108,0.0008609999999999999,VALE DE CAMBRA,PORTO
1456,40.8497,-8.39389,41.1495,-8.6108,9.9e-05,VALE DE CAMBRA,PORTO
1457,40.8497,-8.39389,41.2333,-8.6167,9.9e-05,VALE DE CAMBRA,MAIA
1458,40.8497,-8.39389,41.2077,-8.6674,9.9e-05,VALE DE CAMBRA,MATOSINHOS
1459,40.8497,-8.39389,41.1495,-8.6108,9.6e-05,VALE DE CAMBRA,PORTO
1460,41.15,-8.5333,41.1495,-8.6108,0.295123,GONDOMAR,PORTO
1461,41.15,-8.5333,41.15,-8.5333,0.191129,GONDOMAR,GONDOMAR
1462,41.15,-8.5333,41.1495,-8.6108,0.17260799999999998,GONDOMAR,PORTO
1463,41.15,-8.5333,41.1495,-8.6108,0.07384600000000001,GONDOMAR,PORTO
1464,41.15,-8.5333,41.1495,-8.6108,0.065012,GONDOMAR,PORTO
1465,41.15,-8.5333,41.1495,-8.6108,0.033397,GONDOMAR,PORTO
1466,41.15,-8.5333,41.13363,-8.61742,0.030011000000000003,GONDOMAR,VILA NOVA DE GAIA
1467,41.15,-8.5333,41.15,-8.5333,0.029845,GONDOMAR,GONDOMAR
1468,41.15,-8.5333,41.2077,-8.6674,0.027431999999999998,GONDOMAR,MATOSINHOS
1469,41.15,-8.5333,41.2077,-8.6674,0.015625,GONDOMAR,MATOSINHOS
1470,41.15,-8.5333,41.13363,-8.61742,0.014196,GONDOMAR,VILA NOVA DE GAIA
1471,41.15,-8.5333,41.15,-8.5333,0.012695999999999999,GONDOMAR,GONDOMAR
1472,41.15,-8.5333,41.2077,-8.6674,0.010628,GONDOMAR,MATOSINHOS
1473,41.15,-8.5333,41.2333,-8.6167,0.004481000000000001,GONDOMAR,MAIA
1474,41.15,-8.5333,41.1495,-8.6108,0.003674,GONDOMAR,PORTO
1475,41.15,-8.5333,41.1833,-8.5,0.003259,GONDOMAR,VALONGO
1476,41.15,-8.5333,41.15,-8.5333,0.003211,GONDOMAR,GONDOMAR
1477,41.15,-8.5333,41.1495,-8.6108,0.00238,GONDOMAR,PORTO
1478,41.15,-8.5333,41.1833,-8.5,0.002006,GONDOMAR,VALONGO
1479,41.15,-8.5333,41.2077,-8.6674,0.001832,GONDOMAR,MATOSINHOS
1480,41.15,-8.5333,41.2333,-8.6167,0.00124,GONDOMAR,MAIA
1481,41.15,-8.5333,41.2333,-8.6167,0.000975,GONDOMAR,MAIA
1482,41.15,-8.5333,41.2333,-8.6167,0.000606,GONDOMAR,MAIA
1483,41.15,-8.5333,38.7452,-9.1604,0.000534,GONDOMAR,LISBOA
1484,41.15,-8.5333,38.7452,-9.1604,0.000493,GONDOMAR,LISBOA
1485,41.15,-8.5333,41.13363,-8.61742,0.000434,GONDOMAR,VILA NOVA DE GAIA
1486,41.15,-8.5333,38.7452,-9.1604,0.00037,GONDOMAR,LISBOA
1487,41.15,-8.5333,38.7452,-9.1604,0.000335,GONDOMAR,LISBOA
1488,41.15,-8.5333,38.7452,-9.1604,0.00024900000000000004,GONDOMAR,LISBOA
1489,41.15,-8.5333,38.7452,-9.1604,0.000242,GONDOMAR,LISBOA
1490,41.15,-8.5333,38.7452,-9.1604,0.00018999999999999998,GONDOMAR,LISBOA
1491,41.15,-8.5333,38.7452,-9.1604,0.000155,GONDOMAR,LISBOA
1492,41.15,-8.5333,38.7452,-9.1604,0.000145,GONDOMAR,LISBOA
1493,41.15,-8.5333,38.7452,-9.1604,0.000132,GONDOMAR,LISBOA
1494,41.15,-8.5333,38.7452,-9.1604,0.00013000000000000002,GONDOMAR,LISBOA
1495,41.15,-8.5333,38.7452,-9.1604,0.000126,GONDOMAR,LISBOA
1496,41.15,-8.5333,38.7452,-9.1604,0.00011200000000000001,GONDOMAR,LISBOA
1497,41.15,-8.5333,38.7452,-9.1604,8.499999999999999e-05,GONDOMAR,LISBOA
1498,41.15,-8.5333,38.7452,-9.1604,8e-05,GONDOMAR,LISBOA
1499,41.15,-8.5333,38.7452,-9.1604,7.6e-05,GONDOMAR,LISBOA
1500,41.15,-8.5333,41.1833,-8.5,7.4e-05,GONDOMAR,VALONGO
1501,41.15,-8.5333,41.34257,-8.47746,7.4e-05,GONDOMAR,SANTO TIRSO
1502,41.15,-8.5333,41.1833,-8.5,7.3e-05,GONDOMAR,VALONGO
1503,41.15,-8.5333,41.13363,-8.61742,6.500000000000001e-05,GONDOMAR,VILA NOVA DE GAIA
1504,41.15,-8.5333,41.2,-8.3333,6.500000000000001e-05,GONDOMAR,PAREDES
1505,41.15,-8.5333,41.13363,-8.61742,6.1e-05,GONDOMAR,VILA NOVA DE GAIA
1506,41.15,-8.5333,38.7452,-9.1604,5.9e-05,GONDOMAR,LISBOA
1507,41.15,-8.5333,41.2333,-8.6167,5.6000000000000006e-05,GONDOMAR,MAIA
1508,41.15,-8.5333,38.7452,-9.1604,4.7e-05,GONDOMAR,LISBOA
1509,41.15,-8.5333,41.2,-8.3333,2.7000000000000002e-05,GONDOMAR,PAREDES
1510,41.15,-8.5333,41.2,-8.3333,2.7000000000000002e-05,GONDOMAR,PAREDES
1511,41.15,-8.5333,41.34257,-8.47746,2.7000000000000002e-05,GONDOMAR,SANTO TIRSO
1512,41.15,-8.5333,41.2,-8.3333,2.7000000000000002e-05,GONDOMAR,PAREDES
1513,41.15,-8.5333,38.7452,-9.1604,2.5e-05,GONDOMAR,LISBOA
1514,41.15,-8.5333,41.13363,-8.61742,2.4e-05,GONDOMAR,VILA NOVA DE GAIA
1515,41.15,-8.5333,38.7452,-9.1604,2.3e-05,GONDOMAR,LISBOA
1516,41.15,-8.5333,38.7452,-9.1604,2.2e-05,GONDOMAR,LISBOA
1517,41.15,-8.5333,38.7452,-9.1604,1.7e-05,GONDOMAR,LISBOA
1518,41.15,-8.5333,38.75,-9.2333,1.3000000000000001e-05,GONDOMAR,AMADORA
1519,41.15,-8.5333,41.2333,-8.6167,1e-05,GONDOMAR,MAIA
1520,41.15,-8.5333,41.2333,-8.6167,1e-05,GONDOMAR,MAIA
1521,41.15,-8.5333,41.35,-8.75,8e-06,GONDOMAR,VILA DO CONDE
1522,41.15,-8.5333,41.2333,-8.6167,7e-06,GONDOMAR,MAIA
1523,41.15,-8.5333,41.15,-8.5333,7e-06,GONDOMAR,GONDOMAR
1524,41.15,-8.5333,41.2333,-8.6167,6e-06,GONDOMAR,MAIA
1525,41.15,-8.5333,41.13363,-8.61742,6e-06,GONDOMAR,VILA NOVA DE GAIA
1526,41.15,-8.5333,38.71371,-9.26832,6e-06,GONDOMAR,OEIRAS
1527,41.15,-8.5333,38.7452,-9.1604,5e-06,GONDOMAR,LISBOA
1528,41.15,-8.5333,38.83091,-9.16845,5e-06,GONDOMAR,LOURES
1529,41.15,-8.5333,38.7452,-9.1604,5e-06,GONDOMAR,LISBOA
1530,41.15,-8.5333,41.13363,-8.61742,3e-06,GONDOMAR,VILA NOVA DE GAIA
1531,41.15,-8.5333,41.13363,-8.61742,3e-06,GONDOMAR,VILA NOVA DE GAIA
1532,41.15,-8.5333,41.13363,-8.61742,3e-06,GONDOMAR,VILA NOVA DE GAIA
1533,41.15,-8.5333,38.6803,-9.1583,3e-06,GONDOMAR,ALMADA
1534,41.15,-8.5333,38.83091,-9.16845,3e-06,GONDOMAR,LOURES
1535,41.15,-8.5333,38.71371,-9.26832,2e-06,GONDOMAR,OEIRAS
1536,41.15,-8.5333,38.6803,-9.1583,1e-06,GONDOMAR,ALMADA
1537,41.15,-8.5333,38.6803,-9.1583,1e-06,GONDOMAR,ALMADA
1538,41.15,-8.5333,38.6803,-9.1583,1e-06,GONDOMAR,ALMADA
1539,41.15,-8.5333,38.79269,-9.1838,0.0,GONDOMAR,ODIVELAS
1540,41.15,-8.5333,38.75,-9.2333,0.0,GONDOMAR,AMADORA
1541,41.15,-8.5333,38.71371,-9.26832,0.0,GONDOMAR,OEIRAS
1542,41.15,-8.5333,38.75,-9.2333,0.0,GONDOMAR,AMADORA
1543,41.15,-8.5333,38.75,-9.2333,0.0,GONDOMAR,AMADORA
1544,41.15,-8.5333,41.3499986,-8.5499978,0.0,GONDOMAR,TROFA
1545,41.15,-8.5333,41.3499986,-8.5499978,0.0,GONDOMAR,TROFA
1546,41.15,-8.5333,41.2333,-8.6167,0.0,GONDOMAR,MAIA
1547,41.15,-8.5333,38.83091,-9.16845,0.0,GONDOMAR,LOURES
1548,41.2333,-8.6167,41.1495,-8.6108,0.380782,MAIA,PORTO
1549,41.2333,-8.6167,41.1495,-8.6108,0.15966,MAIA,PORTO
1550,41.2333,-8.6167,41.2077,-8.6674,0.12828,MAIA,MATOSINHOS
1551,41.2333,-8.6167,41.1495,-8.6108,0.070124,MAIA,PORTO
1552,41.2333,-8.6167,41.2333,-8.6167,0.05414600000000001,MAIA,MAIA
1553,41.2333,-8.6167,41.2077,-8.6674,0.051195,MAIA,MATOSINHOS
1554,41.2333,-8.6167,41.2333,-8.6167,0.032152999999999994,MAIA,MAIA
1555,41.2333,-8.6167,41.1495,-8.6108,0.031671,MAIA,PORTO
1556,41.2333,-8.6167,41.2333,-8.6167,0.02051,MAIA,MAIA
1557,41.2333,-8.6167,41.2077,-8.6674,0.012532999999999999,MAIA,MATOSINHOS
1558,41.2333,-8.6167,41.2077,-8.6674,0.009445,MAIA,MATOSINHOS
1559,41.2333,-8.6167,41.1495,-8.6108,0.006214,MAIA,PORTO
1560,41.2333,-8.6167,41.1495,-8.6108,0.006171,MAIA,PORTO
1561,41.2333,-8.6167,41.15,-8.5333,0.005588,MAIA,GONDOMAR
1562,41.2333,-8.6167,41.2333,-8.6167,0.0052770000000000004,MAIA,MAIA
1563,41.2333,-8.6167,41.1833,-8.5,0.004354,MAIA,VALONGO
1564,41.2333,-8.6167,41.1495,-8.6108,0.0029230000000000003,MAIA,PORTO
1565,41.2333,-8.6167,38.7452,-9.1604,0.002012,MAIA,LISBOA
1566,41.2333,-8.6167,41.2333,-8.6167,0.0016190000000000002,MAIA,MAIA
1567,41.2333,-8.6167,41.15,-8.5333,0.001296,MAIA,GONDOMAR
1568,41.2333,-8.6167,38.7452,-9.1604,0.001222,MAIA,LISBOA
1569,41.2333,-8.6167,41.2333,-8.6167,0.001181,MAIA,MAIA
1570,41.2333,-8.6167,38.7452,-9.1604,0.0010539999999999998,MAIA,LISBOA
1571,41.2333,-8.6167,38.7452,-9.1604,0.00101,MAIA,LISBOA
1572,41.2333,-8.6167,41.15,-8.5333,0.000867,MAIA,GONDOMAR
1573,41.2333,-8.6167,38.7452,-9.1604,0.000805,MAIA,LISBOA
1574,41.2333,-8.6167,41.2333,-8.6167,0.000692,MAIA,MAIA
1575,41.2333,-8.6167,38.7452,-9.1604,0.00065,MAIA,LISBOA
1576,41.2333,-8.6167,38.7452,-9.1604,0.000584,MAIA,LISBOA
1577,41.2333,-8.6167,38.7452,-9.1604,0.000489,MAIA,LISBOA
1578,41.2333,-8.6167,38.7452,-9.1604,0.000484,MAIA,LISBOA
1579,41.2333,-8.6167,38.7452,-9.1604,0.00047699999999999994,MAIA,LISBOA
1580,41.2333,-8.6167,41.2333,-8.6167,0.00046100000000000004,MAIA,MAIA
1581,41.2333,-8.6167,38.7452,-9.1604,0.00045700000000000005,MAIA,LISBOA
1582,41.2333,-8.6167,41.1833,-8.5,0.000408,MAIA,VALONGO
1583,41.2333,-8.6167,38.7452,-9.1604,0.00035099999999999997,MAIA,LISBOA
1584,41.2333,-8.6167,38.7452,-9.1604,0.00035,MAIA,LISBOA
1585,41.2333,-8.6167,41.1833,-8.5,0.000325,MAIA,VALONGO
1586,41.2333,-8.6167,38.7452,-9.1604,0.00018899999999999999,MAIA,LISBOA
1587,41.2333,-8.6167,38.7452,-9.1604,0.000188,MAIA,LISBOA
1588,41.2333,-8.6167,41.34257,-8.47746,0.00016,MAIA,SANTO TIRSO
