name,category,point_x,point_y,description,is_municipal,details_str,area_ha,quiosque,restaurante,esplanada,fitness,parque_infantil,parque_merendas,estatuaria,parque_canino,lago
Jardim Elisa Baptista Sousa Pedroso - Jardim Salazar - Jardim da Imprensa,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.155595,38.713986,"o jardim maria elisa baptista de sousa pedroso é também conhecido por jardim salazar ou jardim da imprensa. este espaço verde, está implantado nos terrenos da antiga cerca conventual do mosteiro de são bento da saúde (atualmente assembleia da república), encontra-se dividido fisicamente da assembleia em 1911, situando-se nas suas traseiras. o traçado atual do jardim terá sido implantado por volta de 1930. a denominação de jardim maria elisa baptista de sousa pedroso surge em homenagem à pianista e musiológica, de nome internacional que deu a conhecer, à europa, músicas de autores portugueses. neste jardim existiu uma escultura intitulada ""as mulheres portuguesas gratas a salazar"", de agradecimento ao facto de portugal não ter estado representado na 2ª guerra mundial. este monumento escultórico, da autoria de leopoldo de almeida, terá sido colocado no local em 1955, mas foi retirado em 1974.

área: 0,43 ha
equipamentos: parque infantil; lago
horário: 24 horas
",1,"área: 0,43 ha
equipamentos: parque infantil; lago
horário: 24 horas
","0,43 ",0,0,0,0,1,0,0,0,1
Jardim Avelar Brotero - Jardim do Alto de Santo Amaro,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.184561,38.70422,"pequeno jardim de bairro, construído no início do século xx. o jardim deve o seu nome a félix de avelar, que nasceu em santo antónio do tojal a 25 de novembro de 1744, adotando posteriormente o apelido «brotero», que significa «amante dos mortais». apesar de ser doutor em medicina pela universidade de reims, foi a botânica que o notabilizou, com a publicação do seu «compêndio botânico» em 1788, em paris. foi diretor do real museu e do jardim botânico da ajuda, lente da universidade de coimbra e deputado. este jardim tem sofrido várias requalificações ao longo dos anos.

área: 0,4 ha
equipamentos: lago; estatuária; instalações sanitárias, jardim lúdico
horário: 24 horas

",0,"área: 0,4 ha
equipamentos: lago; estatuária; instalações sanitárias, jardim lúdico
horário: 24 horas","0,4 ",0,0,0,0,0,0,1,0,1
Jardim de Santos / Jardim Nun' Álvares,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.154468,38.707052,"pequeno jardim triangular com um traçado ao estilo romântico oitocentista. este jardim reveste-se, apesar da sua pequena área, de uma grande importância, pois é o único espaço verde público, com alguma dimensão, existente numa área densamente ocupada. 

área: 0,39 ha
horário: 24 horas",1,"área: 0,39 ha
horário: 24 horas","0,39 ",0,0,0,0,0,0,0,0,0
Jardim Cinco de Outubro - Jardim da Burra,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.160113,38.713099,"pequeno jardim verdejante desenvolvido lateralmente em relação à basílica da estrela. este jardim exibe um conjunto escultórico, em bronze, executado com grande realismo, em 1918, por costa mota (tio), designado por 'lavrador' ou 'sagrada família', uma vez que representa um casal de camponeses característicos da época, um lavrador de enxada ao ombro e uma camponesa com um menino nos braços, sentada numa burra que transporta cestos.

área: 0,2 ha
equipamentos: lago; estatuária;
horário: 24 horas
",1,"área: 0,2 ha
equipamentos: lago; estatuária;
horário: 24 horas
","0,2 ",0,0,0,0,0,0,1,0,1
Jardim Mahatma Gandhi,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.174703,38.769258,"localizado em telheiras, o jardim mahatma gandhi foi ampliado e requalificado em 2011. este novo espaço verde possibilita a criação de mais uma valência de lazer e recreio e valoriza a sua relação com a envolvente, em especial o templo hindu. na continuidade deste jardim encontramos a quinta de nossa senhora da paz, também recentemente alvo de obras de requalificação e onde podemos encontrar um novo parque hortícola.

área: 1,32 ha
equipamentos: quiosque com esplanada; parque infantil
horário: 24 horas",1,"área: 1,32 ha
equipamentos: quiosque com esplanada; parque infantil
horário: 24 horas","1,32 ",1,0,1,0,1,0,0,0,0
Jardim da Parada dos Prazeres - Praça São João Bosco,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.169622,38.714565,"jardim de bairro localizado junto ao cemitério dos prazeres, da qual se destaca uma árvore da espécie tipuana tipu, de grande porte, árvore classificada de interesse público, considerada de grande valor ornamental e paisagístico.

área: 0,7 ha
horário: 24 horas
equipamentos: parque canino
",1,"área: 0,7 ha
horário: 24 horas
equipamentos: parque canino
","0,7 ",0,0,0,0,0,0,0,1,0
Alameda Keil do Amaral,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.192683,38.721074,"a alameda keil do amaral situa-se na zona sul do parque florestal de monsanto, junto à rotunda de montes claros, onde foi construído o anfiteatro com o mesmo nome. aqui poderá disfrutar de uma magnífica vista sobre o tejo e a margem sul, passear a pé, de bicicleta, fazer um picnic ou, apenas, descansar. é um local especialmente vocacionado para atividades de outdoor e espetáculos.

área: 10 ha
equipamentos: parque infantil; circuito de manutenção para idosos; parque de skate
horário: 24 horas",1,"área: 10 ha
equipamentos: parque infantil; circuito de manutenção para idosos; parque de skate
horário: 24 horas",10 ,0,0,0,0,1,0,0,0,0
Palácio Pimenta - Jardins,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.157256,38.758356,"palácio do séc. xviii, classificado como imóvel de interesse público em 1936 e comprado pela câmara de lisboa em 1962. 
o jardim tem um belo aspeto selvagem, é uma pequena mata onde crescem grandes exemplares da nossa flora nativa, como sobreiros e zambujeiros, e até buchos de grande porte. entramos neste jardim conduzidos por tílias, que nos deixam no pátio com quatro árvores dispostas simetricamente. aqui, entre ciprestes, grevíleas e eucaliptos, destaca-se um grande sobreiro e um grande zambujeiro. 
dividido por um muro alto, encontra-se o jardim de buxo ou jardim bordallo pinheiro. 
",1,,,0,0,0,0,0,0,0,0,0
Praça de Santo Eugénio,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.118231,38.773451,"espaço ajardinamento e arborização, da responsabilidade do arquiteto gonçalo ribeiro telles. o jardim adota o nome da igreja, santo eugénio, em homenagem ao nome de batismo do papa pio xii (eugénio pacelli).

área: 1 ha
equipamentos: mesas com cadeiras
horário: 24 horas",1,"área: 1 ha
equipamentos: mesas com cadeiras
horário: 24 horas",1 ,0,0,0,0,0,0,0,0,0
Parque Bensaúde - Parque Urbano Quinta Bensaúde - Quinta de Santo António das Frechas,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.176536,38.753331,"parque bensaúde é uma antiga quinta do séc. xvii, constituída por vários edifícios e um belo jardim, onde se destaca o conjunto neoclássico de plataformas e as escadarias que culminam no pavilhão, da autoria de um arquiteto escocês. possui, ainda, um notável conjunto de vegetação, salientando-se uma fabulosa alameda de plátanos, classificada de interesse publico, e o maior sobreiro identificado em lisboa.
em 2013 foi criado o parque hortícola bensaúde, com vários talhões destinados à agricultura urbana.

área: 3,5 ha
equipamentos: quiosque com esplanada; sanitários; ""aranha"" gigante para as crianças; estátuas decorativas; equipamentos de fitness; parque infantil; parque hortícola; parque canino

horário: 
abril - setembro: das 07h00 às 00h00 
outubro - março: das 07h00 às 22h00",0,"área: 3,5 ha
equipamentos: quiosque com esplanada; sanitários; ""aranha"" gigante para as crianças; estátuas decorativas; equipamentos de fitness; parque infantil; parque hortícola; parque canino","3,5 ",1,0,1,1,1,0,0,1,0
Jardim Gomes de Amorim - Casa da Moeda,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.143225,38.737805,"jardim aprazível, de bairro, localizado numa zona nobre da cidade de lisboa, com espaço relvado. 

área: 0,26 ha
equipamentos: parque infantil
horário: 24 horas",1,"área: 0,26 ha
equipamentos: parque infantil
horário: 24 horas","0,26 ",0,0,0,0,1,0,0,0,0
Jardim Amélia Carvalheira,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.150474,38.739116,"pequeno jardim de residência lateral à igreja de nossa senhora de fátima, com o nome da escultora de arte sacra maria amélia carvalheira. 

área: 0,2 ha
equipamentos: parque infantil;
horário: 24 h",1,"área: 0,2 ha
equipamentos: parque infantil;
horário: 24 h","0,2 ",0,0,0,0,1,0,0,0,0
Miradouro do Monte Agudo,Espaços Verdes e Lazer - Jardins / Parques Urbanos,-9.131168,38.725721,"com uma vista deslumbrante sobre a cidade, o miradouro do monte agudo remonta aos anos 50 e estabelece uma ligação pedonal entre a rua heliodoro salgado, onde se situa a entrada principal, e a rua ilha do príncipe. 

área: 1,2 ha
equipamentos: pérgula; painel de azulejos; quiosque com esplanada
horário: 
abril a setembro: das 07h30 às 23h00
outubro a abril: das 07h30 às 22h00
",1,"área: 1,2 ha
equipamentos: pérgula; painel de azulejos; quiosque com esplanada
horário: 
abril a setembro: das 07h30 às 23h00
outubro a abril: das 07h30 às 22h00
","1,2 ",1,0,1,0,0,0,0,0,0
