linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
880052354,R1 - AM Lisboa,Lisboa,Cascais,272.070254,537321129,14.088827213773815,68,1.4278696296085591,Carnide,19.93940394757164,monte-estoril,1.2245986599389194,889,7.443586235978355,Cascais
880052355,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,14.115613050454881,68,1.4566955789196356,Carnide,19.95404632531732,monte-estoril,1.2673839226598176,889,7.4756790323925015,Cascais
880179218,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,537321129,9.84895889275734,118,1.3206763583262382,Colégio Militar,16.627724337250296,sao-pedro-do-estoril-,0.5521030911797078,889,2.9775082226039684,Cascais
880179219,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,537321129,9.849708789495793,118,1.3116973604803022,Colégio Militar,16.63356467192984,sao-pedro-do-estoril-,0.5580987648432123,889,2.978171476119997,Cascais
880179220,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,537321129,9.82422407184789,118,1.3007863213485646,Colégio Militar,16.603550709627303,sao-pedro-do-estoril-,0.5747256663090942,889,2.952785679709679,Cascais
880251453,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.387958460569148,81,1.4883800816614492,Carnide,16.505391259502616,sintra-,5.351837089707573,747,6.10271485349699,Cascais
895045016,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,10.60794623971877,46,1.8133316203686092,Carnide,15.42721903099391,sao-joao-do-estoril,4.185874571419763,747,4.4525846842031305,Cascais
895414937,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.902003538999832,101806,3.1169918267131167,Carnide,25.50650156054965,cascais,5.723878901041535,889,13.21153900133766,Cascais
895414938,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.693417156879725,101806,2.9318779170305795,Carnide,25.204862695183753,cascais,5.626916071250938,889,13.044163098287985,Cascais
895414939,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.34471470737873,101808,2.200170550326994,Carnide,24.497530443818093,cascais,3.941868441199508,889,11.508383709873854,Cascais
895414940,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,18.51588327874915,101808,2.3178863859874967,Carnide,24.635313182714878,cascais,4.1093177932775165,889,11.685196187860674,Cascais
895414940,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,18.51588327874915,101808,2.3178863859874967,Carnide,24.635313182714878,cascais,4.1093177932775165,889,11.685196187860674,Cascais
895414940,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.51588327874915,101808,2.3178863859874967,Carnide,24.635313182714878,cascais,4.1093177932775165,889,11.685196187860674,Cascais
895414941,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,18.293054407180904,101808,2.16456216413313,Carnide,24.454460103308715,cascais,3.891631783020693,889,11.455377785344616,Cascais
895414941,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.293054407180904,101808,2.16456216413313,Carnide,24.454460103308715,cascais,3.891631783020693,889,11.455377785344616,Cascais
895414942,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.219612393290127,101808,2.116708792451633,Carnide,24.393814094969816,cascais,3.8207261994989774,889,11.379946710556446,Cascais
895414943,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.253447827796187,101808,2.13845612643748,Carnide,24.42173944852838,cascais,3.8533288090077136,889,11.41469542886324,Cascais
895414944,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.990745651644414,101806,2.668050947375312,Carnide,25.027113525886854,cascais,4.586308688607881,889,12.175056161561427,Cascais
895414945,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.00863407606057,101806,2.6780585190110298,Carnide,25.042115728109568,cascais,4.604509615342322,889,12.1934851998096,Cascais
895516370,R1 - AM Lisboa,Lisboa,Cascais,978.157342,819525518,17.936333714788578,100,1.0162910874244906,Carnide,22.65377444981844,cascais,5.666795835448286,889,11.792586994066777,Cascais
895519123,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,18.347440518037626,101803,1.1391173727447703,Carnide,23.381788800809534,cascais,5.268151794627585,889,11.980874757054522,Cascais
895519124,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,18.463032324419252,101803,1.2617349004403209,Carnide,23.51863010577205,cascais,5.310881326049783,889,12.079245145702545,Cascais
895519125,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,18.40851600567986,101803,1.2047887721518709,Carnide,23.45890215936868,cascais,5.2809704102637625,889,12.029984666010794,Cascais
895519126,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,18.929833484649052,101803,1.7799641018502976,Carnide,24.05797362580883,cascais,5.53397459203606,889,12.487423230023554,Cascais
895519127,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,18.869367925768927,101803,1.710301283291173,Carnide,23.98696157697252,cascais,5.505028664360716,889,12.434918769710507,Cascais
895519716,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,19.429505438090274,101803,2.3931244243716847,Carnide,24.66340921026124,cascais,5.76838805476392,889,12.915089751005974,Cascais
895521343,R1 - AM Lisboa,Lisboa,Cascais,408.105381,819525518,12.86963765462353,81,1.2302268686293407,Carnide,17.04633579849956,estoril,5.3273100694521744,747,6.597293071605961,Cascais
895521343,R1 - AM Lisboa,Lisboa,Mafra,177.810969,819525518,12.86963765462353,81,1.2302268686293407,Carnide,17.04633579849956,estoril,5.3273100694521744,747,6.597293071605961,Cascais
895521344,R1 - AM Lisboa,Lisboa,Cascais,408.105381,819525518,12.866977180958695,81,1.3231079307154778,Carnide,17.00193009166537,sintra-,5.295309846720863,747,6.589054198561427,Cascais
895522358,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,19.008295335295774,101803,1.9228325599425549,Carnide,24.198588978380844,cascais,5.489318357712126,889,12.529553029411653,Cascais
895522359,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,18.95765860520526,101803,1.8412292436557087,Carnide,24.12037249759816,cascais,5.495655887862075,889,12.495411772800004,Cascais
895522359,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,910628861,18.95765860520526,101803,1.8412292436557087,Carnide,24.12037249759816,cascais,5.495655887862075,889,12.495411772800004,Cascais
895522670,R1 - AM Lisboa,Lisboa,Cascais,251.141773,537321129,18.523178297194672,101806,1.801737780790965,Carnide,24.04335278807045,cascais,4.566078673562073,889,11.896013052763712,Cascais
895590817,R1 - AM Lisboa,Lisboa,Mafra,77.05142,537321129,14.348757787598586,73,1.0480335801043497,Carnide,19.941265658290465,monte-estoril,1.9820392872897024,889,7.839397712837762,Cascais
895590817,R1 - AM Lisboa,Lisboa,Oeiras,1034.422654,537321129,14.348757787598586,73,1.0480335801043497,Carnide,19.941265658290465,monte-estoril,1.9820392872897024,889,7.839397712837762,Cascais
895590819,R1 - AM Lisboa,Lisboa,Cascais,3892.209675,537321129,14.418428690366184,53,1.2196873836306057,Carnide,20.12068772086387,monte-estoril,1.7462080179374668,889,7.839973675208379,Cascais
895592670,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,11.291873707800644,44,1.4038164948518446,Carnide,16.7093091846302,sao-joao-do-estoril,2.664364749992552,889,5.244489735991455,Cascais
895592672,R1 - AM Lisboa,Lisboa,Oeiras,636.43857,910628861,10.71506101188967,44,1.6798632978967871,Carnide,16.415238636876268,sao-joao-do-estoril,2.1946534364219645,889,4.488574466866211,Cascais
895592672,R1 - AM Lisboa,Lisboa,Cascais,632.746805,910628861,10.71506101188967,44,1.6798632978967871,Carnide,16.415238636876268,sao-joao-do-estoril,2.1946534364219645,889,4.488574466866211,Cascais
895592672,R1 - AM Lisboa,Setúbal,Almada,27.548637,910628861,10.71506101188967,44,1.6798632978967871,Carnide,16.415238636876268,sao-joao-do-estoril,2.1946534364219645,889,4.488574466866211,Cascais
895594808,R1 - AM Lisboa,Lisboa,Oeiras,1474.607616,537321129,10.555655075865019,44,1.8166806555455808,Carnide,16.339346208396734,sao-joao-do-estoril,2.093617810123088,889,4.273819211677854,Cascais
895594808,R1 - AM Lisboa,Lisboa,Cascais,766.879343,537321129,10.555655075865019,44,1.8166806555455808,Carnide,16.339346208396734,sao-joao-do-estoril,2.093617810123088,889,4.273819211677854,Cascais
895594808,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,82.555093,537321129,10.555655075865019,44,1.8166806555455808,Carnide,16.339346208396734,sao-joao-do-estoril,2.093617810123088,889,4.273819211677854,Cascais
895594808,R1 - AM Lisboa,Setúbal,Almada,27.548637,537321129,10.555655075865019,44,1.8166806555455808,Carnide,16.339346208396734,sao-joao-do-estoril,2.093617810123088,889,4.273819211677854,Cascais
895595673,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,14.335240597660706,53,1.3113764098770406,Carnide,20.096647857785005,monte-estoril,1.5637776121298983,889,7.72741636852887,Cascais
895595674,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,14.325446841367238,53,1.3200992914703842,Carnide,20.084595670306264,monte-estoril,1.563918227013143,889,7.719321576321114,Cascais
895595764,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,910628861,18.898340336553886,101803,1.9191687725573296,Carnide,24.161530034057932,cascais,5.277458957362193,889,12.384753917443927,Cascais
895596249,R1 - AM Lisboa,Lisboa,Oeiras,358.773961,537321129,14.354519456797776,53,1.2986325942061263,Carnide,20.12948869213648,cascais,1.5380811453336676,889,7.738375256007054,Cascais
895596249,R1 - AM Lisboa,Lisboa,Sintra,233.489152,537321129,14.354519456797776,53,1.2986325942061263,Carnide,20.12948869213648,cascais,1.5380811453336676,889,7.738375256007054,Cascais
895596249,R1 - AM Lisboa,Lisboa,Cascais,4831.990576,537321129,14.354519456797776,53,1.2986325942061263,Carnide,20.12948869213648,cascais,1.5380811453336676,889,7.738375256007054,Cascais
895596250,R1 - AM Lisboa,Lisboa,Cascais,3473.582664,537321129,14.354565973613392,53,1.2957572323647863,Carnide,20.123548255936445,monte-estoril,1.5565765292752043,889,7.741695558156741,Cascais
895596250,R1 - AM Lisboa,Lisboa,Oeiras,96.024796,537321129,14.354565973613392,53,1.2957572323647863,Carnide,20.123548255936445,monte-estoril,1.5565765292752043,889,7.741695558156741,Cascais
895596252,R1 - AM Lisboa,Lisboa,Cascais,4190.68212,537321129,14.354846719678786,53,1.3028142107289586,Carnide,20.138281752131167,cascais,1.5116705303388858,889,7.7340825984355765,Cascais
895596252,R1 - AM Lisboa,Lisboa,Sintra,532.938989,537321129,14.354846719678786,53,1.3028142107289586,Carnide,20.138281752131167,cascais,1.5116705303388858,889,7.7340825984355765,Cascais
895596327,R1 - AM Lisboa,Lisboa,Oeiras,128.419033,537321129,18.776016251188814,101804,1.870220075856656,Carnide,24.131090172425594,cascais,5.028139819122051,889,12.219820579107166,Cascais
895598033,R1 - AM Lisboa,Lisboa,Cascais,4650.610407,537321129,14.358506571081836,68,1.198420244989603,Carnide,20.26107613638426,cascais,1.1349586022810974,889,7.676255062735981,Cascais
895598033,R1 - AM Lisboa,Lisboa,Sintra,220.647248,537321129,14.358506571081836,68,1.198420244989603,Carnide,20.26107613638426,cascais,1.1349586022810974,889,7.676255062735981,Cascais
895598034,R1 - AM Lisboa,Lisboa,Cascais,5053.942625,537321129,14.357077791362435,68,1.2348356287693258,Carnide,20.248314417383188,cascais,1.1713965201753016,889,7.680425030064758,Cascais
895598034,R1 - AM Lisboa,Lisboa,Sintra,128.419033,537321129,14.357077791362435,68,1.2348356287693258,Carnide,20.248314417383188,cascais,1.1713965201753016,889,7.680425030064758,Cascais
895598035,R1 - AM Lisboa,Lisboa,Cascais,4451.501348,537321129,14.355189247980018,53,1.3076414040536528,Carnide,20.147219614607824,cascais,1.484805197157729,889,7.729766634319838,Cascais
895598037,R1 - AM Lisboa,Lisboa,Sintra,233.489152,537321129,14.355306070819841,53,1.3156367604580603,Carnide,20.15923759264395,cascais,1.4475785722428716,889,7.723503140527387,Cascais
895598037,R1 - AM Lisboa,Lisboa,Oeiras,347.166569,537321129,14.355306070819841,53,1.3156367604580603,Carnide,20.15923759264395,cascais,1.4475785722428716,889,7.723503140527387,Cascais
895598037,R1 - AM Lisboa,Lisboa,Cascais,5008.597583,537321129,14.355306070819841,53,1.3156367604580603,Carnide,20.15923759264395,cascais,1.4475785722428716,889,7.723503140527387,Cascais
895599246,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,11.128637508311703,44,1.4495287810738933,Carnide,16.618091449268206,sao-joao-do-estoril,2.5314666899974902,889,5.038877787744508,Cascais
895599247,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,11.178758131857936,44,1.4196755911147174,Carnide,16.654971372369097,sao-joao-do-estoril,2.5496236243881243,889,5.093160209285946,Cascais
895599251,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,11.011257358118739,44,1.4695040464354734,Carnide,16.583672219049767,sao-joao-do-estoril,2.3695119972529315,889,4.859721105409445,Cascais
895599254,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,10.988605825600526,44,1.4762601678891536,Carnide,16.577933653010334,sao-joao-do-estoril,2.337048651521448,889,4.824257797234729,Cascais
895601697,R1 - AM Lisboa,Lisboa,Oeiras,244.528848,537321129,10.54451043516893,44,1.824283257413542,Carnide,16.368421076311854,sao-joao-do-estoril,2.011620679128138,889,4.225232777430194,Cascais
895601697,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,10.54451043516893,44,1.824283257413542,Carnide,16.368421076311854,sao-joao-do-estoril,2.011620679128138,889,4.225232777430194,Cascais
895601698,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,10.554619074674642,44,1.814613946550348,Carnide,16.365934533524808,sao-joao-do-estoril,2.03307589646972,889,4.245892202675659,Cascais
895601698,R1 - AM Lisboa,Lisboa,Oeiras,623.114343,537321129,10.554619074674642,44,1.814613946550348,Carnide,16.365934533524808,sao-joao-do-estoril,2.03307589646972,889,4.245892202675659,Cascais
895603887,R1 - AM Lisboa,Lisboa,Oeiras,92.162924,537321129,10.46961582649009,50,1.9001985639163133,Carnide,16.352162413141254,sao-joao-do-estoril,1.934057604865028,889,4.1060898675130435,Cascais
895603887,R1 - AM Lisboa,Lisboa,Cascais,273.972843,537321129,10.46961582649009,50,1.9001985639163133,Carnide,16.352162413141254,sao-joao-do-estoril,1.934057604865028,889,4.1060898675130435,Cascais
895603887,R1 - AM Lisboa,Setúbal,Almada,55.097275,537321129,10.46961582649009,50,1.9001985639163133,Carnide,16.352162413141254,sao-joao-do-estoril,1.934057604865028,889,4.1060898675130435,Cascais
895603890,R1 - AM Lisboa,Lisboa,Oeiras,350.783388,537321129,10.185802858826131,50,2.1961635859213318,Carnide,16.175674387652755,sao-joao-do-estoril,1.9360401494070325,889,3.7649704262106054,Cascais
895603890,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,537321129,10.185802858826131,50,2.1961635859213318,Carnide,16.175674387652755,sao-joao-do-estoril,1.9360401494070325,889,3.7649704262106054,Cascais
895603890,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,10.185802858826131,50,2.1961635859213318,Carnide,16.175674387652755,sao-joao-do-estoril,1.9360401494070325,889,3.7649704262106054,Cascais
895605420,R1 - AM Lisboa,Lisboa,Oeiras,59.196227,537321129,10.129068768528494,9,2.1953632860937033,Carnide,16.151230142304147,sao-pedro-do-estoril-,1.9102606724951456,889,3.6863886240043793,Cascais
895608520,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,10.675817379364442,46,1.777500279497995,Carnide,15.452817406318452,sao-joao-do-estoril,4.254421409688588,747,4.50592615681567,Cascais
895609877,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,14.218157682662033,53,1.423820487581592,Carnide,19.972698061851972,monte-estoril,1.5219421469092682,889,7.619627407259592,Cascais
895609878,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,14.20816322290471,53,1.4335310617436243,Carnide,19.9621923346096,monte-estoril,1.5185852905515165,889,7.610398594889913,Cascais
895609880,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,14.22817202039643,53,1.4141005168601792,Carnide,19.98321514815453,monte-estoril,1.5253920861908097,889,7.628882139254033,Cascais
895618956,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,17.04532012198332,101811,1.0851156504562776,Carnide,23.30450667938273,cascais,2.672423335911713,889,10.197727998063037,Cascais
895618956,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537321129,17.04532012198332,101811,1.0851156504562776,Carnide,23.30450667938273,cascais,2.672423335911713,889,10.197727998063037,Cascais
895618957,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,16.968192695803562,101811,1.0146364004918047,Carnide,23.227558993393608,cascais,2.594811786104123,889,10.121069600023848,Cascais
895618957,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537321129,16.968192695803562,101811,1.0146364004918047,Carnide,23.227558993393608,cascais,2.594811786104123,889,10.121069600023848,Cascais
895618957,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,16.968192695803562,101811,1.0146364004918047,Carnide,23.227558993393608,cascais,2.594811786104123,889,10.121069600023848,Cascais
895691941,R1 - AM Lisboa,Lisboa,Oeiras,309.581598,537321129,13.614852597704596,86,1.0319237405373236,Carnide,19.206229953876512,monte-estoril,1.8195601506068688,889,7.152682857524073,Cascais
895691944,R1 - AM Lisboa,Lisboa,Odivelas,165.110186,537321129,13.533280445168087,86,1.130956605235806,Carnide,19.160036946582974,monte-estoril,1.7190343741439225,889,7.053028298207704,Cascais
895691950,R1 - AM Lisboa,Lisboa,Oeiras,347.044263,537321129,13.375242005281436,50,1.0134427233185828,Carnide,19.08727712227068,monte-estoril,1.484386753743068,889,6.849468690376081,Cascais
895691951,R1 - AM Lisboa,Lisboa,Oeiras,140.24749,537321129,13.390873804981599,50,1.0258955286347788,Carnide,19.091954135333182,monte-estoril,1.5143414641522217,889,6.871188398253593,Cascais
895715255,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.711620222590945,86,1.1441737219111612,Carnide,19.338637941932475,monte-estoril,1.725170163269821,889,7.2192049655889985,Cascais
895715255,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.711620222590945,86,1.1441737219111612,Carnide,19.338637941932475,monte-estoril,1.725170163269821,889,7.2192049655889985,Cascais
895715256,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.720346539320946,86,1.1241153469181708,Carnide,19.340001872840237,monte-estoril,1.7466233835433391,889,7.232179009531594,Cascais
895715256,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.720346539320946,86,1.1241153469181708,Carnide,19.340001872840237,monte-estoril,1.7466233835433391,889,7.232179009531594,Cascais
897478197,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,10.409470008865814,46,1.98178735154318,Carnide,15.282625802523418,sao-joao-do-estoril,4.139246137537444,747,4.270575769805285,Cascais
897478199,R1 - AM Lisboa,Lisboa,Cascais,544.140508,819525518,10.345179052174696,16,1.9896421095650771,Carnide,15.294500380294604,sao-joao-do-estoril,4.00575987893426,747,4.239283753202949,Cascais
897530376,R1 - AM Lisboa,Setúbal,Barreiro,233.203075,537321129,10.226389682945923,50,2.1535715556143207,Carnide,16.204601275524087,sao-joao-do-estoril,1.9245441592563284,889,3.8102434657998696,Cascais
897533266,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,10.54083786897455,46,1.8721700261863818,Carnide,15.3741533399408,sao-joao-do-estoril,4.1774227582386265,747,4.389153124896504,Cascais
897627141,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,10.244731512246721,16,1.935196409247771,Carnide,15.263571810673325,sao-joao-do-estoril,3.9029466592464175,747,4.17087330176948,Cascais
897654849,R1 - AM Lisboa,Lisboa,Lisboa,326.484305,910628861,11.815779239996258,44,1.0488241813383157,Carnide,17.198768863055072,sao-joao-do-estoril,2.692365438371992,889,5.713967650380571,Cascais
897654849,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,910628861,11.815779239996258,44,1.0488241813383157,Carnide,17.198768863055072,sao-joao-do-estoril,2.692365438371992,889,5.713967650380571,Cascais
900924736,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.42558196453351,118,2.01937155489171,Carnide,17.050135208837105,sao-pedro-do-estoril-,0.21678060597050916,889,3.5718047616976096,Cascais
900924737,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.444976760440909,118,2.0432355627641776,Carnide,17.06377699801904,sao-pedro-do-estoril-,0.23616860712856655,889,3.592284072957586,Cascais
900924737,R1 - AM Lisboa,Lisboa,Oeiras,96.024796,537321129,10.444976760440909,118,2.0432355627641776,Carnide,17.06377699801904,sao-pedro-do-estoril-,0.23616860712856655,889,3.592284072957586,Cascais
900924740,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.441555897038311,118,2.0106341420906966,Carnide,17.079693607059387,sao-pedro-do-estoril-,0.18129585658840847,889,3.5843715693875833,Cascais
900924743,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.376318390257099,118,1.9662590586278883,Carnide,17.010714644809575,sao-pedro-do-estoril-,0.18716794377810456,889,3.521006669161036,Cascais
900924744,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.400518017873257,118,1.991686227428928,Carnide,17.030495765121007,sao-pedro-do-estoril-,0.1992214718335724,889,3.545854207961138,Cascais
900924745,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.255631166310105,118,1.7919854136882625,Carnide,16.94203047787688,sao-pedro-do-estoril-,0.1213172202231522,889,3.3915067046363103,Cascais
900924746,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.166140357696197,118,1.698220711075551,Carnide,16.868437664341265,sao-pedro-do-estoril-,0.2011025835968659,889,3.300422577141823,Cascais
900924747,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.216978713827494,118,1.7514108937542314,Carnide,16.910271633309247,sao-pedro-do-estoril-,0.15355787143284616,889,3.3521429108720904,Cascais
900935204,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,9.967423373481124,118,1.5340667039019351,Carnide,16.679987709247868,sao-pedro-do-estoril-,0.39964169181583736,889,3.102102374657643,Cascais
900935210,R1 - AM Lisboa,Lisboa,Cascais,234.398988,537321129,9.75562130829732,118,1.323778628362737,Colégio Militar,16.499384589920822,sao-pedro-do-estoril-,0.613276191149845,889,2.8873400150543747,Cascais
900935211,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,9.772316346631774,118,1.3407543194296143,Colégio Militar,16.513506419503322,sao-pedro-do-estoril-,0.596111421963911,889,2.9042777633397403,Cascais
900946944,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,537321129,9.620455938653286,118,1.0723276088347975,Colégio Militar,16.438540508246902,parede,0.6972634711323147,889,2.7496333141012737,Cascais
900946945,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,9.597764719464498,118,1.0962178487634426,Colégio Militar,16.39668893420378,parede,0.7320660340417093,889,2.726214523260689,Cascais
900946946,R1 - AM Lisboa,Lisboa,Cascais,234.398988,537321129,9.533734309596543,118,1.0261321663488687,Colégio Militar,16.34462102354737,parede,0.6659911671590902,889,2.662362985793002,Cascais
900946946,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,9.533734309596543,118,1.0261321663488687,Colégio Militar,16.34462102354737,parede,0.6659911671590902,889,2.662362985793002,Cascais
900956161,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,537321129,9.66079409735499,118,1.0474186361187736,Colégio Militar,16.508290357861654,parede,0.6587454184751614,889,2.7936425160606753,Cascais
901107713,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.593105346319584,119,1.995964014128404,Carnide,15.956128632910593,sao-pedro-do-estoril-,1.3307159007468239,889,2.92059352030698,Cascais
901107714,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.53735314724357,9,1.9599995426980208,Carnide,15.900851623154876,sao-pedro-do-estoril-,1.3695719554209491,889,2.8706766160165165,Cascais
901107715,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.509644327913234,9,1.9355325829223131,Carnide,15.874043334814534,sao-pedro-do-estoril-,1.3879312764988383,889,2.845411569107611,Cascais
901107716,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.438402779614236,9,1.88732513616328,Carnide,15.814348264859483,sao-pedro-do-estoril-,1.4176757846732613,889,2.772967861123018,Cascais
901107717,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.473507101666328,9,1.9088602814321582,Carnide,15.842427566598811,sao-pedro-do-estoril-,1.405378678590972,889,2.809760171361747,Cascais
901107719,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.390187763710317,119,1.8365073972017187,Carnide,15.788501199315192,sao-pedro-do-estoril-,1.4109584760521408,889,2.7119305915267438,Cascais
901107725,R1 - AM Lisboa,Setúbal,Palmela,272.070254,537321129,9.02272910992344,120,1.4403907604921364,Carnide,15.5446063804618,parede,1.4437091062505345,889,2.2863812946002438,Cascais
901107739,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.818402587843355,119,2.1431014022775114,Carnide,16.163405967122127,sao-pedro-do-estoril-,1.2272524304574568,889,3.136524117683024,Cascais
901125774,R1 - AM Lisboa,Lisboa,Lisboa,2285.390135,537321129,10.889461188102343,43,1.4058459177805576,Carnide,17.099705372332913,sao-joao-do-estoril,0.9330133856390164,889,4.211436495636141,Cascais
901125775,R1 - AM Lisboa,Lisboa,Lisboa,2285.390135,537321129,10.865024767125261,43,1.4358417509268344,Carnide,17.064982559228948,sao-joao-do-estoril,0.9735411301309552,889,4.195612681601886,Cascais
901125776,R1 - AM Lisboa,Setúbal,Barreiro,233.203075,537321129,10.844520910164889,43,1.4619861837001666,Carnide,17.03494827460632,sao-joao-do-estoril,1.009290311346613,889,4.183099757983172,Cascais
901125776,R1 - AM Lisboa,Lisboa,Lisboa,1469.179372,537321129,10.844520910164889,43,1.4619861837001666,Carnide,17.03494827460632,sao-joao-do-estoril,1.009290311346613,889,4.183099757983172,Cascais
901125785,R1 - AM Lisboa,Lisboa,Lisboa,2285.390135,537321129,10.82171877407059,43,1.4907347987338049,Carnide,17.00294474586823,sao-joao-do-estoril,1.0462874866886571,889,4.168409769820894,Cascais
901125788,R1 - AM Lisboa,Lisboa,Lisboa,2285.390135,537321129,11.050782889359116,43,1.2265655491172265,Carnide,17.31862833357118,sao-joao-do-estoril,0.684800338004957,889,4.3267610730063755,Cascais
901126170,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537321129,10.446515581881657,43,1.9245958537136605,Carnide,16.557412068664572,sao-joao-do-estoril,1.4956424778800257,889,3.8825069850408154,Cascais
902118089,R1 - AM Lisboa,Lisboa,Oeiras,899.8505119999999,537321129,18.752026262623964,101804,1.8525904433914098,Carnide,24.117914894405494,cascais,4.991076653578593,889,12.191218678142533,Cascais
902222725,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,11.040682108324411,44,1.4641731196883752,Carnide,16.58974682177114,sao-joao-do-estoril,2.4154845802556517,889,4.907174731565528,Cascais
902222728,R1 - AM Lisboa,Lisboa,Oeiras,146.199651,910628861,11.078811074450504,44,1.4637543855124802,Carnide,16.595284061270714,sao-joao-do-estoril,2.4814234169290352,889,4.971026374287246,Cascais
