linkid,api_county,api_city,api_district
812123235,Lisboa,Lisboa,Lisboa
812123236,Lisboa,Lisboa,Lisboa
80217199,Lisboa,Lisboa,Lisboa
575145077,Porto,Matosinhos,Matosinhos
575145083,Porto,Matosinhos,Matosinhos
575145086,Porto,Matosinhos,Matosinhos
576717952,Porto,Maia,Maia
576717955,Porto,Maia,Maia
576717956,Porto,Maia,Maia
576717957,Porto,Maia,Maia
576717958,Porto,Maia,Maia
576717959,Porto,Maia,Maia
905970822,Lisboa,Oeiras,Oeiras
905970823,Lisboa,Oeiras,Oeiras
905970824,Lisboa,Oeiras,Oeiras
576717964,Porto,Maia,Maia
575145102,Porto,Matosinhos,Matosinhos
576717967,Porto,Maia,Maia
575145104,Porto,Matosinhos,Matosinhos
745014417,Aveiro,Arouca,Arouca
576717973,Porto,Maia,Maia
576717974,Porto,Maia,Maia
576717975,Porto,Maia,Maia
575145116,Porto,Matosinhos,Matosinhos
746849463,Lisboa,Lisboa,Lisboa
576718013,Porto,Maia,Maia
575145151,Porto,Matosinhos,Matosinhos
762578112,Lisboa,Odivelas,Odivelas
762578117,Lisboa,Odivelas,Odivelas
762578119,Lisboa,Odivelas,Odivelas
762578121,Lisboa,Odivelas,Odivelas
762578124,Lisboa,Odivelas,Odivelas
762578128,Lisboa,Odivelas,Odivelas
762578131,Lisboa,Odivelas,Odivelas
576718037,Porto,Maia,Maia
760218839,Lisboa,Amadora,Amadora
760218840,Lisboa,Amadora,Amadora
760218841,Lisboa,Oeiras,Oeiras
760218842,Lisboa,Amadora,Amadora
762578139,Lisboa,Odivelas,Odivelas
1219495128,Porto,Vila Nova de Gaia,Vila Nova de Gaia
820511967,Porto,Matosinhos,Matosinhos
576718039,Porto,Maia,Maia
820511969,Porto,Matosinhos,Matosinhos
820511971,Porto,Matosinhos,Matosinhos
576718055,Porto,Maia,Maia
820511976,Porto,Matosinhos,Matosinhos
576718057,Porto,Maia,Maia
576718060,Porto,Maia,Maia
820511981,Porto,Matosinhos,Matosinhos
820511982,Porto,Matosinhos,Matosinhos
907019502,Porto,Matosinhos,Matosinhos
576718064,Porto,Maia,Maia
907019503,Porto,Matosinhos,Matosinhos
907019505,Porto,Matosinhos,Matosinhos
576718067,Porto,Maia,Maia
576718068,Porto,Maia,Maia
907019506,Porto,Matosinhos,Matosinhos
820511983,Porto,Matosinhos,Matosinhos
576718071,Porto,Maia,Maia
820511992,Porto,Matosinhos,Matosinhos
812123385,Lisboa,Lisboa,Lisboa
80217337,Lisboa,Lisboa,Lisboa
576718075,Porto,Maia,Maia
820511993,Porto,Matosinhos,Matosinhos
576718077,Porto,Maia,Maia
820511994,Porto,Matosinhos,Matosinhos
576718080,Porto,Maia,Maia
576718081,Porto,Maia,Maia
575145218,Porto,Matosinhos,Matosinhos
820512003,Porto,Matosinhos,Matosinhos
1217660163,Lisboa,Sintra,Sintra
575145221,Porto,Matosinhos,Matosinhos
575145222,Porto,Matosinhos,Matosinhos
576718085,Porto,Maia,Maia
1217660164,Lisboa,Sintra,Sintra
820512010,Porto,Matosinhos,Matosinhos
820512011,Porto,Matosinhos,Matosinhos
575145228,Porto,Matosinhos,Matosinhos
576718092,Porto,Maia,Maia
820512015,Porto,Matosinhos,Matosinhos
1171260687,Porto,Porto,Porto
820512018,Porto,Matosinhos,Matosinhos
820512021,Porto,Matosinhos,Matosinhos
576718104,Porto,Maia,Maia
820512024,Porto,Matosinhos,Matosinhos
575145242,Porto,Matosinhos,Matosinhos
575145245,Porto,Matosinhos,Matosinhos
575145247,Porto,Matosinhos,Matosinhos
575145251,Porto,Matosinhos,Matosinhos
575145252,Porto,Matosinhos,Matosinhos
575145254,Porto,Matosinhos,Matosinhos
820512043,Porto,Matosinhos,Matosinhos
820512044,Porto,Matosinhos,Matosinhos
575145261,Porto,Matosinhos,Matosinhos
576718126,Porto,Maia,Maia
820512046,Porto,Matosinhos,Matosinhos
820512047,Porto,Matosinhos,Matosinhos
820512049,Porto,Matosinhos,Matosinhos
576718127,Porto,Maia,Maia
576718128,Porto,Maia,Maia
575145268,Porto,Matosinhos,Matosinhos
576718129,Porto,Maia,Maia
575145270,Porto,Matosinhos,Matosinhos
576718134,Porto,Valongo,Valongo
575145272,Porto,Matosinhos,Matosinhos
576718137,Porto,Maia,Maia
576718138,Porto,Maia,Maia
576718139,Porto,Maia,Maia
576718140,Porto,Maia,Maia
820512053,Porto,Matosinhos,Matosinhos
575145279,Porto,Matosinhos,Matosinhos
575145281,Porto,Matosinhos,Matosinhos
575145283,Porto,Matosinhos,Matosinhos
576718150,Porto,Maia,Maia
907019591,Porto,Gondomar,Gondomar
907019592,Porto,Gondomar,Gondomar
907019593,Porto,Gondomar,Gondomar
907019594,Porto,Gondomar,Gondomar
576718155,Porto,Maia,Maia
813434188,Setúbal,Setúbal,Setúbal
813434189,Setúbal,Setúbal,Setúbal
907019595,Porto,Gondomar,Gondomar
907019596,Porto,Gondomar,Gondomar
576718164,Porto,Maia,Maia
576718165,Porto,Maia,Maia
576718167,Porto,Maia,Maia
576718169,Porto,Maia,Maia
894174554,Setúbal,Setúbal,Setúbal
894174555,Setúbal,Setúbal,Setúbal
894174559,Setúbal,Setúbal,Setúbal
894174563,Setúbal,Setúbal,Setúbal
894174566,Setúbal,Setúbal,Setúbal
575145323,Porto,Matosinhos,Matosinhos
576718189,Porto,Maia,Maia
894174574,Setúbal,Setúbal,Setúbal
575145327,Porto,Matosinhos,Matosinhos
913048948,Porto,Maia,Maia
913048949,Porto,Maia,Maia
913048950,Porto,Matosinhos,Matosinhos
1210058104,Setúbal,Setúbal,Setúbal
575145339,Porto,Matosinhos,Matosinhos
576718206,Porto,Maia,Maia
962594184,Setúbal,Seixal,Seixal
576718226,Porto,Maia,Maia
876610962,Lisboa,Cascais,Cascais
576718229,Porto,Maia,Maia
876610972,Lisboa,Cascais,Cascais
576718238,Porto,Maia,Maia
866911646,Porto,Matosinhos,Matosinhos
876610980,Lisboa,Cascais,Cascais
876610981,Lisboa,Cascais,Cascais
575145382,Porto,Matosinhos,Matosinhos
576718250,Porto,Maia,Maia
576718252,Porto,Maia,Maia
575145392,Porto,Matosinhos,Matosinhos
576718257,Porto,Maia,Maia
576718258,Porto,Maia,Maia
876610995,Lisboa,Cascais,Cascais
575145397,Porto,Matosinhos,Matosinhos
916194741,Setúbal,Barreiro,Barreiro
916194742,Setúbal,Barreiro,Barreiro
799540664,Lisboa,Lisboa,Lisboa
916194744,Setúbal,Barreiro,Barreiro
866911674,Porto,Matosinhos,Matosinhos
916194745,Setúbal,Barreiro,Barreiro
916194746,Setúbal,Barreiro,Barreiro
575145405,Porto,Matosinhos,Matosinhos
866911678,Porto,Matosinhos,Matosinhos
866911679,Porto,Matosinhos,Matosinhos
916194748,Setúbal,Barreiro,Barreiro
916194749,Setúbal,Barreiro,Barreiro
916194750,Setúbal,Barreiro,Barreiro
916194752,Setúbal,Barreiro,Barreiro
916194751,Setúbal,Barreiro,Barreiro
916194753,Setúbal,Barreiro,Barreiro
916194754,Setúbal,Barreiro,Barreiro
575145415,Porto,Matosinhos,Matosinhos
905184712,Lisboa,Loures,Loures
916194759,Setúbal,Barreiro,Barreiro
905184714,Lisboa,Loures,Loures
905184715,Lisboa,Loures,Loures
576718284,Porto,Maia,Maia
866911693,Porto,Matosinhos,Matosinhos
866911694,Porto,Matosinhos,Matosinhos
905184716,Lisboa,Loures,Loures
575145424,Porto,Matosinhos,Matosinhos
813434320,Lisboa,Sintra,Sintra
813434321,Lisboa,Sintra,Sintra
1200358864,Lisboa,Cascais,Cascais
905971147,Lisboa,Sintra,Sintra
1200358870,Lisboa,Cascais,Cascais
1200358877,Lisboa,Cascais,Cascais
576718302,Porto,Maia,Maia
576718303,Porto,Maia,Maia
576718304,Porto,Maia,Maia
575145441,Porto,Matosinhos,Matosinhos
576718306,Porto,Maia,Maia
750257631,Porto,Maia,Maia
575145444,Porto,Matosinhos,Matosinhos
866911710,Porto,Matosinhos,Matosinhos
866911717,Porto,Matosinhos,Matosinhos
866911719,Porto,Matosinhos,Matosinhos
905971176,Lisboa,Sintra,Sintra
905971177,Lisboa,Sintra,Sintra
576718314,Porto,Maia,Maia
576718315,Porto,Maia,Maia
916194793,Setúbal,Almada,Almada
916194794,Setúbal,Almada,Almada
866911724,Porto,Matosinhos,Matosinhos
575145455,Porto,Matosinhos,Matosinhos
575145456,Porto,Matosinhos,Matosinhos
575145457,Porto,Matosinhos,Matosinhos
575145458,Porto,Matosinhos,Matosinhos
866911725,Porto,Matosinhos,Matosinhos
1217660411,Lisboa,Sintra,Sintra
575145468,Porto,Matosinhos,Matosinhos
1046218237,Porto,Valongo,Valongo
1217660412,Lisboa,Sintra,Sintra
1046218238,Porto,Valongo,Valongo
576718336,Porto,Maia,Maia
1046218239,Porto,Valongo,Valongo
1046218240,Porto,Valongo,Valongo
866911743,Porto,Matosinhos,Matosinhos
576718340,Porto,Maia,Maia
867436037,Porto,Maia,Maia
912786949,Lisboa,Sintra,Sintra
867436039,Porto,Maia,Maia
576718344,Porto,Maia,Maia
912786951,Lisboa,Sintra,Sintra
576718346,Porto,Maia,Maia
912786950,Lisboa,Sintra,Sintra
912786961,Lisboa,Sintra,Sintra
575145492,Porto,Matosinhos,Matosinhos
575145493,Porto,Matosinhos,Matosinhos
575145494,Porto,Matosinhos,Matosinhos
576718360,Porto,Maia,Maia
575145497,Porto,Matosinhos,Matosinhos
867436059,Porto,Matosinhos,Matosinhos
576718364,Porto,Maia,Maia
867436060,Porto,Matosinhos,Matosinhos
866911774,Porto,Matosinhos,Matosinhos
576718367,Porto,Maia,Maia
576718371,Porto,Maia,Maia
576718379,Porto,Maia,Maia
576718387,Porto,Maia,Maia
576718388,Porto,Maia,Maia
866911796,Porto,Matosinhos,Matosinhos
866911795,Porto,Matosinhos,Matosinhos
576718391,Porto,Maia,Maia
576718394,Porto,Maia,Maia
866911804,Porto,Matosinhos,Matosinhos
866911810,Porto,Matosinhos,Matosinhos
866911814,Porto,Matosinhos,Matosinhos
1180436051,Setúbal,Almada,Almada
1180436052,Setúbal,Almada,Almada
576718421,Porto,Maia,Maia
576718423,Porto,Maia,Maia
576718424,Porto,Maia,Maia
576718425,Porto,Maia,Maia
576718426,Porto,Maia,Maia
576718428,Porto,Maia,Maia
576718430,Porto,Maia,Maia
576718433,Porto,Maia,Maia
576718434,Porto,Maia,Maia
866911841,Porto,Matosinhos,Matosinhos
575145572,Porto,Matosinhos,Matosinhos
576718436,Porto,Maia,Maia
931923563,Lisboa,Loures,Loures
931923564,Lisboa,Loures,Loures
931923565,Lisboa,Loures,Loures
931923566,Lisboa,Loures,Loures
931923567,Lisboa,Loures,Loures
866911862,Porto,Matosinhos,Matosinhos
575145595,Porto,Matosinhos,Matosinhos
575145596,Porto,Matosinhos,Matosinhos
576718459,Porto,Maia,Maia
575145603,Porto,Matosinhos,Matosinhos
576718473,Porto,Maia,Maia
575145617,Porto,Matosinhos,Matosinhos
576718483,Porto,Maia,Maia
576718486,Porto,Maia,Maia
576718488,Porto,Maia,Maia
947390104,Lisboa,Lisboa,Lisboa
947390106,Lisboa,Lisboa,Lisboa
576718489,Porto,Maia,Maia
1025509027,Lisboa,Vila Franca de Xira,Vila Franca de Xira
576718507,Porto,Maia,Maia
575145649,Porto,Matosinhos,Matosinhos
576718515,Porto,Maia,Maia
576718516,Porto,Maia,Maia
576718517,Porto,Maia,Maia
576718520,Porto,Maia,Maia
575145661,Porto,Matosinhos,Matosinhos
576718526,Porto,Maia,Maia
905184960,Lisboa,Sintra,Sintra
575145665,Porto,Matosinhos,Matosinhos
575145666,Porto,Matosinhos,Matosinhos
575145667,Porto,Matosinhos,Matosinhos
576718530,Porto,Maia,Maia
575145670,Porto,Matosinhos,Matosinhos
576718534,Porto,Maia,Maia
576718536,Porto,Maia,Maia
575145675,Porto,Matosinhos,Matosinhos
576718539,Porto,Maia,Maia
576718540,Porto,Maia,Maia
1200359118,Lisboa,Cascais,Cascais
576718545,Porto,Maia,Maia
576718547,Porto,Maia,Maia
576718548,Porto,Maia,Maia
576718551,Porto,Maia,Maia
80217820,Porto,Porto,Porto
576718564,Porto,Maia,Maia
576718567,Porto,Maia,Maia
576718571,Porto,Maia,Maia
575145708,Porto,Matosinhos,Matosinhos
576718572,Porto,Maia,Maia
820774638,Lisboa,Oeiras,Oeiras
820774639,Lisboa,Oeiras,Oeiras
820774640,Lisboa,Oeiras,Oeiras
820774641,Lisboa,Oeiras,Oeiras
576718578,Porto,Maia,Maia
576718573,Porto,Maia,Maia
576718574,Porto,Maia,Maia
576718579,Porto,Maia,Maia
1180436220,Setúbal,Almada,Almada
1180436221,Setúbal,Almada,Almada
576718590,Porto,Maia,Maia
575145724,Porto,Matosinhos,Matosinhos
576718589,Porto,Maia,Maia
575145729,Porto,Matosinhos,Matosinhos
575145735,Porto,Matosinhos,Matosinhos
575145737,Porto,Matosinhos,Matosinhos
575145739,Porto,Matosinhos,Matosinhos
576718609,Porto,Maia,Maia
576718612,Porto,Maia,Maia
576718616,Porto,Maia,Maia
575145753,Porto,Matosinhos,Matosinhos
576718617,Porto,Maia,Maia
576718618,Porto,Maia,Maia
576718620,Porto,Maia,Maia
576718621,Porto,Maia,Maia
576718622,Porto,Maia,Maia
576718624,Porto,Maia,Maia
576718625,Porto,Maia,Maia
576718629,Porto,Maia,Maia
576718631,Porto,Maia,Maia
575145768,Porto,Matosinhos,Matosinhos
576718632,Porto,Maia,Maia
1204553511,Lisboa,Lisboa,Lisboa
576718637,Porto,Maia,Maia
575145774,Porto,Matosinhos,Matosinhos
576718641,Porto,Maia,Maia
575145778,Porto,Matosinhos,Matosinhos
576718642,Porto,Maia,Maia
576718645,Porto,Maia,Maia
576718647,Porto,Maia,Maia
576718649,Porto,Maia,Maia
576718650,Porto,Maia,Maia
576718651,Porto,Maia,Maia
575145788,Porto,Matosinhos,Matosinhos
576718653,Porto,Maia,Maia
575145790,Porto,Matosinhos,Matosinhos
576718654,Porto,Maia,Maia
576718655,Porto,Maia,Maia
576718659,Porto,Maia,Maia
576718663,Porto,Maia,Maia
576718669,Porto,Maia,Maia
576718670,Porto,Maia,Maia
576718672,Porto,Maia,Maia
575145809,Porto,Matosinhos,Matosinhos
576718673,Porto,Maia,Maia
576718674,Porto,Maia,Maia
576718675,Porto,Maia,Maia
1202194259,Lisboa,Lisboa,Lisboa
575145814,Porto,Matosinhos,Matosinhos
1202194260,Lisboa,Lisboa,Lisboa
851707740,Lisboa,Lisboa,Lisboa
576718685,Porto,Maia,Maia
576718686,Porto,Maia,Maia
576718687,Porto,Maia,Maia
576718688,Porto,Maia,Maia
576718689,Porto,Maia,Maia
576718691,Porto,Maia,Maia
576718692,Porto,Maia,Maia
576718694,Porto,Maia,Maia
576718700,Porto,Maia,Maia
576718702,Porto,Maia,Maia
576718703,Porto,Maia,Maia
576718704,Porto,Maia,Maia
576718705,Porto,Maia,Maia
576718707,Porto,Maia,Maia
576718708,Porto,Maia,Maia
576718710,Porto,Maia,Maia
576718711,Porto,Maia,Maia
916195192,Setúbal,Moita,Moita
916195194,Setúbal,Moita,Moita
916195196,Setúbal,Moita,Moita
576718717,Porto,Maia,Maia
916195197,Setúbal,Moita,Moita
576718719,Porto,Maia,Maia
916195199,Setúbal,Moita,Moita
916195201,Setúbal,Moita,Moita
916195202,Setúbal,Moita,Moita
576718729,Porto,Maia,Maia
576718733,Porto,Maia,Maia
576718735,Porto,Maia,Maia
575145873,Porto,Matosinhos,Matosinhos
576718740,Porto,Maia,Maia
576718742,Porto,Maia,Maia
575145879,Porto,Matosinhos,Matosinhos
576718744,Porto,Maia,Maia
576718745,Porto,Maia,Maia
576718748,Porto,Maia,Maia
576718751,Porto,Maia,Maia
576718752,Porto,Maia,Maia
576718753,Porto,Maia,Maia
869271455,Porto,Maia,Maia
869271456,Porto,Maia,Maia
576718757,Porto,Maia,Maia
576718758,Porto,Maia,Maia
576718759,Porto,Maia,Maia
905971624,Lisboa,Oeiras,Oeiras
576718786,Porto,Maia,Maia
576718788,Porto,Maia,Maia
576718789,Porto,Maia,Maia
576718792,Porto,Maia,Maia
576718793,Porto,Maia,Maia
576718794,Porto,Maia,Maia
576718796,Porto,Maia,Maia
576718797,Porto,Maia,Maia
576718800,Porto,Maia,Maia
576718801,Porto,Maia,Maia
576718802,Porto,Maia,Maia
576718803,Porto,Maia,Maia
576718808,Porto,Maia,Maia
576718809,Porto,Maia,Maia
1162348508,Lisboa,Sintra,Sintra
575145949,Porto,Matosinhos,Matosinhos
576718813,Porto,Maia,Maia
1162348509,Lisboa,Sintra,Sintra
576718815,Porto,Maia,Maia
576718817,Porto,Maia,Maia
576718816,Porto,Maia,Maia
587991016,Setúbal,Almada,Almada
770443240,Lisboa,Lisboa,Lisboa
770443241,Lisboa,Lisboa,Lisboa
576718828,Porto,Maia,Maia
576718831,Porto,Maia,Maia
80218101,Lisboa,Lisboa,Lisboa
576718838,Porto,Maia,Maia
576718845,Porto,Maia,Maia
576718846,Porto,Maia,Maia
575145996,Porto,Matosinhos,Matosinhos
575145998,Porto,Matosinhos,Matosinhos
575145999,Porto,Matosinhos,Matosinhos
575146000,Porto,Matosinhos,Matosinhos
575146001,Porto,Matosinhos,Matosinhos
575146002,Porto,Matosinhos,Matosinhos
575146004,Porto,Matosinhos,Matosinhos
575146006,Porto,Matosinhos,Matosinhos
576718873,Porto,Maia,Maia
867436570,Porto,Matosinhos,Matosinhos
575146011,Porto,Matosinhos,Matosinhos
575146014,Porto,Matosinhos,Matosinhos
587728927,Setúbal,Montijo,Montijo
587728928,Setúbal,Montijo,Montijo
1204553758,Lisboa,Lisboa,Lisboa
867436577,Porto,Matosinhos,Matosinhos
575146019,Porto,Matosinhos,Matosinhos
575146021,Porto,Matosinhos,Matosinhos
575146022,Porto,Matosinhos,Matosinhos
575146023,Porto,Matosinhos,Matosinhos
576718885,Porto,Maia,Maia
576718886,Porto,Maia,Maia
80218154,Lisboa,Oeiras,Oeiras
575146026,Porto,Matosinhos,Matosinhos
575146027,Porto,Matosinhos,Matosinhos
575146029,Porto,Matosinhos,Matosinhos
575146030,Porto,Matosinhos,Matosinhos
576718889,Porto,Maia,Maia
576718896,Porto,Maia,Maia
575146033,Porto,Matosinhos,Matosinhos
575146037,Porto,Matosinhos,Matosinhos
575146038,Porto,Matosinhos,Matosinhos
576718903,Porto,Maia,Maia
575146040,Porto,Maia,Maia
80218169,Lisboa,Lisboa,Lisboa
576718911,Porto,Maia,Maia
1215563843,Setúbal,Alcochete,Alcochete
576718916,Porto,Maia,Maia
576718922,Porto,Maia,Maia
575146059,Porto,Matosinhos,Matosinhos
576718924,Porto,Maia,Maia
876611661,Lisboa,Sintra,Sintra
575146063,Porto,Matosinhos,Matosinhos
876611663,Lisboa,Sintra,Sintra
876611664,Lisboa,Sintra,Sintra
576718931,Porto,Maia,Maia
576718933,Porto,Maia,Maia
876611669,Lisboa,Sintra,Sintra
876611670,Lisboa,Sintra,Sintra
876611672,Lisboa,Sintra,Sintra
876611673,Lisboa,Sintra,Sintra
1104676955,Lisboa,Lisboa,Lisboa
1104676956,Lisboa,Lisboa,Lisboa
576718948,Porto,Maia,Maia
575146089,Porto,Matosinhos,Matosinhos
575146090,Porto,Matosinhos,Matosinhos
587729006,Lisboa,Vila Franca de Xira,Vila Franca de Xira
835717230,Porto,Porto,Porto
575146096,Porto,Matosinhos,Matosinhos
835717231,Porto,Porto,Porto
1220020349,Lisboa,Cascais,Cascais
1220020350,Lisboa,Cascais,Cascais
1220020352,Lisboa,Cascais,Cascais
575146119,Porto,Matosinhos,Matosinhos
575146120,Porto,Matosinhos,Matosinhos
575146121,Porto,Matosinhos,Matosinhos
575146125,Porto,Matosinhos,Matosinhos
1161037966,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1161037967,Lisboa,Vila Franca de Xira,Vila Franca de Xira
575146128,Porto,Matosinhos,Matosinhos
575146130,Porto,Matosinhos,Matosinhos
575146131,Porto,Matosinhos,Matosinhos
575146141,Porto,Matosinhos,Matosinhos
575146143,Porto,Matosinhos,Matosinhos
1212680372,Lisboa,Lisboa,Lisboa
575146165,Porto,Matosinhos,Matosinhos
1212680373,Lisboa,Lisboa,Lisboa
1218185397,Lisboa,Lisboa,Lisboa
575146168,Porto,Matosinhos,Matosinhos
575146170,Porto,Matosinhos,Matosinhos
867436738,Porto,Porto,Porto
1046743234,Setúbal,Almada,Almada
1046743235,Setúbal,Almada,Almada
1172834506,Porto,Matosinhos,Matosinhos
1218971858,Lisboa,Sintra,Sintra
1218971859,Lisboa,Sintra,Sintra
1197738196,Lisboa,Loures,Loures
1197738197,Lisboa,Loures,Loures
1218971861,Lisboa,Sintra,Sintra
876611801,Lisboa,Vila Franca de Xira,Vila Franca de Xira
575146205,Porto,Matosinhos,Matosinhos
876611805,Lisboa,Vila Franca de Xira,Vila Franca de Xira
576719072,Porto,Maia,Maia
876611808,Lisboa,Vila Franca de Xira,Vila Franca de Xira
575146212,Porto,Matosinhos,Matosinhos
869271783,Porto,Matosinhos,Matosinhos
907282673,Porto,Vila Nova de Gaia,Vila Nova de Gaia
907282676,Porto,Vila Nova de Gaia,Vila Nova de Gaia
876611829,Lisboa,Vila Franca de Xira,Vila Franca de Xira
876611830,Lisboa,Vila Franca de Xira,Vila Franca de Xira
876611831,Lisboa,Vila Franca de Xira,Vila Franca de Xira
576719106,Porto,Maia,Maia
576719107,Porto,Maia,Maia
916195586,Setúbal,Seixal,Seixal
905185548,Lisboa,Sintra,Sintra
905185550,Lisboa,Sintra,Sintra
905185551,Lisboa,Sintra,Sintra
575146256,Porto,Matosinhos,Matosinhos
905185553,Lisboa,Sintra,Sintra
80218397,Lisboa,Lisboa,Lisboa
981731614,Setúbal,Barreiro,Barreiro
981731615,Setúbal,Barreiro,Barreiro
80218398,Lisboa,Lisboa,Lisboa
576719137,Porto,Maia,Maia
876611874,Lisboa,Sintra,Sintra
576719142,Porto,Maia,Maia
576719143,Porto,Maia,Maia
851708210,Porto,Vila do Conde,Vila do Conde
575146306,Porto,Matosinhos,Matosinhos
1220020548,Lisboa,Cascais,Cascais
867436869,Porto,Gondomar,Gondomar
867436870,Porto,Gondomar,Gondomar
1220020549,Lisboa,Cascais,Cascais
575146313,Porto,Matosinhos,Matosinhos
575146320,Porto,Matosinhos,Matosinhos
576719189,Porto,Maia,Maia
867436889,Porto,Maia,Maia
1220020569,Lisboa,Cascais,Cascais
867436891,Porto,Maia,Maia
867436890,Porto,Maia,Maia
867436893,Porto,Valongo,Valongo
1220020573,Lisboa,Oeiras,Oeiras
1220020574,Lisboa,Oeiras,Oeiras
851446115,Lisboa,Lisboa,Lisboa
851446119,Lisboa,Lisboa,Lisboa
851446120,Lisboa,Lisboa,Lisboa
867436905,Porto,Gondomar,Gondomar
905185639,Lisboa,Sintra,Sintra
905185640,Lisboa,Sintra,Sintra
911739245,Setúbal,Sesimbra,Sesimbra
911739246,Setúbal,Sesimbra,Sesimbra
851446127,Lisboa,Lisboa,Lisboa
851446128,Lisboa,Lisboa,Lisboa
575146353,Porto,Matosinhos,Matosinhos
576719217,Porto,Maia,Maia
851446131,Lisboa,Lisboa,Lisboa
851446132,Lisboa,Lisboa,Lisboa
911739251,Setúbal,Sesimbra,Sesimbra
911739252,Setúbal,Sesimbra,Sesimbra
1220020595,Lisboa,Cascais,Cascais
1220020596,Lisboa,Cascais,Cascais
575146361,Porto,Matosinhos,Matosinhos
1220020609,Lisboa,Cascais,Cascais
1220020610,Lisboa,Cascais,Cascais
1057491339,Porto,Vila do Conde,Vila do Conde
575146385,Porto,Matosinhos,Matosinhos
1220020625,Lisboa,Cascais,Cascais
1220020626,Lisboa,Cascais,Cascais
1210059157,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1057491350,Porto,Vila do Conde,Vila do Conde
1210059158,Lisboa,Vila Franca de Xira,Vila Franca de Xira
575146392,Porto,Matosinhos,Matosinhos
576719256,Porto,Maia,Maia
1220020634,Lisboa,Oeiras,Oeiras
575146396,Porto,Matosinhos,Matosinhos
1220020641,Lisboa,Cascais,Cascais
1220020642,Lisboa,Cascais,Cascais
1206913446,Lisboa,Cascais,Cascais
1206913447,Lisboa,Cascais,Cascais
80218538,Lisboa,Lisboa,Lisboa
80218539,Lisboa,Lisboa,Lisboa
575146413,Porto,Matosinhos,Matosinhos
1220020653,Lisboa,Cascais,Cascais
1155533232,Setúbal,Sesimbra,Sesimbra
1155533233,Setúbal,Sesimbra,Sesimbra
575146420,Porto,Matosinhos,Matosinhos
940575159,Lisboa,Sintra,Sintra
940575162,Lisboa,Sintra,Sintra
1220020666,Lisboa,Cascais,Cascais
940575164,Lisboa,Sintra,Sintra
575146427,Porto,Matosinhos,Matosinhos
575146430,Porto,Matosinhos,Matosinhos
576719296,Porto,Maia,Maia
576719297,Porto,Maia,Maia
724306370,Porto,Porto,Porto
576719299,Porto,Maia,Maia
1155271111,Lisboa,Loures,Loures
940575176,Lisboa,Sintra,Sintra
940575177,Lisboa,Sintra,Sintra
940575178,Lisboa,Sintra,Sintra
1220020687,Lisboa,Cascais,Cascais
1220020688,Lisboa,Cascais,Cascais
940575187,Lisboa,Sintra,Sintra
1020529113,Lisboa,Lisboa,Lisboa
1020529114,Lisboa,Lisboa,Lisboa
575146474,Porto,Matosinhos,Matosinhos
1220020714,Lisboa,Cascais,Cascais
1220020715,Lisboa,Cascais,Cascais
1220020716,Lisboa,Cascais,Cascais
820775415,Lisboa,Oeiras,Oeiras
820775416,Lisboa,Oeiras,Oeiras
820775417,Lisboa,Oeiras,Oeiras
1161562617,Porto,Matosinhos,Matosinhos
576719355,Porto,Maia,Maia
1161562618,Porto,Matosinhos,Matosinhos
1220020736,Lisboa,Cascais,Cascais
576719361,Porto,Maia,Maia
1220020737,Lisboa,Cascais,Cascais
576719366,Porto,Maia,Maia
576719381,Porto,Maia,Maia
576719391,Porto,Maia,Maia
1220020768,Lisboa,Cascais,Cascais
1220020769,Lisboa,Cascais,Cascais
576719412,Porto,Maia,Maia
1220020789,Lisboa,Cascais,Cascais
1220020790,Lisboa,Cascais,Cascais
931924535,Lisboa,Loures,Loures
576719424,Porto,Maia,Maia
1220020809,Lisboa,Cascais,Cascais
1220020811,Lisboa,Cascais,Cascais
1220020817,Lisboa,Cascais,Cascais
1220020826,Lisboa,Cascais,Cascais
