,linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
152,80264245,R1 - AM Lisboa,Lisboa,Lisboa,551.217613,80264245,7.073240659849489e-13,84,20.608135452220687,Oriente,0.15452053319301107,sacavem,3.0037857688170453,1032,11.186912760023521,Lisboa
153,80264246,R1 - AM Lisboa,Lisboa,Amadora,128.419033,80264246,0.0,84,20.619912774198962,Oriente,0.1647708575756173,sacavem,3.0101318761423626,1032,11.196954425817113,Lisboa
154,80264247,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,80264247,0.0,84,20.55835985329856,Oriente,0.16099337861657248,sacavem,3.164728336709581,1032,11.11222848993264,Lisboa
155,80264247,R1 - AM Lisboa,Setúbal,Montijo,520.097085,80264247,0.0,84,20.55835985329856,Oriente,0.16099337861657248,sacavem,3.164728336709581,1032,11.11222848993264,Lisboa
156,80264247,R1 - AM Lisboa,Setúbal,Barreiro,734.589686,80264247,0.0,84,20.55835985329856,Oriente,0.16099337861657248,sacavem,3.164728336709581,1032,11.11222848993264,Lisboa
157,80264248,R1 - AM Lisboa,Setúbal,Barreiro,559.68738,80264248,1.378747391168657e-13,84,20.57403315007961,Oriente,0.1693631029744244,sacavem,3.1584643013161946,1032,11.128151615881402,Lisboa
158,80264249,R1 - AM Lisboa,Setúbal,Montijo,288.942825,80264249,2.757440876497845e-13,84,20.64525781199261,Oriente,0.18988485931696705,sacavem,3.0053148050499896,1032,11.221802019263276,Lisboa
159,80264250,R1 - AM Lisboa,Lisboa,Oeiras,136.035127,80264250,0.0,84,20.631238781200366,Oriente,0.175635478685866,sacavem,3.0114423048407493,1032,11.207455091574312,Lisboa
160,80264250,R1 - AM Lisboa,Lisboa,Lisboa,326.484305,80264250,0.0,84,20.631238781200366,Oriente,0.175635478685866,sacavem,3.0114423048407493,1032,11.207455091574312,Lisboa
161,80264251,R1 - AM Lisboa,Lisboa,Oeiras,286.607783,80264251,1.3787499961684385e-13,84,20.593395704381603,Oriente,0.1979283042835705,sacavem,3.1747476928345,1032,11.143822022730758,Lisboa
162,80264251,R1 - AM Lisboa,Lisboa,Lisboa,82.555093,80264251,1.3787499961684385e-13,84,20.593395704381603,Oriente,0.1979283042835705,sacavem,3.1747476928345,1032,11.143822022730758,Lisboa
163,80264251,R1 - AM Lisboa,Lisboa,Odivelas,177.810969,80264251,1.3787499961684385e-13,84,20.593395704381603,Oriente,0.1979283042835705,sacavem,3.1747476928345,1032,11.143822022730758,Lisboa
164,80264251,R1 - AM Lisboa,Setúbal,Barreiro,559.68738,80264251,1.3787499961684385e-13,84,20.593395704381603,Oriente,0.1979283042835705,sacavem,3.1747476928345,1032,11.143822022730758,Lisboa
165,80264252,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,80264252,0.0,84,20.582890871166548,Oriente,0.17814012466190046,sacavem,3.159989629982928,1032,11.136305401314115,Lisboa
166,80264252,R1 - AM Lisboa,Setúbal,Barreiro,559.68738,80264252,0.0,84,20.582890871166548,Oriente,0.17814012466190046,sacavem,3.159989629982928,1032,11.136305401314115,Lisboa
167,80264277,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,1213944320,0.06297573897548718,84,18.89522965067179,Chelas,0.5101902568679113,rossio,4.696891398026841,1032,9.252650869922746,Lisboa
168,80264277,R1 - AM Lisboa,Setúbal,Montijo,577.88565,1213944320,0.06297573897548718,84,18.89522965067179,Chelas,0.5101902568679113,rossio,4.696891398026841,1032,9.252650869922746,Lisboa
169,80264282,R1 - AM Lisboa,Setúbal,Montijo,577.88565,711272382,0.02847175151960963,84,18.975346184836983,Chelas,0.5601374834384286,rossio,4.7201825035933185,1032,9.327180954148096,Lisboa
170,80264282,R1 - AM Lisboa,Lisboa,Lisboa,321.254887,711272382,0.02847175151960963,84,18.975346184836983,Chelas,0.5601374834384286,rossio,4.7201825035933185,1032,9.327180954148096,Lisboa
171,80264283,R2 - AM Porto,Porto,Maia,664.650224,80264283,0.0,84,18.81971945800132,Bela Vista,0.4713441271196682,rossio,4.653181689997447,1032,9.178835599002351,Lisboa
172,80264283,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,80264283,0.0,84,18.81971945800132,Bela Vista,0.4713441271196682,rossio,4.653181689997447,1032,9.178835599002351,Lisboa
173,80264283,R1 - AM Lisboa,Lisboa,Lisboa,1146.500246,80264283,0.0,84,18.81971945800132,Bela Vista,0.4713441271196682,rossio,4.653181689997447,1032,9.178835599002351,Lisboa
174,80264290,R1 - AM Lisboa,Lisboa,Lisboa,630.057431,1124842167,0.04181670365341327,84,18.61658423530027,Bela Vista,0.2291938143622341,rossio,4.419400562189424,1032,8.961597184525955,Lisboa
175,80264294,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,128.419033,80264294,0.0,84,18.303903776779823,Bela Vista,0.11482820353050024,rossio,4.115551857885532,1032,8.635630295076972,Lisboa
176,80264294,R1 - AM Lisboa,Lisboa,Sintra,272.070254,80264294,0.0,84,18.303903776779823,Bela Vista,0.11482820353050024,rossio,4.115551857885532,1032,8.635630295076972,Lisboa
177,80264295,R1 - AM Lisboa,Lisboa,Lisboa,96.314275,545363710,0.010002383344251015,84,18.281777702400824,Bela Vista,0.1344467565481368,rossio,4.115091021644684,1032,8.615511877697728,Lisboa
178,80264307,R1 - AM Lisboa,Lisboa,Lisboa,612.760403,80264307,0.0,84,20.534467061611128,Oriente,0.14829522159295222,sacavem,3.1717756519800044,1032,11.08839863558238,Lisboa
179,80264307,R1 - AM Lisboa,Lisboa,Amadora,128.419033,80264307,0.0,84,20.534467061611128,Oriente,0.14829522159295222,sacavem,3.1717756519800044,1032,11.08839863558238,Lisboa
180,80264307,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,80264307,0.0,84,20.534467061611128,Oriente,0.14829522159295222,sacavem,3.1717756519800044,1032,11.08839863558238,Lisboa
181,80264309,R1 - AM Lisboa,Setúbal,Montijo,520.097085,537267409,0.02319548848445145,84,20.548545043602157,Oriente,0.17740098081704628,sacavem,3.1933693550691586,1032,11.098110422831759,Lisboa
182,80264309,R1 - AM Lisboa,Lisboa,Lisboa,326.551256,537267409,0.02319548848445145,84,20.548545043602157,Oriente,0.17740098081704628,sacavem,3.1933693550691586,1032,11.098110422831759,Lisboa
183,80264309,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,252.636665,537267409,0.02319548848445145,84,20.548545043602157,Oriente,0.17740098081704628,sacavem,3.1933693550691586,1032,11.098110422831759,Lisboa
184,80264309,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,537267409,0.02319548848445145,84,20.548545043602157,Oriente,0.17740098081704628,sacavem,3.1933693550691586,1032,11.098110422831759,Lisboa
185,80264310,R1 - AM Lisboa,Lisboa,Lisboa,319.629821,80264311,0.0068839047169088575,84,20.560361283634602,Oriente,0.1954643348290009,sacavem,3.2042877856617737,1032,11.107504860755258,Lisboa
186,80264312,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,80264312,7.073240659849489e-13,84,20.57964846490965,Oriente,0.2061454027544943,sacavem,3.1997109625056535,1032,11.126596945037615,Lisboa
187,80264312,R1 - AM Lisboa,Lisboa,Oeiras,286.607783,80264312,7.073240659849489e-13,84,20.57964846490965,Oriente,0.2061454027544943,sacavem,3.1997109625056535,1032,11.126596945037615,Lisboa
188,80264314,R1 - AM Lisboa,Lisboa,Lisboa,96.314275,901882859,0.04697799608758238,84,20.434486806250074,Oriente,0.4026362145317767,sacavem,3.4642893982651133,1032,10.945549649748697,Lisboa
189,80264314,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,901882859,0.04697799608758238,84,20.434486806250074,Oriente,0.4026362145317767,sacavem,3.4642893982651133,1032,10.945549649748697,Lisboa
190,80264318,R1 - AM Lisboa,Setúbal,Barreiro,559.68738,1212612386,0.16016080872262034,84,20.70112757626172,Oriente,0.3688669661955907,sacavem,3.284955656225064,1032,11.228943665509894,Lisboa
191,80264318,R1 - AM Lisboa,Lisboa,Lisboa,88.905485,1212612386,0.16016080872262034,84,20.70112757626172,Oriente,0.3688669661955907,sacavem,3.284955656225064,1032,11.228943665509894,Lisboa
192,80264327,R1 - AM Lisboa,Lisboa,Lisboa,326.484305,811175729,0.03534902953852335,84,18.303661748603663,Bela Vista,0.15138386557105807,rossio,4.2147715609127525,1032,8.649815486823522,Lisboa
193,80264328,R1 - AM Lisboa,Lisboa,Lisboa,300.366966,811175730,0.0330682208998229,84,18.300787703613878,Bela Vista,0.20756124257046413,rossio,4.269338966805088,1032,8.655498907550612,Lisboa
194,80264328,R1 - AM Lisboa,Lisboa,Oeiras,136.035127,811175730,0.0330682208998229,84,18.300787703613878,Bela Vista,0.20756124257046413,rossio,4.269338966805088,1032,8.655498907550612,Lisboa
195,80264328,R1 - AM Lisboa,Setúbal,Palmela,3183.221973,811175730,0.0330682208998229,84,18.300787703613878,Bela Vista,0.20756124257046413,rossio,4.269338966805088,1032,8.655498907550612,Lisboa
196,80264329,R1 - AM Lisboa,Lisboa,Lisboa,899.1059529999999,806646422,0.029623979471559574,84,18.32256824483524,Bela Vista,0.13638009387386266,rossio,4.224632618668933,1032,8.668333201235756,Lisboa
197,80264334,R1 - AM Lisboa,Lisboa,Cascais,96.024796,901888521,0.013286324945228956,84,20.441479398765733,Oriente,0.4853137690441264,sacavem,3.5435328766111414,1032,10.939786356706476,Lisboa
198,80264334,R1 - AM Lisboa,Setúbal,Montijo,288.942825,901888521,0.013286324945228956,84,20.441479398765733,Oriente,0.4853137690441264,sacavem,3.5435328766111414,1032,10.939786356706476,Lisboa
199,80264341,R1 - AM Lisboa,Lisboa,Cascais,273.972843,80264380,0.04084219229163809,84,20.52269765976656,Oriente,0.4345998409897789,sacavem,3.471120336963732,1032,11.028640168426806,Lisboa
200,80264341,R1 - AM Lisboa,Lisboa,Lisboa,874.853771,80264380,0.04084219229163809,84,20.52269765976656,Oriente,0.4345998409897789,sacavem,3.471120336963732,1032,11.028640168426806,Lisboa
201,80264344,R1 - AM Lisboa,Lisboa,Cascais,148.401957,901888521,0.08993307960219933,84,20.3666423066394,Oriente,0.4698365878655307,sacavem,3.5384099028518965,1032,10.869314875185342,Lisboa
202,80264344,R1 - AM Lisboa,Lisboa,Lisboa,368.384529,901888521,0.08993307960219933,84,20.3666423066394,Oriente,0.4698365878655307,sacavem,3.5384099028518965,1032,10.869314875185342,Lisboa
203,80264344,R1 - AM Lisboa,Setúbal,Barreiro,1346.747758,901888521,0.08993307960219933,84,20.3666423066394,Oriente,0.4698365878655307,sacavem,3.5384099028518965,1032,10.869314875185342,Lisboa
204,80264362,R1 - AM Lisboa,Lisboa,Lisboa,408.105381,80264194,0.03899329156036383,84,18.602596252382085,Bela Vista,0.30847347661727226,rossio,4.513539176052506,1032,8.96376874734723,Lisboa
205,80264362,R1 - AM Lisboa,Setúbal,Palmela,3183.221973,80264194,0.03899329156036383,84,18.602596252382085,Bela Vista,0.30847347661727226,rossio,4.513539176052506,1032,8.96376874734723,Lisboa
206,80264365,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,148.401957,593894413,0.06958712677954279,84,20.434615348821765,Oriente,0.3266401781756044,sacavem,3.3902918414877954,1032,10.957554922769411,Lisboa
207,80264365,R1 - AM Lisboa,Lisboa,Cascais,148.401957,593894413,0.06958712677954279,84,20.434615348821765,Oriente,0.3266401781756044,sacavem,3.3902918414877954,1032,10.957554922769411,Lisboa
208,80264365,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,593894413,0.06958712677954279,84,20.434615348821765,Oriente,0.3266401781756044,sacavem,3.3902918414877954,1032,10.957554922769411,Lisboa
209,80264366,R1 - AM Lisboa,Lisboa,Cascais,148.401957,851486305,0.03742322600097305,84,20.492625740285675,Oriente,0.2697993041256318,sacavem,3.3193396702482114,1032,11.02418259055181,Lisboa
210,80264369,R1 - AM Lisboa,Lisboa,Cascais,148.401957,771584719,0.07570079850242174,84,20.579901755211388,Oriente,0.3948606282640353,sacavem,3.4057144872089036,1032,11.093611612916606,Lisboa
211,80264369,R1 - AM Lisboa,Lisboa,Sintra,105.070118,771584719,0.07570079850242174,84,20.579901755211388,Oriente,0.3948606282640353,sacavem,3.4057144872089036,1032,11.093611612916606,Lisboa
212,80264369,R1 - AM Lisboa,Lisboa,Amadora,128.419033,771584719,0.07570079850242174,84,20.579901755211388,Oriente,0.3948606282640353,sacavem,3.4057144872089036,1032,11.093611612916606,Lisboa
213,80264369,R1 - AM Lisboa,Lisboa,Lisboa,1250.138469,771584719,0.07570079850242174,84,20.579901755211388,Oriente,0.3948606282640353,sacavem,3.4057144872089036,1032,11.093611612916606,Lisboa
214,80264377,R1 - AM Lisboa,Setúbal,Montijo,288.942825,80264380,0.021013547718780803,84,20.474144713829602,Oriente,0.3934984196168159,sacavem,3.4462581033612816,1032,10.986174035143204,Lisboa
215,80264377,R1 - AM Lisboa,Lisboa,Cascais,96.024796,80264380,0.021013547718780803,84,20.474144713829602,Oriente,0.3934984196168159,sacavem,3.4462581033612816,1032,10.986174035143204,Lisboa
216,80264380,R1 - AM Lisboa,Setúbal,Montijo,520.097085,80264380,0.0,84,20.493988020019053,Oriente,0.4019667248681952,sacavem,3.4486977457162316,1032,11.004714659702051,Lisboa
217,80264380,R1 - AM Lisboa,Lisboa,Lisboa,128.419033,80264380,0.0,84,20.493988020019053,Oriente,0.4019667248681952,sacavem,3.4486977457162316,1032,11.004714659702051,Lisboa
218,80264381,R1 - AM Lisboa,Setúbal,Montijo,288.942825,771584723,0.006331617662432588,84,20.4972750982011,Oriente,0.3782633899007781,sacavem,3.4243430151650482,1032,11.011698639880338,Lisboa
219,80264388,R1 - AM Lisboa,Lisboa,Sintra,31.141938,746847260,0.009783328047613395,84,20.5999600282483,Oriente,0.16195093761983734,sacavem,3.106691354987542,1032,11.161496338532611,Lisboa
220,80264388,R1 - AM Lisboa,Setúbal,Montijo,288.942825,746847260,0.009783328047613395,84,20.5999600282483,Oriente,0.16195093761983734,sacavem,3.106691354987542,1032,11.161496338532611,Lisboa
221,80264388,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,746847260,0.009783328047613395,84,20.5999600282483,Oriente,0.16195093761983734,sacavem,3.106691354987542,1032,11.161496338532611,Lisboa
222,80264388,R1 - AM Lisboa,Lisboa,Lisboa,148.401957,746847260,0.009783328047613395,84,20.5999600282483,Oriente,0.16195093761983734,sacavem,3.106691354987542,1032,11.161496338532611,Lisboa
223,80264390,R1 - AM Lisboa,Lisboa,Lisboa,148.401957,746847261,0.01197897233421144,84,20.62024412920202,Oriente,0.16685987827105744,sacavem,3.0593662397286043,1032,11.18879706995589,Lisboa
224,80264390,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,746847261,0.01197897233421144,84,20.62024412920202,Oriente,0.16685987827105744,sacavem,3.0593662397286043,1032,11.18879706995589,Lisboa
225,80264390,R1 - AM Lisboa,Lisboa,Sintra,31.141938,746847261,0.01197897233421144,84,20.62024412920202,Oriente,0.16685987827105744,sacavem,3.0593662397286043,1032,11.18879706995589,Lisboa
226,80264390,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,746847261,0.01197897233421144,84,20.62024412920202,Oriente,0.16685987827105744,sacavem,3.0593662397286043,1032,11.18879706995589,Lisboa
227,80264390,R1 - AM Lisboa,Setúbal,Montijo,288.942825,746847261,0.01197897233421144,84,20.62024412920202,Oriente,0.16685987827105744,sacavem,3.0593662397286043,1032,11.18879706995589,Lisboa
228,80264415,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,25.580878,542383269,0.029547555770275707,84,21.175303725332192,Moscavide,0.7692160055247769,sacavem,1.9619730192147715,1032,11.91892599818798,Lisboa
229,80264419,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,25.580878,80264419,0.0,84,21.145182761961035,Moscavide,0.8849107466385895,sacavem,1.5915363192759722,1032,11.966125710404922,Lisboa
230,80264419,R1 - AM Lisboa,Lisboa,Lisboa,108.828102,80264419,0.0,84,21.145182761961035,Moscavide,0.8849107466385895,sacavem,1.5915363192759722,1032,11.966125710404922,Lisboa
231,80264435,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,96.314275,80264435,1.378937385393368e-13,84,20.42238153514861,Cabo Ruivo,0.9751011181956388,sacavem,4.256982744533192,1032,10.82244136914092,Lisboa
232,80264435,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,80264435,1.378937385393368e-13,84,20.42238153514861,Cabo Ruivo,0.9751011181956388,sacavem,4.256982744533192,1032,10.82244136914092,Lisboa
233,80264442,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,22.383268,80264442,0.0,84,21.203847969658007,Moscavide,0.7868116757842887,sacavem,2.071132428957553,1032,11.925121728595938,Lisboa
234,80264442,R1 - AM Lisboa,Lisboa,Lisboa,528.908321,80264442,0.0,84,21.203847969658007,Moscavide,0.7868116757842887,sacavem,2.071132428957553,1032,11.925121728595938,Lisboa
235,80264443,R1 - AM Lisboa,Lisboa,Lisboa,490.041142,80264443,0.0,84,21.277477532868513,Moscavide,0.8601965971252242,sacavem,2.090672919338001,1032,11.992624570939093,Lisboa
236,80264443,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,176.383179,80264443,0.0,84,21.277477532868513,Moscavide,0.8601965971252242,sacavem,2.090672919338001,1032,11.992624570939093,Lisboa
237,80264444,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,559.807853,80264444,7.073240659849489e-13,84,21.370724707601546,Moscavide,0.9789294617326602,sacavem,1.855719513880376,1032,12.128602304066327,Lisboa
238,80264449,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,20.464702,80264444,0.07347578692198148,84,21.297250590092425,Moscavide,0.9073105993984631,sacavem,1.8595232756332758,1032,12.05645666304292,Lisboa
239,80264451,R1 - AM Lisboa,Lisboa,Mafra,96.314275,772351065,0.016155308181666737,84,21.194903030097326,Moscavide,0.7996256761594787,sacavem,1.9035761344957536,1032,11.949230107328686,Lisboa
240,80264451,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,47.964146,772351065,0.016155308181666737,84,21.194903030097326,Moscavide,0.7996256761594787,sacavem,1.9035761344957536,1032,11.949230107328686,Lisboa
241,80264453,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,23.105309,772351065,0.06754266147549531,84,21.224786569020928,Moscavide,0.8392403116721855,sacavem,1.857587837651187,1032,11.987012972459175,Lisboa
242,80264454,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,24.698778,80264444,0.09290950747254324,84,21.27901275664169,Moscavide,0.8934594462546211,sacavem,1.8455049490381017,1032,12.0415980291069,Lisboa
243,80264461,R1 - AM Lisboa,Lisboa,Cascais,808.369209,901888520,0.12337123524370215,84,20.312958707397712,Cabo Ruivo,0.4775503911715286,sacavem,3.6149664263647368,1032,10.806311261730183,Lisboa
244,80264461,R1 - AM Lisboa,Setúbal,Barreiro,233.203075,901888520,0.12337123524370215,84,20.312958707397712,Cabo Ruivo,0.4775503911715286,sacavem,3.6149664263647368,1032,10.806311261730183,Lisboa
245,80264480,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,602.4412769999999,913052062,0.02961470792753589,84,18.80415311940169,Chelas,0.43423453096965997,rossio,4.6986477387283045,1032,9.17248355993104,Lisboa
246,80264481,R1 - AM Lisboa,Lisboa,Lisboa,1796.787529,80264481,1.3790710232699036e-13,84,18.790958974357604,Bela Vista,0.4460810211275167,rossio,4.6328916813518735,1032,9.150109116125623,Lisboa
247,80264489,R1 - AM Lisboa,Lisboa,Sintra,105.070118,593893493,0.10773484916144926,84,18.46935760862274,Chelas,0.5577463859539161,sacavem,4.593504121980055,1032,8.95579235958586,Lisboa
248,80264489,R1 - AM Lisboa,Lisboa,Lisboa,397.641141,593893493,0.10773484916144926,84,18.46935760862274,Chelas,0.5577463859539161,sacavem,4.593504121980055,1032,8.95579235958586,Lisboa
249,80264489,R1 - AM Lisboa,Lisboa,Amadora,128.419033,593893493,0.10773484916144926,84,18.46935760862274,Chelas,0.5577463859539161,sacavem,4.593504121980055,1032,8.95579235958586,Lisboa
250,80264491,R1 - AM Lisboa,Lisboa,Lisboa,941.781649,593893493,0.09527738584730988,84,18.48183584195563,Chelas,0.5472261379461357,sacavem,4.587494384713295,1032,8.967804495747213,Lisboa
251,80264492,R1 - AM Lisboa,Lisboa,Sintra,105.070118,902021124,0.06280564378440145,84,18.430716766764668,Bela Vista,0.37092513900631374,rossio,4.504529905041403,1032,8.809418344828774,Lisboa
252,80264492,R1 - AM Lisboa,Lisboa,Lisboa,136.035127,902021124,0.06280564378440145,84,18.430716766764668,Bela Vista,0.37092513900631374,rossio,4.504529905041403,1032,8.809418344828774,Lisboa
253,80264493,R1 - AM Lisboa,Lisboa,Lisboa,261.606014,902021124,0.06490788105274947,84,18.45981964152104,Bela Vista,0.3770622005687422,rossio,4.525201111249774,1032,8.838739357111628,Lisboa
254,80264496,R1 - AM Lisboa,Lisboa,Mafra,96.314275,80264496,0.0,84,20.762707661643216,Oriente,0.4649931009631956,sacavem,2.655106595105835,1032,11.39529407049808,Lisboa
255,80264496,R1 - AM Lisboa,Lisboa,Lisboa,251.141773,80264496,0.0,84,20.762707661643216,Oriente,0.4649931009631956,sacavem,2.655106595105835,1032,11.39529407049808,Lisboa
256,80264498,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,96.314275,80263771,0.02014642559923339,84,20.806816691757575,Moscavide,0.5392913844264976,sacavem,2.529674568583397,1032,11.460173444698404,Lisboa
257,80264503,R1 - AM Lisboa,Lisboa,Oeiras,177.810969,80264503,1.379013094675738e-13,84,17.773041822844338,Bela Vista,1.020369384668787,rossio,4.5010511261343185,1032,8.223664711506967,Lisboa
258,80264503,R1 - AM Lisboa,Setúbal,Barreiro,326.484305,80264503,1.379013094675738e-13,84,17.773041822844338,Bela Vista,1.020369384668787,rossio,4.5010511261343185,1032,8.223664711506967,Lisboa
