date (UTC),time (UTC),mean,number of points,filtered mean,filtered number of points
18-12-2018,05:00:00,67.6,3600,,0
18-12-2018,06:00:00,69.4,3600,,0
18-12-2018,07:00:00,69.3,3600,,0
18-12-2018,08:00:00,69.3,3600,,0
18-12-2018,09:00:00,69.1,3600,,0
18-12-2018,10:00:00,69.0,3600,,0
18-12-2018,11:00:00,69.1,3600,,0
18-12-2018,12:00:00,68.7,3600,,0
18-12-2018,13:00:00,68.3,3600,,0
18-12-2018,14:00:00,68.9,3600,,0
18-12-2018,15:00:00,68.9,3600,,0
18-12-2018,16:00:00,68.6,3600,,0
18-12-2018,17:00:00,68.5,3600,,0
18-12-2018,18:00:00,68.7,3600,,0
18-12-2018,19:00:00,68.3,3600,,0
18-12-2018,20:00:00,67.4,3600,,0
18-12-2018,21:00:00,67.5,3600,,0
18-12-2018,22:00:00,66.6,3600,,0
18-12-2018,23:00:00,66.5,3600,,0
19-12-2018,00:00:00,68.3,3600,,0
19-12-2018,01:00:00,65.1,3600,,0
19-12-2018,02:00:00,64.6,3600,,0
19-12-2018,03:00:00,64.7,3600,,0
19-12-2018,04:00:00,66.0,3600,,0
19-12-2018,05:00:00,67.5,3600,,0
19-12-2018,06:00:00,69.1,3600,,0
19-12-2018,07:00:00,69.0,3600,,0
19-12-2018,08:00:00,69.3,3600,,0
19-12-2018,09:00:00,68.8,3600,,0
19-12-2018,10:00:00,68.7,3600,,0
19-12-2018,11:00:00,69.8,3600,,0
19-12-2018,12:00:00,68.5,3600,,0
19-12-2018,13:00:00,69.0,3600,,0
19-12-2018,14:00:00,68.8,3600,,0
19-12-2018,15:00:00,69.6,3600,,0
19-12-2018,16:00:00,69.3,3600,,0
19-12-2018,17:00:00,70.0,3600,,0
19-12-2018,18:00:00,71.2,3600,,0
19-12-2018,19:00:00,72.1,3600,,0
19-12-2018,20:00:00,68.4,3600,,0
19-12-2018,21:00:00,67.3,3600,,0
19-12-2018,22:00:00,67.4,3600,,0
19-12-2018,23:00:00,67.0,3600,,0
20-12-2018,00:00:00,66.0,3600,,0
20-12-2018,01:00:00,65.2,3600,,0
20-12-2018,02:00:00,67.1,3600,,0
20-12-2018,03:00:00,65.1,3600,,0
20-12-2018,04:00:00,66.1,3600,,0
20-12-2018,05:00:00,67.4,3600,,0
20-12-2018,06:00:00,68.8,3600,,0
20-12-2018,07:00:00,68.9,3600,,0
20-12-2018,08:00:00,68.8,3600,,0
20-12-2018,09:00:00,68.5,3600,,0
20-12-2018,10:00:00,70.1,3600,,0
20-12-2018,11:00:00,69.0,3600,,0
20-12-2018,12:00:00,69.1,3600,,0
20-12-2018,13:00:00,69.6,3600,,0
20-12-2018,14:00:00,68.9,3600,,0
20-12-2018,15:00:00,69.2,3600,,0
20-12-2018,16:00:00,68.9,3600,,0
20-12-2018,17:00:00,69.7,3600,,0
20-12-2018,18:00:00,68.7,3600,,0
20-12-2018,19:00:00,68.8,3600,,0
20-12-2018,20:00:00,67.7,3600,,0
20-12-2018,21:00:00,67.2,3600,,0
20-12-2018,22:00:00,67.4,3600,,0
20-12-2018,23:00:00,67.0,3600,,0
21-12-2018,00:00:00,66.4,3600,,0
21-12-2018,01:00:00,66.0,3600,,0
21-12-2018,02:00:00,65.3,3600,,0
21-12-2018,03:00:00,68.3,3600,,0
21-12-2018,04:00:00,66.4,3600,,0
21-12-2018,05:00:00,67.4,3600,,0
21-12-2018,06:00:00,68.9,3600,,0
21-12-2018,07:00:00,69.4,3600,,0
21-12-2018,08:00:00,69.4,3600,,0
21-12-2018,09:00:00,70.9,3600,,0
21-12-2018,10:00:00,69.2,3600,,0
21-12-2018,11:00:00,70.0,3600,,0
21-12-2018,12:00:00,69.4,3600,,0
21-12-2018,13:00:00,69.1,3600,,0
21-12-2018,14:00:00,69.9,3600,,0
21-12-2018,15:00:00,68.7,3600,,0
21-12-2018,16:00:00,68.6,3600,,0
21-12-2018,17:00:00,68.7,3600,,0
21-12-2018,18:00:00,68.8,3600,,0
21-12-2018,19:00:00,68.9,3600,,0
21-12-2018,20:00:00,68.2,3600,,0
21-12-2018,21:00:00,69.6,3600,,0
21-12-2018,22:00:00,71.4,3600,,0
21-12-2018,23:00:00,73.7,3600,,0
22-12-2018,00:00:00,72.7,3600,,0
22-12-2018,01:00:00,68.4,3600,,0
22-12-2018,02:00:00,66.8,3600,,0
22-12-2018,03:00:00,69.2,3600,,0
22-12-2018,04:00:00,66.6,3600,,0
22-12-2018,05:00:00,66.8,3600,,0
22-12-2018,06:00:00,67.9,3600,,0
22-12-2018,07:00:00,67.9,3600,,0
22-12-2018,08:00:00,69.0,3600,,0
22-12-2018,09:00:00,71.3,3600,,0
22-12-2018,10:00:00,68.7,3600,,0
22-12-2018,11:00:00,70.4,3600,,0
22-12-2018,12:00:00,68.5,3600,,0
22-12-2018,13:00:00,68.9,3600,,0
22-12-2018,14:00:00,68.2,3600,,0
22-12-2018,15:00:00,68.3,3600,,0
22-12-2018,16:00:00,69.7,3600,,0
22-12-2018,17:00:00,68.3,3600,,0
22-12-2018,18:00:00,68.6,3600,,0
22-12-2018,19:00:00,69.4,3600,,0
22-12-2018,20:00:00,67.8,3600,,0
22-12-2018,21:00:00,70.0,3600,,0
22-12-2018,22:00:00,74.6,3600,,0
22-12-2018,23:00:00,73.8,3600,,0
23-12-2018,00:00:00,70.5,3600,,0
23-12-2018,01:00:00,72.2,3600,,0
23-12-2018,02:00:00,70.6,3600,,0
23-12-2018,03:00:00,68.6,3600,,0
23-12-2018,04:00:00,66.2,3600,,0
23-12-2018,05:00:00,66.3,3600,,0
23-12-2018,06:00:00,67.1,3600,,0
23-12-2018,07:00:00,67.6,3600,,0
23-12-2018,08:00:00,67.6,3600,,0
23-12-2018,09:00:00,68.0,3600,,0
23-12-2018,10:00:00,68.1,3600,,0
23-12-2018,11:00:00,68.1,3600,,0
23-12-2018,12:00:00,67.8,3600,,0
23-12-2018,13:00:00,68.2,3600,,0
23-12-2018,14:00:00,68.1,3600,,0
23-12-2018,15:00:00,68.1,3600,,0
23-12-2018,16:00:00,67.9,3600,,0
23-12-2018,17:00:00,67.9,3600,,0
23-12-2018,18:00:00,68.4,3600,,0
23-12-2018,19:00:00,67.9,3600,,0
23-12-2018,20:00:00,67.8,3600,,0
23-12-2018,21:00:00,67.2,3600,,0
23-12-2018,22:00:00,68.4,3600,,0
23-12-2018,23:00:00,67.9,3600,,0
24-12-2018,00:00:00,66.8,3600,,0
24-12-2018,01:00:00,65.9,3600,,0
24-12-2018,02:00:00,67.1,3600,,0
24-12-2018,03:00:00,68.2,3600,,0
24-12-2018,04:00:00,66.1,3600,,0
24-12-2018,05:00:00,67.3,3600,,0
24-12-2018,06:00:00,68.0,3600,,0
24-12-2018,07:00:00,68.6,3600,,0
24-12-2018,08:00:00,68.8,3600,,0
24-12-2018,09:00:00,69.0,3600,,0
24-12-2018,10:00:00,68.6,3600,,0
24-12-2018,11:00:00,68.7,3600,,0
24-12-2018,12:00:00,68.4,3600,,0
24-12-2018,13:00:00,68.6,3600,,0
24-12-2018,14:00:00,68.4,3600,,0
24-12-2018,15:00:00,71.5,3600,,0
24-12-2018,16:00:00,68.1,3600,,0
24-12-2018,17:00:00,68.5,3600,,0
24-12-2018,18:00:00,68.3,3600,,0
24-12-2018,19:00:00,68.3,3600,,0
24-12-2018,20:00:00,67.4,3600,,0
24-12-2018,21:00:00,66.8,3600,,0
24-12-2018,22:00:00,67.2,3600,,0
24-12-2018,23:00:00,67.4,3600,,0
25-12-2018,00:00:00,67.2,3600,,0
25-12-2018,01:00:00,66.4,3600,,0
25-12-2018,02:00:00,65.6,3600,,0
25-12-2018,03:00:00,65.3,3600,,0
25-12-2018,04:00:00,65.3,3600,,0
25-12-2018,05:00:00,65.7,3600,,0
25-12-2018,06:00:00,66.3,3600,,0
25-12-2018,07:00:00,66.4,3600,,0
25-12-2018,08:00:00,67.1,3600,,0
25-12-2018,09:00:00,67.7,3600,,0
25-12-2018,10:00:00,68.4,3600,,0
25-12-2018,11:00:00,68.2,3600,,0
25-12-2018,12:00:00,68.6,3600,,0
25-12-2018,13:00:00,66.2,3600,,0
25-12-2018,14:00:00,67.0,3600,,0
25-12-2018,15:00:00,67.5,3600,,0
25-12-2018,16:00:00,67.8,3600,,0
25-12-2018,17:00:00,67.7,3600,,0
25-12-2018,18:00:00,67.5,3600,,0
25-12-2018,19:00:00,67.2,3600,,0
25-12-2018,20:00:00,67.0,3600,,0
25-12-2018,21:00:00,67.0,3600,,0
25-12-2018,22:00:00,67.6,3600,,0
25-12-2018,23:00:00,69.2,3600,,0
26-12-2018,00:00:00,69.1,3600,,0
26-12-2018,01:00:00,66.4,3600,,0
26-12-2018,02:00:00,65.7,3600,,0
26-12-2018,03:00:00,67.4,3600,,0
26-12-2018,04:00:00,66.0,3600,,0
26-12-2018,05:00:00,66.3,3600,,0
26-12-2018,06:00:00,66.2,3600,,0
26-12-2018,07:00:00,66.7,3600,,0
26-12-2018,08:00:00,66.7,3600,,0
26-12-2018,09:00:00,67.6,3600,,0
26-12-2018,10:00:00,68.0,3600,,0
26-12-2018,11:00:00,67.9,3600,,0
26-12-2018,12:00:00,67.4,3600,,0
26-12-2018,13:00:00,67.4,3600,,0
26-12-2018,14:00:00,67.8,3600,,0
26-12-2018,15:00:00,67.9,3600,,0
26-12-2018,16:00:00,68.0,3600,,0
26-12-2018,17:00:00,69.3,3600,,0
26-12-2018,18:00:00,68.1,3600,,0
26-12-2018,19:00:00,68.1,3600,,0
26-12-2018,20:00:00,67.9,3600,,0
26-12-2018,21:00:00,75.7,3600,,0
26-12-2018,22:00:00,67.5,3600,,0
26-12-2018,23:00:00,67.0,3600,,0
27-12-2018,00:00:00,66.9,3600,,0
27-12-2018,01:00:00,67.7,3600,,0
27-12-2018,02:00:00,65.4,3600,,0
27-12-2018,03:00:00,65.4,3600,,0
27-12-2018,04:00:00,66.3,3600,,0
27-12-2018,05:00:00,67.4,3600,,0
27-12-2018,06:00:00,68.5,3600,,0
27-12-2018,07:00:00,69.0,3600,,0
27-12-2018,08:00:00,69.2,3600,,0
27-12-2018,09:00:00,68.9,3600,,0
27-12-2018,10:00:00,68.5,3600,,0
27-12-2018,11:00:00,68.6,3600,,0
27-12-2018,12:00:00,68.3,3600,,0
27-12-2018,13:00:00,69.1,3600,,0
27-12-2018,14:00:00,68.6,3600,,0
27-12-2018,15:00:00,68.8,3600,,0
27-12-2018,16:00:00,69.2,3600,,0
27-12-2018,17:00:00,68.3,3600,,0
27-12-2018,18:00:00,68.1,3600,,0
27-12-2018,19:00:00,68.2,3600,,0
27-12-2018,20:00:00,67.4,3600,,0
27-12-2018,21:00:00,67.6,3600,,0
27-12-2018,22:00:00,68.5,3600,,0
27-12-2018,23:00:00,68.0,3600,,0
28-12-2018,00:00:00,66.4,3600,,0
28-12-2018,01:00:00,66.3,3600,,0
28-12-2018,02:00:00,67.8,3600,,0
28-12-2018,03:00:00,65.6,3600,,0
28-12-2018,04:00:00,66.3,3600,,0
28-12-2018,05:00:00,67.2,3600,,0
28-12-2018,06:00:00,69.5,3600,,0
28-12-2018,07:00:00,69.0,3600,,0
28-12-2018,08:00:00,68.9,3600,,0
28-12-2018,09:00:00,68.9,3600,,0
28-12-2018,10:00:00,68.5,3600,,0
28-12-2018,11:00:00,68.2,3600,,0
28-12-2018,12:00:00,68.3,3600,,0
28-12-2018,13:00:00,68.4,3600,,0
28-12-2018,14:00:00,68.4,3600,,0
28-12-2018,15:00:00,68.6,3600,,0
28-12-2018,16:00:00,68.1,3600,,0
28-12-2018,17:00:00,71.7,3600,,0
28-12-2018,18:00:00,69.6,3600,,0
28-12-2018,19:00:00,68.2,3600,,0
28-12-2018,20:00:00,67.3,3600,,0
28-12-2018,21:00:00,68.1,3600,,0
28-12-2018,22:00:00,70.2,3600,,0
28-12-2018,23:00:00,72.2,3600,,0
29-12-2018,00:00:00,69.3,3600,,0
29-12-2018,01:00:00,67.7,3600,,0
29-12-2018,02:00:00,67.0,3600,,0
29-12-2018,03:00:00,67.6,3600,,0
29-12-2018,04:00:00,66.9,3600,,0
29-12-2018,05:00:00,67.1,3600,,0
29-12-2018,06:00:00,68.0,3600,,0
29-12-2018,07:00:00,67.8,3600,,0
29-12-2018,08:00:00,69.5,3600,,0
29-12-2018,09:00:00,68.6,3600,,0
29-12-2018,10:00:00,68.5,3600,,0
29-12-2018,11:00:00,68.4,3600,,0
29-12-2018,12:00:00,68.0,3600,,0
29-12-2018,13:00:00,67.6,3600,,0
29-12-2018,14:00:00,67.6,3600,,0
29-12-2018,15:00:00,67.8,3600,,0
29-12-2018,16:00:00,67.9,3600,,0
29-12-2018,17:00:00,67.9,3600,,0
29-12-2018,18:00:00,67.8,3600,,0
29-12-2018,19:00:00,68.0,3600,,0
29-12-2018,20:00:00,67.8,3600,,0
29-12-2018,21:00:00,69.6,3600,,0
29-12-2018,22:00:00,72.6,3600,,0
29-12-2018,23:00:00,72.3,3600,,0
30-12-2018,00:00:00,71.5,3600,,0
30-12-2018,01:00:00,69.1,3600,,0
30-12-2018,02:00:00,66.7,3600,,0
30-12-2018,03:00:00,67.6,3600,,0
30-12-2018,04:00:00,66.1,3600,,0
30-12-2018,05:00:00,66.3,3600,,0
30-12-2018,06:00:00,68.1,3600,,0
30-12-2018,07:00:00,68.4,3600,,0
30-12-2018,08:00:00,67.1,3600,,0
30-12-2018,09:00:00,67.7,3600,,0
30-12-2018,10:00:00,67.6,3600,,0
30-12-2018,11:00:00,67.6,3600,,0
30-12-2018,12:00:00,67.4,3600,,0
30-12-2018,13:00:00,67.0,3600,,0
30-12-2018,14:00:00,67.5,3600,,0
30-12-2018,15:00:00,68.2,3600,,0
30-12-2018,16:00:00,67.5,3600,,0
30-12-2018,17:00:00,68.1,3600,,0
30-12-2018,18:00:00,67.8,3600,,0
30-12-2018,19:00:00,67.7,3600,,0
30-12-2018,20:00:00,66.9,3600,,0
30-12-2018,21:00:00,67.5,3600,,0
30-12-2018,22:00:00,67.9,3600,,0
30-12-2018,23:00:00,67.3,3600,,0
31-12-2018,00:00:00,70.7,3600,,0
31-12-2018,01:00:00,67.2,3600,,0
31-12-2018,02:00:00,65.2,3600,,0
31-12-2018,03:00:00,65.3,3600,,0
31-12-2018,04:00:00,65.8,3600,,0
31-12-2018,05:00:00,66.8,3600,,0
31-12-2018,06:00:00,70.0,3600,,0
31-12-2018,07:00:00,68.2,3600,,0
31-12-2018,08:00:00,71.0,3600,,0
31-12-2018,09:00:00,68.6,3600,,0
31-12-2018,10:00:00,68.0,3600,,0
31-12-2018,11:00:00,68.1,3600,,0
31-12-2018,12:00:00,70.1,3600,,0
31-12-2018,13:00:00,67.6,3600,,0
31-12-2018,14:00:00,67.5,3600,,0
31-12-2018,15:00:00,67.6,3600,,0
31-12-2018,16:00:00,67.9,3600,,0
31-12-2018,17:00:00,68.0,3600,,0
31-12-2018,18:00:00,68.1,3600,,0
31-12-2018,19:00:00,68.0,3600,,0
31-12-2018,20:00:00,67.1,3600,,0
31-12-2018,21:00:00,68.2,3600,,0
31-12-2018,22:00:00,72.1,3600,,0
31-12-2018,23:00:00,77.6,3600,,0
01-01-2019,00:00:00,78.8,3600,,0
01-01-2019,01:00:00,74.7,3600,,0
01-01-2019,02:00:00,73.1,3600,,0
01-01-2019,03:00:00,68.0,3600,,0
01-01-2019,04:00:00,66.8,3600,,0
01-01-2019,05:00:00,68.2,3600,,0
01-01-2019,06:00:00,68.0,3600,,0
01-01-2019,07:00:00,66.0,3600,,0
01-01-2019,08:00:00,66.6,3600,,0
01-01-2019,09:00:00,66.8,3600,,0
01-01-2019,10:00:00,66.8,3600,,0
01-01-2019,11:00:00,67.6,3600,,0
01-01-2019,12:00:00,67.9,3600,,0
01-01-2019,13:00:00,67.1,3600,,0
01-01-2019,14:00:00,67.7,3600,,0
01-01-2019,15:00:00,67.6,3600,,0
01-01-2019,16:00:00,67.8,3600,,0
01-01-2019,17:00:00,67.7,3600,,0
01-01-2019,18:00:00,67.6,3600,,0
01-01-2019,19:00:00,67.2,3600,,0
01-01-2019,20:00:00,66.8,3600,,0
01-01-2019,21:00:00,67.2,3600,,0
01-01-2019,22:00:00,66.4,3600,,0
01-01-2019,23:00:00,65.9,3600,,0
02-01-2019,00:00:00,65.5,3600,,0
02-01-2019,01:00:00,65.4,3600,,0
02-01-2019,02:00:00,65.2,3600,,0
02-01-2019,03:00:00,66.9,3600,,0
02-01-2019,04:00:00,65.9,3600,,0
02-01-2019,05:00:00,67.0,3600,,0
02-01-2019,06:00:00,68.5,3600,,0
02-01-2019,07:00:00,68.6,3600,,0
02-01-2019,08:00:00,68.6,3600,,0
02-01-2019,09:00:00,68.7,3600,,0
02-01-2019,10:00:00,68.5,3600,,0
02-01-2019,11:00:00,68.1,3600,,0
02-01-2019,12:00:00,68.9,3600,,0
02-01-2019,13:00:00,68.2,3600,,0
02-01-2019,14:00:00,68.3,3600,,0
02-01-2019,15:00:00,68.2,3600,,0
02-01-2019,16:00:00,68.2,3600,,0
02-01-2019,17:00:00,68.0,3600,,0
02-01-2019,18:00:00,69.4,3600,,0
02-01-2019,19:00:00,67.6,3600,,0
02-01-2019,20:00:00,66.6,3600,,0
02-01-2019,21:00:00,66.6,3600,,0
02-01-2019,22:00:00,66.5,3600,,0
02-01-2019,23:00:00,65.9,3600,,0
03-01-2019,00:00:00,66.8,3600,,0
03-01-2019,01:00:00,65.0,3600,,0
03-01-2019,02:00:00,64.8,3600,,0
03-01-2019,03:00:00,64.9,3600,,0
03-01-2019,04:00:00,66.0,3600,,0
03-01-2019,05:00:00,66.9,3600,,0
03-01-2019,06:00:00,68.2,3600,,0
03-01-2019,07:00:00,68.5,3600,,0
03-01-2019,08:00:00,68.8,3600,,0
03-01-2019,09:00:00,69.0,3600,,0
03-01-2019,10:00:00,68.5,3600,,0
03-01-2019,11:00:00,68.2,3600,,0
03-01-2019,12:00:00,67.7,3600,,0
03-01-2019,13:00:00,67.4,3600,,0
03-01-2019,14:00:00,67.5,3600,,0
03-01-2019,15:00:00,67.4,3600,,0
03-01-2019,16:00:00,67.9,3600,,0
03-01-2019,17:00:00,67.6,3600,,0
03-01-2019,18:00:00,67.6,3600,,0
03-01-2019,19:00:00,67.6,3600,,0
03-01-2019,20:00:00,66.8,3600,,0
03-01-2019,21:00:00,66.5,3600,,0
03-01-2019,22:00:00,66.4,3600,,0
03-01-2019,23:00:00,67.1,3600,,0
04-01-2019,00:00:00,65.7,3600,,0
04-01-2019,01:00:00,65.1,3600,,0
04-01-2019,02:00:00,64.8,3600,,0
04-01-2019,03:00:00,64.9,3600,,0
04-01-2019,04:00:00,65.6,3600,,0
04-01-2019,05:00:00,67.2,3600,,0
04-01-2019,06:00:00,68.6,3600,,0
04-01-2019,07:00:00,69.2,3600,,0
04-01-2019,08:00:00,69.7,3600,,0
04-01-2019,09:00:00,69.3,3600,,0
04-01-2019,10:00:00,68.8,3600,,0
04-01-2019,11:00:00,68.0,3600,,0
04-01-2019,12:00:00,69.1,3600,,0
04-01-2019,13:00:00,68.2,3600,,0
04-01-2019,14:00:00,68.2,3600,,0
04-01-2019,15:00:00,68.6,3600,,0
04-01-2019,16:00:00,67.7,3600,,0
04-01-2019,17:00:00,67.8,3600,,0
04-01-2019,18:00:00,68.0,3600,,0
04-01-2019,19:00:00,67.9,3600,,0
04-01-2019,20:00:00,67.2,3600,,0
04-01-2019,21:00:00,68.4,3600,,0
04-01-2019,22:00:00,69.0,3600,,0
04-01-2019,23:00:00,68.4,1335904,,0
05-01-2019,00:00:00,68.5,3600,,0
05-01-2019,01:00:00,69.6,3600,,0
05-01-2019,02:00:00,66.7,3600,,0
05-01-2019,03:00:00,65.7,3600,,0
05-01-2019,04:00:00,66.1,3600,,0
05-01-2019,05:00:00,66.7,3600,,0
05-01-2019,06:00:00,67.5,3600,,0
05-01-2019,07:00:00,68.3,3600,,0
05-01-2019,08:00:00,67.9,3600,,0
05-01-2019,09:00:00,68.3,3600,,0
05-01-2019,10:00:00,68.5,3600,,0
05-01-2019,11:00:00,68.0,3600,,0
05-01-2019,12:00:00,68.4,3600,,0
05-01-2019,13:00:00,67.8,3600,,0
05-01-2019,14:00:00,67.7,3600,,0
05-01-2019,15:00:00,68.4,3600,,0
05-01-2019,16:00:00,67.7,3600,,0
05-01-2019,17:00:00,67.7,3600,,0
05-01-2019,18:00:00,67.8,3600,,0
05-01-2019,19:00:00,68.1,3600,,0
05-01-2019,20:00:00,68.0,3600,,0
05-01-2019,21:00:00,70.8,3600,,0
05-01-2019,22:00:00,71.8,3600,,0
05-01-2019,23:00:00,73.5,3600,,0
06-01-2019,00:00:00,72.4,3600,,0
06-01-2019,01:00:00,69.5,3600,,0
06-01-2019,02:00:00,67.9,3600,,0
06-01-2019,03:00:00,68.7,3600,,0
06-01-2019,04:00:00,67.3,3600,,0
06-01-2019,05:00:00,65.8,3600,,0
06-01-2019,06:00:00,67.4,3600,,0
06-01-2019,07:00:00,66.8,3600,,0
06-01-2019,08:00:00,67.0,3600,,0
06-01-2019,09:00:00,67.8,3600,,0
06-01-2019,10:00:00,67.7,3600,,0
06-01-2019,11:00:00,68.0,3600,,0
06-01-2019,12:00:00,67.2,3600,,0
06-01-2019,13:00:00,67.0,3600,,0
06-01-2019,14:00:00,69.1,3600,,0
06-01-2019,15:00:00,67.7,3600,,0
06-01-2019,16:00:00,67.5,3600,,0
06-01-2019,17:00:00,67.5,3600,,0
06-01-2019,18:00:00,68.0,3600,,0
06-01-2019,19:00:00,67.5,3600,,0
06-01-2019,20:00:00,67.9,3600,,0
06-01-2019,21:00:00,67.1,3600,,0
06-01-2019,22:00:00,66.5,3600,,0
06-01-2019,23:00:00,66.4,3600,,0
07-01-2019,00:00:00,67.9,3600,,0
07-01-2019,01:00:00,65.4,3600,,0
07-01-2019,02:00:00,67.4,3600,,0
07-01-2019,03:00:00,65.1,3600,,0
07-01-2019,04:00:00,66.3,3600,,0
07-01-2019,05:00:00,67.6,3600,,0
07-01-2019,06:00:00,69.0,3600,,0
07-01-2019,07:00:00,69.1,3600,,0
07-01-2019,08:00:00,69.2,3600,,0
07-01-2019,09:00:00,69.1,3600,,0
07-01-2019,10:00:00,68.4,3600,,0
07-01-2019,11:00:00,68.7,3600,,0
07-01-2019,12:00:00,67.9,3600,,0
07-01-2019,13:00:00,68.0,3600,,0
07-01-2019,14:00:00,69.1,3600,,0
07-01-2019,15:00:00,68.4,3600,,0
07-01-2019,16:00:00,68.3,3600,,0
07-01-2019,17:00:00,68.5,3600,,0
07-01-2019,18:00:00,68.5,3600,,0
07-01-2019,19:00:00,68.0,3600,,0
07-01-2019,20:00:00,67.3,3600,,0
07-01-2019,21:00:00,66.6,3600,,0
07-01-2019,22:00:00,66.8,3600,,0
07-01-2019,23:00:00,65.8,3600,,0
08-01-2019,00:00:00,65.4,3600,,0
08-01-2019,01:00:00,67.0,3600,,0
08-01-2019,02:00:00,65.2,3600,,0
08-01-2019,03:00:00,65.4,3600,,0
08-01-2019,04:00:00,66.3,3600,,0
08-01-2019,05:00:00,67.6,3600,,0
08-01-2019,06:00:00,69.7,3600,,0
08-01-2019,07:00:00,69.3,3600,,0
08-01-2019,08:00:00,69.7,3600,,0
08-01-2019,09:00:00,68.6,3600,,0
08-01-2019,10:00:00,68.5,3600,,0
08-01-2019,11:00:00,68.3,3600,,0
08-01-2019,12:00:00,69.3,3600,,0
08-01-2019,13:00:00,68.5,3600,,0
08-01-2019,14:00:00,69.6,3600,,0
08-01-2019,15:00:00,68.8,3600,,0
08-01-2019,16:00:00,68.8,3600,,0
08-01-2019,17:00:00,68.6,3600,,0
08-01-2019,18:00:00,68.6,3600,,0
08-01-2019,19:00:00,68.5,3600,,0
08-01-2019,20:00:00,67.4,3600,,0
08-01-2019,21:00:00,66.9,3600,,0
08-01-2019,22:00:00,66.6,3600,,0
08-01-2019,23:00:00,66.5,3600,,0
09-01-2019,00:00:00,66.1,3600,,0
09-01-2019,01:00:00,65.4,3600,,0
09-01-2019,02:00:00,64.9,3600,,0
09-01-2019,03:00:00,67.4,3600,,0
09-01-2019,04:00:00,66.2,3600,,0
09-01-2019,05:00:00,67.3,3600,,0
09-01-2019,06:00:00,69.4,3600,,0
09-01-2019,07:00:00,69.0,3600,,0
09-01-2019,08:00:00,69.9,3600,,0
09-01-2019,09:00:00,68.6,3600,,0
09-01-2019,10:00:00,68.3,3600,,0
09-01-2019,11:00:00,68.4,3600,,0
09-01-2019,12:00:00,68.4,3600,,0
09-01-2019,13:00:00,68.0,3600,,0
09-01-2019,14:00:00,66.8,3600,,0
09-01-2019,15:00:00,67.8,3600,,0
09-01-2019,16:00:00,67.6,3600,,0
09-01-2019,17:00:00,67.8,3600,,0
09-01-2019,18:00:00,68.0,3600,,0
09-01-2019,19:00:00,68.8,3600,,0
09-01-2019,20:00:00,68.3,3600,,0
09-01-2019,21:00:00,66.5,3600,,0
09-01-2019,22:00:00,66.3,3600,,0
09-01-2019,23:00:00,66.1,3600,,0
10-01-2019,00:00:00,66.7,3600,,0
10-01-2019,01:00:00,64.9,3600,,0
10-01-2019,02:00:00,64.7,3600,,0
10-01-2019,03:00:00,64.9,3600,,0
10-01-2019,04:00:00,66.2,3600,,0
10-01-2019,05:00:00,67.4,3600,,0
10-01-2019,06:00:00,69.1,3600,,0
10-01-2019,07:00:00,68.9,3600,,0
10-01-2019,08:00:00,68.9,3600,,0
10-01-2019,09:00:00,68.3,3600,,0
10-01-2019,10:00:00,67.4,3600,,0
10-01-2019,11:00:00,69.4,3600,,0
10-01-2019,12:00:00,68.3,3600,,0
10-01-2019,13:00:00,67.0,3600,,0
10-01-2019,14:00:00,66.9,3600,,0
10-01-2019,15:00:00,67.3,3600,,0
10-01-2019,16:00:00,67.6,3600,,0
10-01-2019,17:00:00,67.4,3600,,0
10-01-2019,18:00:00,67.6,3600,,0
10-01-2019,19:00:00,67.8,3600,,0
10-01-2019,20:00:00,67.8,3600,,0
10-01-2019,21:00:00,66.2,3600,,0
10-01-2019,22:00:00,68.2,3600,,0
10-01-2019,23:00:00,65.6,3600,,0
11-01-2019,00:00:00,65.1,3600,,0
11-01-2019,01:00:00,63.5,3600,,0
11-01-2019,02:00:00,63.3,3600,,0
11-01-2019,03:00:00,63.2,3600,,0
11-01-2019,04:00:00,64.6,3600,,0
11-01-2019,05:00:00,66.3,3600,,0
11-01-2019,06:00:00,68.5,3600,,0
11-01-2019,07:00:00,68.3,3600,,0
11-01-2019,08:00:00,68.4,3600,,0
11-01-2019,09:00:00,69.0,3600,,0
11-01-2019,10:00:00,67.9,3600,,0
11-01-2019,11:00:00,67.5,3600,,0
11-01-2019,12:00:00,67.5,3600,,0
11-01-2019,13:00:00,68.1,3600,,0
11-01-2019,14:00:00,67.1,3600,,0
11-01-2019,15:00:00,67.9,3600,,0
11-01-2019,16:00:00,68.2,3600,,0
11-01-2019,17:00:00,67.1,3600,,0
11-01-2019,18:00:00,67.5,3600,,0
11-01-2019,19:00:00,67.4,3600,,0
11-01-2019,20:00:00,67.0,3600,,0
11-01-2019,21:00:00,66.9,3600,,0
11-01-2019,22:00:00,70.2,3600,,0
11-01-2019,23:00:00,69.9,3600,,0
12-01-2019,00:00:00,69.9,3600,,0
12-01-2019,01:00:00,66.7,3600,,0
12-01-2019,02:00:00,67.3,3600,,0
12-01-2019,03:00:00,64.1,3600,,0
12-01-2019,04:00:00,64.9,3600,,0
12-01-2019,05:00:00,65.6,3600,,0
12-01-2019,06:00:00,67.0,3600,,0
12-01-2019,07:00:00,67.2,3600,,0
12-01-2019,08:00:00,67.3,3600,,0
12-01-2019,09:00:00,67.2,3600,,0
12-01-2019,10:00:00,68.7,3600,,0
12-01-2019,11:00:00,66.8,3600,,0
